YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	People	Ships	Other
1904-07-03	13	52.93	-168.3	42.19		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	1300: ENE 1328 cc East			52.929	-168.303	NE1/4N													
1904-07-03	14	52.93	-168.2	80		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	1416: NExE			52.927	-168.201	80	135	150	5	29.86	46	44		ocf	n	0			
1904-07-03	15	52.96	-168.03	65		8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	1517: Vsevidof Is abm 3.1mi cc NE1/2E			52.956	-168.03	65													
1904-07-03	16	53.03	-167.8	52		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	 			53.034	-167.798	52	135	150	8	29.86	46	44	44	ocm	n	0			
1904-07-03	17	53.11	-167.59	50.62		10.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	 			53.11	-167.59	NE1/2E													
1904-07-03	18	53.19	-167.38	50.62		10.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	 			53.186	-167.382	NE1/2E	180	195	8	29.81	45	45		ocm	n	0			
1904-07-03	19	53.27	-167.15	50.62		11.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	 			53.268	-167.148	NE1/2E													
1904-07-03	20	53.35	-166.92	50.62		11		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	2000: SE			53 21N	166 55W	NE1/2E	180	195	8	29.80	44	43	44	ocm	n	0			
1904-07-03	21	53.3	-166.86	135		4.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	 			53.299	-166.855	SE													
1904-07-03	22	53.26	-166.81	135		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	 			53.262	-166.805	SE	158	172	8	29.72	46	44		odm	n	0			
1904-07-03	23	53.23	-166.76	135		3.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	 			53.226	-166.757	SE													
1904-07-03	24	53.19	-166.71	135		3.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0024.JPG	 			53.189	-166.707	SE	158	172	8	29.68	46	44	44	oc	n	0			
1904-07-04	1	53.16	-166.67	135		2.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			53.163	-166.669	SE													
1904-07-04	2	53.14	-166.63	135		2.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			53.141	-166.634	SE	158	172	13	29.59	45	45		ocr	n	0			
1904-07-04	3	53.13	-166.61	135		1.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	0300: NxE5/8E			53.13	-166.609	SE													
1904-07-04	4	53.28	-166.45	18.28		10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	0400: NNE1/4E			53.28	-166.449	NxE5/8E	158	172	19	29.55	46	45	46	ocr	n	0			
1904-07-04	5	53.42	-166.25	25.31		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			53.424	-166.252	NNE1/4E													
1904-07-04	6	53.57	-166.06	25.31		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			53.566	-166.056	NNE1/4E	158	172	19	29.54	46	44		ocrm	n	0			
1904-07-04	7	53.71	-165.85	25.31		10.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			53.712	-165.854	NNE1/4E													
1904-07-04	8	53.86	-165.66	25.31		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	0820: NExN			53 51 20 N	165 39 20 W	NNE1/4E	158	172	19	29.50	45	43	44	ocrm	n	0			
1904-07-04	9	53.9	-165.45	31		9.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	0920: Clocks ahead 15 min			53.904	-165.446	31													
1904-07-04	10	53.93	-165.27	33.75		8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	1000: SE			53.926	-165.269	NExN	158	172	19	29.48	44	43		ocrm	n	0			
1904-07-04	11	53.81	-165.22	135		3.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			53.812	-165.22	se													
1904-07-04	12	53.78	-165.17	25.31		2.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	1200: NNE1/4E			53 47N	165 10W	NNE1/4E	158	172	19	29.44	44	43	42	orm	n	0			
1904-07-04	13	53.86	-165.06	25.31		5.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			53.863	-165.062	NNE1/4E													
1904-07-04	14	53.96	-164.94	25.31		6.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			53.956	-164.938	NNE1/4E	158	172	13	29.45	44	44		ocfm	fog	0			
1904-07-04	15	54.05	-164.81	25.31		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	1500: S			54.05	-164.812	NNE1/4E													
1904-07-04	16	53.99	-164.86	180		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	1625: NxE			53.99	-164.855	S	202	218	8	29.45	45	44	43	ocf	fog	0			
1904-07-04	17	54.07	-164.69	36		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	1720: NE			54.074	-164.69	36													
1904-07-04	18	54.17	-164.51	34		8.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	1808: NxE and Various around Ugamak Id 1925 Ugamak promentary abm SxE cc WxS for Akun Pt			54.172	-164.508	34	202	218	5	29.46	45	44		oc	cu n	0			
1904-07-04	19	54.25	-164.63	298		5.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			54.249	-164.634	298													
1904-07-04	20	54.27	-164.88	258.75		8.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	2000: Scotch Cap Lh NxE1/4E 9mi			54.27	-164.88	WxS	270	285	19	29.46	44	42	40	oc	cu n	0			
1904-07-04	21	54.3	-165.07	258.75		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			54.298	-165.067	WxS													
1904-07-04	22	54.32	-165.21	258.75		5.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			54.323	-165.211	WxS	248	262	19	29.49	43	41		bc	cu n	7			
1904-07-04	23	54.35	-165.33	258.75		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	2350: Akun Is abm 5.4mi			54.347	-165.33	WxS													
1904-07-04	24	54.37	-165.45	258.75		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0025.JPG	 			54.371	-165.454	WxS	248	262	24	29.50	43	42	43	ac	cu n	0			
1904-07-05	1	54.4	-165.58	258.75		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	0115: SW1/4S			54.395	-165.576	WxS													
1904-07-05	2	54.39	-165.68	231		4.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	0257: SW end of Akum Is abm			54.385	-165.684	231	225	240	19	29.54	43	42		oc	cu n	0			
1904-07-05	3	54.35	-165.83	222.19		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	0330: SSW 0338 cc SW1/4W			54.349	-165.83	sw1/4s													
1904-07-05	4	54.29	-166.03	222		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	0400: Off Cape Sigak cc SSW1/4W 0445: Lara Pt abm			54.292	-166.031	222	225	240	19	29.54	42	42	41	bc	cu n	5			
1904-07-05	5	54.19	-166.22	205.31		9.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			54.187	-166.215	SSW1/4W													
1904-07-05	6	54.07	-166.42	205.31		11.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	0613: Kalikta Hd abm cc S1/4E 0657 Ylakta Hd 			54.067	-166.422	SSW1/4W	225	240	19	29.58	42	42		bc	s cu	1			
1904-07-05	7	53.92	-166.47	183		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	0715: Anchored 0715: Dutch Hbr			53.922	-166.47	183													
1904-07-05	8	53.89	-166.53	177.19		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53	s1/4e	0	0	0	29.62	45	46	44	bc	s cu	6			
1904-07-05	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
1904-07-05	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
1904-07-05	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
1904-07-05	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	Noon: Dutch Hbr			53.89	-166.53		158	172	13	29.55	52	50		oc	cu n	0			
1904-07-05	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
1904-07-05	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
1904-07-05	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
1904-07-05	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53		135	150	19	29.42	46	45		ocr	cu n	0			
1904-07-05	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
1904-07-05	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
1904-07-05	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
1904-07-05	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53		112	128	19	29.42	48	45		bc	cu n	0			
1904-07-05	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
1904-07-05	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v441/mcculloch-v441_0026.JPG	 			53.89	-166.53														
