YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Clear	Ships	Other
1902-08-19	3	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	4	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18		0	0	0	30.00	48			bc	cum nim 	3		
1902-08-19	5	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	6	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	7	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	8	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18		158	168	2	30.08	50			oc	cum	0		
1902-08-19	9	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	10	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	11	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	12	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18		0	0	0	30.19	55			bc	cum	1		
1902-08-19	13	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	14	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	15	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	16	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18		225	236	5	30.24	56			bc	cum	4		
1902-08-19	17	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	18	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	19	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	20	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18		225	236	2	30.32	55			bc	cum	3		
1902-08-19	21	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	22	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	23	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18													
1902-08-19	24	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0065.JPG	 			52.2	-174.18		225	236	5	30.32	48			bc	cum	3		
1902-08-20	1	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	"1600: Nazan Bay, Alaska"			52.2	-174.18													
1902-08-20	2	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	3	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	4	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18		0	0	0	30.32	48			odm	nim	0		
1902-08-20	5	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	6	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	7	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	8	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18		225	236	2	30.44	50			bc	cum nim 	0		
1902-08-20	9	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	10	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	11	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	12	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18		270	281	8	30.50	51			oc	cum nim 	0		
1902-08-20	13	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	14	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	1405: underway and steamed out of harbor. From Thimbles to Cape Kudugnake steering ENE1/2E			52.2	-174.18													
1902-08-20	15	52.22	-174.04	v		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	"1500: Cape [Kudugnake] brg WNW, 1 mi steered NNE 1515 stopped, Cape Kudugnake SWxW 1535 turned and steamed SSW 1550 Cape bearing WNW, steered WSW"			52.22	-174.04	v												
1902-08-20	16	52.22	-174.05	248		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	1600: Steamed through main channel into Nazan Bay. 1640 came to off village			52.221	-174.051	248	270	281	5	30.50	54			bc	cum	5		
1902-08-20	17	52.2	-174.18	v		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18	v												
1902-08-20	18	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	19	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	20	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18		270	281	5	30.52	50			bc	cum str	8		
1902-08-20	21	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	22	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	23	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18													
1902-08-20	24	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0066.JPG	 			52.2	-174.18		248	258	5	30.44	49			bc	cum str	8		
1902-08-21	1	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.2	-174.18													
1902-08-21	2	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.2	-174.18													
1902-08-21	3	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.2	-174.18													
1902-08-21	4	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.2	-174.18		0	0	0	30.34	50			bc	cum	3		
1902-08-21	5	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.2	-174.18													
1902-08-21	6	52.2	-174.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	"0615: underway, worked engine to bells to turn vessel in inner harbor, Nazen Bay 0620 ahead slow out midchannel 0625 Thimbles WSW cc ENE3/4E 0655 Cape Kudugnake NNW steered various courses around east end of island."			52.2	-174.18													
1902-08-21	7	52.21	-174	v		6.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	0730: NExE1/2E			52.21	-174	v												
1902-08-21	8	52.28	-173.7	NExE1/2E		12.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.275	-173.701	NExE1/2E	225	236	8	30.38	53	49		bc	cir str	8		
1902-08-21	9	52.33	-173.45	NExE1/2E		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.332	-173.448	NExE1/2E												
1902-08-21	10	52.39	-173.19	NExE1/2E		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.39	-173.193	NExE1/2E	225	236	5	30.44	64	62		bc	cir str	9		
1902-08-21	11	52.45	-172.93	NExE1/2E		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.448	-172.932	NExE1/2E												
1902-08-21	12	52.51	-172.65	NExE1/2E		11.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	"Noon: Seguam Island on stbd beam Noon: Seguam Id., SE 10 mi"			52.51	-172.65	NExE1/2E	270	281	5	30.42	51	49		bc	cum str	4		
1902-08-21	13	52.55	-172.37	NExE1/2E		10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.553	-172.372	NExE1/2E												
1902-08-21	14	52.6	-172.09	NExE1/2E		10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.598	-172.088	NExE1/2E	270	281	8	30.37	51	49		bc	cum str	5		
1902-08-21	15	52.64	-171.8	NExE1/2E		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.642	-171.802	NExE1/2E												
1902-08-21	16	52.69	-171.51	NExE1/2E		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.687	-171.513	NExE1/2E	270	281	13	30.33	49	47		bc	cum str	3		
1902-08-21	17	52.73	-171.22	NExE1/2E		10.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.732	-171.223	NExE1/2E												
1902-08-21	18	52.78	-170.93	NExE1/2E		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.778	-170.927	NExE1/2E	292	304	13	30.28	50	48		ocz	cum str	0		
1902-08-21	19	52.82	-170.63	NExE1/2E		10.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	1905: east end Younaska abeam			52.824	-170.632	NExE1/2E												
1902-08-21	20	52.87	-170.34	NExE1/2E		10.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	2000: NE1/2N			52.87	-170.338	NExE1/2E	292	304	8	30.24	48	47		ocz	cum	0		
1902-08-21	21	52.97	-170.1	NE1/2N		10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			52.972	-170.104	NE1/2N												
1902-08-21	22	53.07	-169.87	NE1/2N		10		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	"2200: Uliaga Id abeam SE1/2E, dist 10 mi"			53.074	-169.87	NE1/2N	292	304	8	30.26	49	47		ocz	cum	0		
1902-08-21	23	53.18	-169.63	NE1/2N		10.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			53.178	-169.63	NE1/2N												
1902-08-21	24	53.28	-169.39	NE1/2N		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0067.JPG	 			53.283	-169.387	NE1/2N	292	304	8	30.25	48	47		ocm	cum	0		
1902-08-22	1	53.39	-169.14	NE1/2N		10.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0068.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-026/585454/2017-06/mcculloch-v437/mcculloch-v437_0068.JPG	 			53.388	-169.144	NE1/2N												
