YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	Amount	VisM	People	Ships	Other
1931-09-29	3	54.79	-164.71	337		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.785	-164.711	337	315	334	44	29.58	44	OQ	SCU	10	20			
1931-09-29	4	54.78	-164.7	337		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	0400-0800: Increased to 56 r.p.m. to maintain position about 4 miles off wreck of GLADIATOR			54.779	-164.701	337	315	334	44	29.58	45	OQ	SCU	10	20	"0400-0800: Unable to see that vessel on beach 0600 Communicated with keeper of Cape Sarichef Light by radio telephone who offered to send a man to the scene of the wreck to guide the CHELAN's party of 1 officer and 8 men and 2 men from the GLADIATOR's crew to Cape Sarichef Light where food and quarters would be available for them. Inasmuch as the high seas almost certainly made the wreck of the GLADIATOR unsafe for further use as a shelter, this offer was accepted. The keeper stated that a man would depart immediately and that he believed the party at the wreck of the GLADIATOR could arrive at Cape Sarichef about 1900 this date."		0400-0800: Wind increased to whole NW gale with mountainous seas
1931-09-29	5	54.77	-164.69	340		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.774	-164.691	340	315	334	44	29.58	44	opq	CUN	10	7			
1931-09-29	6	54.77	-164.68	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.771	-164.683	340	315	334	44	29.60	44	opq	CUN	10	7			
1931-09-29	7	54.77	-164.68	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.769	-164.675	340	338	356	51	29.60	44	opq	CUN	10	7			
1931-09-29	8	54.77	-164.67	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54 46N	164 40W	340	338	356	51	29.60	44	opq	CUN	10	7			
1931-09-29	9	54.78	-164.7	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.775	-164.696	340	338	356	51	29.63	44	opq	CUN	10	7			
1931-09-29	10	54.78	-164.73	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.783	-164.725	340	338	356	51	29.66	44	opq	CUN	10	7			
1931-09-29	11	54.79	-164.75	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.792	-164.754	340	338	356	51	29.67	44	opq	CUN	10	7			
1931-09-29	12	54.8	-164.78	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54 48N	164 47W	340	338	356	51	29.70	44	opq	CUN	10	7			1200-1600: Omitted quarters due to inclement weather
1931-09-29	13	54.82	-164.81	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.823	-164.813	340	315	334	51	29.70	46	opq	CUN	10	7			
1931-09-29	14	54.85	-164.84	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.846	-164.844	340	315	334	51	29.72	47	opq	CUN	10	7			
1931-09-29	15	54.87	-164.87	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.87	-164.874	340	315	334	51	29.74	47	opq	CUN	10	7			
1931-09-29	16	54.89	-164.9	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.893	-164.904	340	315	334	51	29.76	47	opq	CUN	10	7			1600-1800: Riding out whole NW gale
1931-09-29	17	54.92	-164.93	340		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.916	-164.934	340	315	334	51	29.78	47	opq	CUN	10	7	"1715: Received word from the keeper of Sarichef Light that Lieut. Comdr. Perry, 6 men of the CHELAN's boats crew, and the master of the GLADIATOR arrived at Sarichef Light at 1700 and that the other 2 men of the CHELAN's boats crew together with the disabled third member of the GLADIATOR's crew were left with food and fuel at abarabra 3 miles east of the wreck since the man was too weak to make the trip to Sarichef Light. Directed Lieut. Comdr. Perry to collect all of the party at Cape Sarichef Light as soon as practicable. Information was received from Lieut. Comd. Perry that the disabled man from !Gladiator! crew would bave to be carried 20 miles by litter over rough trail but that he expected to have man at Sarichef L.H. by Thursday evening"		
1931-09-29	18	54.94	-164.97	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.944	-164.967	340	315	334	51	29.80	47	opq	SCU	10	7			1800-2000: Steaming as before in whole NW gale and mountainous seas
1931-09-29	19	54.97	-165	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			54.972	-165	340	315	334	51	29.82	47	opq	SCU	10	7			
1931-09-29	20	55	-165.03	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			   55N	 165 2W	340	315	334	51	29.86	47	opq	CUN	10	7			2000-2400: Whole NW gales and mountainous seas through out watch
1931-09-29	21	55.03	-165.04	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			55.034	-165.042	340	315	334	51	29.87	45	opq	N	10	7			
1931-09-29	22	55.07	-165.05	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			55.068	-165.051	340	315	334	51	29.90	45	c	CICU	7	20			
1931-09-29	23	55.1	-165.06	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			55.103	-165.06	340	315	334	51	29.93	44	c	CUN	8	20			
1931-09-29	24	55.14	-165.07	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0039.JPG	 			55.137	-165.069	340	315	334	51	29.95	44	c	CUN	9	20			0000-0400: Fresh Northwest gale blowing thruout watch
1931-09-30	1	55.17	-165.08	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			55.171	-165.078	340	315	334	51	30.00	46	CQ	CUN	9	20			
1931-09-30	2	55.21	-165.09	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			55.205	-165.087	340	315	334	44	30.02	47	CQ	CUN	8	20			
1931-09-30	3	55.24	-165.1	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			55.239	-165.096	340	315	334	37	30.04	47	CQ	CUN	8	20			
1931-09-30	4	55.27	-165.11	340		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	0450: cc 183 gyro			55.273	-165.105	340	315	334	37	30.06	47	CQ	CUN	9	20			0400-0800: Steaming as before into fresh NW gale
1931-09-30	5	55.31	-165.12	335		1.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			55.31	-165.119	335	315	334	37	30.06	47	CQ	CUN	9	20			0525: vessel rolling deeply but easily with fresh NW gale and very rough sea on quarter
1931-09-30	6	55.11	-165.14	183		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			55.112	-165.138	183	315	334	37	30.08	47	CQ	CUN	9	20	0600: Communicated with keeper of Sarichef Light by radio telephone requesting that CHELAN be informed as soon as Lieut. Comdr. P.K. Perry's party was assembled at Cape Sarichef and conditions at that place were such as to make landing a boat feasable.		
1931-09-30	7	54.87	-165.16	183		15.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.873	-165.161	183	315	334	30	30.10	47	CQ	CUN	9	20			
1931-09-30	8	54.63	-165.18	183		15.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	0845: Sighted Tanganak Is. two points on stbd. bow dist. 11 mi.  cc 194 			54 38N	165 11W	183	304	323	30	30.10	47	CQ	CUN	8	20	0840: Received word that all of boat's crew at Sarichef Lighthouse except Lieut. Comdr P.K. Perry and one man. Party left this morning for barabra to carry disabled GLADIATOR member of crew back to light station; party expected to return tomorrow evening.		
1931-09-30	9	54.39	-165.23	186		15.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	0930: cc 214 to allow for leeway			54.389	-165.227	186	304	323	37	30.10	48	CQ	CUN	8	20			
1931-09-30	10	54.17	-165.4	204		15.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	"1000: Anchored. Tauginak Is. 1 mi. on port beam 1005 cc var. into anchorage 1018 Stopped. Anchored in Seredka Bay, Akun Is.  brgs: Pinnacle Rock south of Round Head 83 T; Southwest point of Seredka Bay 218 T"			54.17	-165.4	204	304	323	37	30.12	48	CQ	CUN	8	7			
1931-09-30	11	54.17	-165.46	888		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.17	-165.46	v	304	323	37	30.12	49	CQ	N	10	2			
1931-09-30	12	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	Noon: Got Underway. Seredka Bay			54.17	-165.46		315	334	37	30.10	50	CQ	N	10	2			
1931-09-30	13	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.17	-165.46		315	334	37	30.10	50	CQ	N	10	2			
1931-09-30	14	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.17	-165.46		315	334	37	30.10	50	CQ	N	10	2			
1931-09-30	15	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.17	-165.46		315	334	37	30.09	50	CQ	N	10	4			
1931-09-30	16	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.17	-165.46		315	334	37	30.08	49	CQ	CUN	8	20	"1645: Received information by radio from Lieut. Comdr. P.K. Perry at Cape Sarichef that the party of five CHELAN men sent out by him this morning from Cape Sarichef to bring in the third member of the GLADIATOR's crew, left with two CHELAN men in a barabra near the wreck, had met the two men with the disabled man from the GLADIATOR.  All of the CHELAN party and the three men from the GLADIATOR are now at Cape Sarichef Light ready to be brought off. Keeper of Cape Sarichef Light advised that a very heavy surf is still running in the NW gale"		
1931-09-30	17	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.17	-165.46		304	323	37	30.10	48	CQ	CUN	8	20			
1931-09-30	18	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.17	-165.46		304	323	37	30.09	47	CQ	CUN	8	20			
1931-09-30	19	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.17	-165.46		315	334	37	30.06	47	CQ	CUN	9	20			
1931-09-30	20	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	8PM: Seredka Bay			54.17	-165.46		315	334	37	30.09	47	CQ	CUN	9	20			
1931-09-30	21	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.17	-165.46		292	312	37	30.08	49	moq	CUN	10	7			
1931-09-30	22	54.17	-165.46			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/28/6763/23676328/content/dc-metro/rg-026/585454/0002/Chelan-1931-09/Chelan-1931-09-0040.JPG	 			54.17	-165.46		292	312	37	30.08	49	moq	CUN	10	7			
