YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships
1930-06-29	7	56.95	-169.72	306		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	0745: 290g 0755 sighted St Paul Is 7mi					306	270	289	5	29.96	43	oz	s cu	270	10	7			
1930-06-29	8	57.08	-170.05	302		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	"0835: Anchored. East anchorage, St Paul Is."			57 5N	170 3W	290	270	289	5	29.94	44	oz	s cu	270	10	20			0845: Haida at anchorage
1930-06-29	9	57.12	-170.26	v		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 													270					
1930-06-29	10	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 													270					
1930-06-29	11	57.12	-170.26			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	1125: Got Underway. Course 100g 101T													270					
1930-06-29	12	57.1	-170.02	100		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					100	180	194	8	29.92	46	oz	s cu	270	10	20			
1930-06-29	13	57.05	-169.54	100		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					100	180	194	5	29.92	42	oc	s cu		10	20			
1930-06-29	14	57	-169.06	100		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					100	180	194	5	29.92	43	oc	s cu		10	20			
1930-06-29	15	56.95	-168.58	100		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					100	180	194	5	29.94	44	oc	s cu		10	20			
1930-06-29	16	56.9	-168.09	100		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					100	180	194	5	29.94	44	oc	s		10	20			
1930-06-29	17	56.85	-167.62	100		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					100	158	172	5	29.93	43	o	s cu		10	50			
1930-06-29	18	56.81	-167.14	100		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					100	180	194	8	29.94	43	o	s cu			50			
1930-06-29	19	56.75	-166.66	101		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	1900: 101g					101	135	149	13	29.93	42	o	s cu		10	50			
1930-06-29	20	56.7	-166.18	101		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					101	135	149	13	29.93	42	o	s cu		10	20			
1930-06-29	21	56.65	-165.7	101		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					101	135	149	8	29.93	42	o	s cu		10	20			
1930-06-29	22	56.59	-165.22	101		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					101	135	149	8	29.95	43	o	s cu		10	20			
1930-06-29	23	56.54	-164.75	101		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					101	135	149	5	29.95	44	o	s cu		10	20			
1930-06-29	24	56.49	-164.27	101		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0036.JPG	 					101	135	149	5	29.95	44	o	s cu		10	20			
1930-06-30	1	56.43	-163.8	101		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					101	135	149	5	29.95	44	o	s cu	270	10	50			
1930-06-30	2	56.38	-163.32	101		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					101	135	149	5	29.96	44	o	s cu	270	10	50			
1930-06-30	3	56.33	-162.85	101		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					101	135	149	5	29.96	45	o	s cu	270	10	50			
1930-06-30	4	56.27	-162.38	101		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	0408: 100g					101	135	149	5	29.97	45	o	s cu	270	9	50			
1930-06-30	5	56.22	-161.9	100		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	0504: 63g 0540 cc 75g 0558 stopped. Boarded Taihoku Maru.					100	135	149	8	29.98	45	c	s cu	270	9	50			
1930-06-30	6	56.31	-161.47	69		15.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	0655: Got Underway. 53g					v	135	149	8	29.98	49	c	s cu	270	9	50			
1930-06-30	7	56.32	-161.45	47		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					47	135	149	5	29.98	49	c	ci cu	270	7	50			
1930-06-30	8	56.48	-161.07	53		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 			56 29N	161 4W	53	135	154	2	29.98	49	c	ci cu	270	7	50			
1930-06-30	9	56.62	-160.72	53		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	0912: 56g 57T					53	135	154	2	29.98	49	bc	ci cu	270	5	50			
1930-06-30	10	56.75	-160.35	56		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					56	90	109	2	29.96	48	bc	ci cu	270	3	50			
1930-06-30	11	56.87	-159.98	56		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					56	45	64	5	29.94	49	bc	s cu	270	3	50			
1930-06-30	12	57	-159.62	56		16.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	1200: 49g			57N	159 37W	56	45	64	5	29.94	46	bc	s cu	270	3	50			
1930-06-30	13	57.17	-159.22	49		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					49	22	42	8	29.93	48	c	ci cu		6	50			
1930-06-30	14	57.35	-158.81	49		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					49	22	42	8	29.93	50	c	ci cu		7	50			
1930-06-30	15	57.55	-158.34	49		18.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					49	22	42	8	29.94	50	c	ci cu		7	50			
1930-06-30	16	57.69	-158.01	49		12.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	1634: 359g					49	360	19	8	29.93	48	c	ci cu		7	50			
1930-06-30	17	57.84	-157.83	28		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					259	360	19	5	29.93	49	c	ci cu		8	50			
1930-06-30	18	58.11	-157.81	359		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	1849: 36g 1854 cc 32g					259	360	19	5	29.92	50	c	ci cu		9	50			
1930-06-30	19	58.37	-157.74	5		15.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 					32	360	19	5	29.92	50	c	ci cu		8	50			
1930-06-30	20	58.53	-157.52	30		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 			58 32N	157 31W	30	360	19	5	29.92	50	c	ci cu		8	50			
1930-06-30	21	58.62	-157.38	v		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	"2115: Anchored. Naknik River, Brgs STan 63T, Johnstons Hill LTan 131"					v	360	19	5	29.94	53	c	ci cu		7	50			
1930-06-30	22	58.64	-157.33	v		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 																		
1930-06-30	23	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 																		
1930-06-30	24	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/50/6756/23675650/content/dc-metro/rg-026/585454/0002/Chelan-1930-06/Chelan-1930-06-0037.JPG	 						180	199	5	29.93	49	c	ci cu		6				
1930-07-01	1	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 													270					
1930-07-01	2	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 													270					
1930-07-01	3	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 													270					
1930-07-01	4	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 						180	199	8	29.90	48	c	ci cu	270	6				
1930-07-01	5	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 													270					
1930-07-01	6	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 													270					
1930-07-01	7	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 													270					
1930-07-01	8	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 						180	199	5	29.92	52	c	ci cu	270	5				
1930-07-01	9	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 													270					
1930-07-01	10	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 													270					
1930-07-01	11	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	 													270					
1930-07-01	12	58.64	-157.33			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6756/23675693/content/dc-metro/rg-026/585454/0002/Chelan-1930-07/Chelan-1930-07-0005.JPG	Noon: Kvichak Bay						180	199	5	29.92	59	bc	ci cu	270	4				
