YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	VisM	People	Ships
1932-05-28	20	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 						135	165	2	30.06	64	56	c	a cu	7	20		
1932-05-28	21	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	22	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	23	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 																	
1932-05-28	24	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0037.JPG	 						0	0	0	29.94	53	47	bc	a cu	4	20		
1932-05-29	1	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	2	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	3	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	4	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 						0	0	0	29.82	51	46	bc	a cu	4	20		
1932-05-29	5	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	6	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	7	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	8	55.89	-132.6			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	0825: Got Underway 0825: 0830 cc 58. 0836 cc 148						360	30	2	29.78	56	52	bc	ci cu	4	20		
1932-05-29	9	55.82	-132.46	123		5.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	0955: Ships Id 0.8 mi on prt bm cc 137						315	345	2	29.76	54	51	bcz	ci cu	4	20		
1932-05-29	10	55.58	-132.2	147		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	1010: Milbank Pt beacon 0.8 mi on prt bm cc 124. 1035 Caamano Pt brg 335 cc 37. 1057 Ttoosh Rock 1.1 mi on stbd bm cc 60.						315	345	2	29.74	54	50	bcz	ci cu	4	20		
1932-05-29	11	55.55	-131.85	93		11.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	"1122: Cache Id 0.4 mi on stbd bm cc 60. 1130 Anchored in Naha Bay, brgs: Donnelly Pt 224, Indian Pt 294; Cache Id R tan 257"						360	30	2	29.71	57	53	bcz	ci cu	4	20		
1932-05-29	12	55.6	-131.64	60		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	Noon: Loring						315	345	2	29.69	60	55	bcz	ci cu	3	20		
1932-05-29	13	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	14	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	15	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	16	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 						315	345	4	29.68	65	57	bc	ci cu	4	50		
1932-05-29	17	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	18	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	19	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	20	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 						270	300	4	29.68	64	57	bc	ci cu	4	50		
1932-05-29	21	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	22	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	23	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 																	
1932-05-29	24	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0038.JPG	 						292	322	3	29.70	57	51	c	ci cu	9	20		
1932-05-30	1	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0040.JPG	 																	
1932-05-30	2	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	 																	
1932-05-30	3	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	 																	
1932-05-30	4	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	0402: Got Underway 0402: 0415 cc 240. 0441 Tatoosh Rocks atp cc 175.						292	322	1	29.74	51	48	cz	a-cu	8	20		
1932-05-30	5	55.46	-131.86	227		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	"0501: Guard Id ats 1.0 mi, cc 132 thru Tongass Narrows"						315	345	2	29.76	50	47	bcz	ci cu	4	20		
1932-05-30	6	55.29	-131.56	175		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	"0600: cc 116. 0606 Spire Id Lt ats 0.3 mi, cc 138. 0617 Angle Pt atp 0.3 mi cc 118. 0639 Hog Rocks ats 0.5 mi, cc 131. 0651 Twin Id ats cc 150."						270	300	2	29.76	51	49	bcz	ci cu	3	20		
1932-05-30	7	55.11	-131.15	129		15.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	"0701: Mary Id Lt ats cc 159, 0720 Black Rock atp 1.5 mi"						315	345	2	29.76	59	51	bcz	ci	3	20		
1932-05-30	8	54.85	-131.02	156		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	0812: Tree Pt Lt brg 51 dist 0.8 mi cc 139. 0858 Holliday Id ats dist 0.5 mi cc 171. 8AM: Off Cape Fox						315	345	2	29.76	56	52	bcz	ci	4	20		
1932-05-30	9	54.62	-130.75	143		16		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	0912: Green Id Lt brg 60 dist 0.5 mi cc 150.						315	345	3	29.78	55	51	c-z	s-cu	8	20		
1932-05-30	10	54.35	-130.6	163		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	1010: Lucy Id brg 236 dist 1.0 mi cc 144						225	255	3	29.80	55	51	c-z	s-cu	8	20		
1932-05-30	11	54.11	-130.37	142		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	"1102: Lawyer Id Lt atp dist 0.8 mi cc 119. 1127 Herbert Id beacon brg 270 dist 0.4 mi cc 164. 1152 Wawson Rock Lt brg 30, dist 0.5 mi cc 120"						225	255	2	29.82	55	52	o	s-cu	10	20		
1932-05-30	12	53.89	-130.1	120		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	1205: cc var. Noon: Off Calvert Pt						270	300	2	29.83	56	53	o	s-cu	10	20		
1932-05-30	13	53.68	-129.78	144		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	 						315	345	2	29.82	58	54	c	s cu	9	20		
1932-05-30	14	53.47	-129.49	144		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	"1429: Camp Pt (waterman Pt) 1/2 mi on prt bm, cc 119. 1458 Cumming Pt 1/2 mi on prt beam cc 82."						270	300	2	29.83	60	56	c	s cu	8	20		
1932-05-30	15	53.31	-129.12	130		15.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	"1509: Trivet Pt 1/4 mi on stbd bm cc 102. 1527 Kingcombe Pt Lt 1/2 mi on stbd bm, cc 144"						270	300	2	29.83	62	56	c	s cu	5	20		
1932-05-30	16	53.23	-128.8	101		16.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	"1606: Wark Id 0.5 mi on stbd bm, cc 105. 1615 Red Cliff Pt 0.5 mi on stbd bm cc 142. 1625 Aaltanhash Inlet 0.5 mi on prt bm, cc 162. 1650 Swanson Bay 0.5 mi on prt bm cc 172."						315	345	2	29.83	60	56	c	s cu	6	20		
1932-05-30	17	53.09	-128.57	151		15.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	"1753: Tolmie Rock 0.5 mi on prt bm, cc 186. 1757 cc 215. 1758 cc 195"						158	188	3	29.83	60	56	cz	s cu	7	20		
1932-05-30	18	52.85	-128.53	174		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	1801: cc 166. 1805 cc 145. 1810 Split Head Lt 0.3 mi on stbd bm cc 160. 1817 Jane Id Lt 0.2 on prt bm cc 104. 1821 cc 142.  Inner Pt 1.0 mi on stbd bm cc 198.						135	165	3	29.80	58	55	cz	a cu	7	20		
1932-05-30	19	52.46	-128.45	198		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	1908: Jerkins Pt Lt 1.0 mi on stbd bm cc 207. 1920 Gaudin Id 1.0 mi on prt bm cc 199. 1955 Robb Pt Lt 1.0 mi on prt bm cc 97						180	210	2	29.84	56	53	cz	a cu	8	20		
1932-05-30	20	52.26	-128.42	195		14.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	2015: Idol Pt Lt 1/2 mi on stbd bm cc 109. 0822 Dall Rocks Lt 1/8 mi on stbd bm cc 134. 2041 Dryad Lt 1/4 mi on stbd bm cc var thru Lama Passage. 2058 Napier Pt Lt ats 1/8 mi cc 167. 2000: Off Robb Point Lt						225	255	2	29.84	55	52	c	a cu	8	20		
1932-05-30	21	52.13	-128.13	132		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	"2107: cc 129. 2113 cc 83. 2121 Serpent Pt Lt 1/4 mi on stbd bm, cc 114. 2136 Kaiete Pt Lt 1/4 mi on stbd bm, cc 186. 2157 Fog Rocks Lt 1/2 mi on prt bm, cc 182."						225	252	2	29.86	53	51	c	a cu	8	20		
1932-05-30	22	51.96	-127.93	184		16.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	2247: cc 162.						225	252	2	29.88	53	51	od	n	8	20		
1932-05-30	23	51.67	-127.91	178		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	"2318: Addenbrooke Lt 1/2 mi on prt bm, cc 175. 2355 cc 185"						225	252	2	29.88	54	52	od	n	10	20		
1932-05-30	24	51.39	-127.84	172		16.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23676679/content/dc-metro/rg-026/585454/0002/Chelan-1932-05/Chelan-1932-05-0039.JPG	Egg Island (1) brg 95 degs. True 1 mile at 0030.						225	252	2	29.88	54	52	o	n	10	20		
