YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships	Other
1929-04-21	11	60.12	-146.26	297		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	"1155: Cape Hinchinbrooke lt 1.25mi cc 306T, 308p"			60.12	-146.26	297	90	119	2	29.99	60	bc	ci cu		4	50	1140: Two seal sighted off cape Hinchinbrooke			
1929-04-21	12	60.22	-146.66	298		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	Noon: Cape Hinchinbrooke close 			60.22	-146.66	298	90	119	2	30.00	56	bc	ci cu		6	50				
1929-04-21	13	60.42	-146.79	307		12.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	1345: Rounded Cape Hinchinbrooke cc 75p			60.42	-146.79	307	45	74	2	30.00	56	bc	ci cu		5	50				
1929-04-21	14	60.55	-146.45	75		12.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	1409: Rounded Middle snd buoy cc 320p. Various courses into Orca bay			60.55	-146.45	75	45	74	2	30.00	51	bc	ci cu		4	50				
1929-04-21	15	60.6	-146.06	88		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	 			60.6	-146.06	88	45	74	2	30.00	51	bc	ci cu		3	50				
1929-04-21	16	60.61	-145.72	218		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	1620: Moored. Cordova Pier.			60.61	-145.72	218	45	74	2	30.00	50	bc	ci cu		4	50				
1929-04-21	17	60.55	-145.77	888		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	 			60.55	-145.77	888														
1929-04-21	18	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	 			60.55	-145.77															
1929-04-21	19	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	 			60.55	-145.77															
1929-04-21	20	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	8PM: Cordova			60.55	-145.77		45	74	2	30.02	48	bc	a cu		4	50				
1929-04-21	21	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	 			60.55	-145.77															
1929-04-21	22	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	 			60.55	-145.77															
1929-04-21	23	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	 			60.55	-145.77															
1929-04-21	24	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0027.JPG	 			60.55	-145.77		45	74	2	30.02	42	c	s		6	50				
1929-04-22	1	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			60.55	-145.77															
1929-04-22	2	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			60.55	-145.77															
1929-04-22	3	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			60.55	-145.77															
1929-04-22	4	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			60.55	-145.77		0	0	0	30.02	46	c	a cu		9					
1929-04-22	5	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			60.55	-145.77															
1929-04-22	6	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			60.55	-145.77															
1929-04-22	7	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			60.55	-145.77															
1929-04-22	8	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	8AM: Cordova			60.55	-145.77		315	344	5	30.02	46	c	a cu		8					
1929-04-22	9	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			60.55	-145.77		45	74	5	30.02	46	c	a cu		8					
1929-04-22	10	60.55	-145.77			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	1005: Got Underway 1058: Gravina Pt stbd 2.3mi cc 289p			60.55	-145.77		360	29	2	30.02	48	c	a cu		8	20				
1929-04-22	11	60.6	-145.89			10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	1100: Clocks back 1hr zone +10			60.6	-145.89		90	119	8	30.02	46	c	a cu		8	20				
1929-04-22	11	60.6	-146.31	289		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			60.6	-146.31	289	90	119	8	30.00	46	oz	s cu		10	7				
1929-04-22	12	60.65	-146.7	289		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			60.65	-146.7	289	360	29	8	30.00	42	oz	n		10	2				
1929-04-22	13	60.82	-146.85	289		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	1300: Rounded Bligh Is and into Valdez Arm.			60.82	-146.85	289	45	74	13	29.95	42	or	cu n		10	2				
1929-04-22	14	61.01	-146.76	2		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			61.01	-146.76	2	45	74	13	29.96	44	or	cu n	45	10	20				
1929-04-22	15	61.12	-146.42	42		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	1525: Moored. Valdez			61.12	-146.42	42	45	74	8	29.96	44	o	s cu	45	10	50				
1929-04-22	16	61.12	-146.35	88		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			61.12	-146.35	88	45	74	2	29.94	46	o	s cu	45	10	50				
1929-04-22	17	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			61.12	-146.35															
1929-04-22	18	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			61.12	-146.35															
1929-04-22	19	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			61.12	-146.35															
1929-04-22	20	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	8PM: Valdez			61.12	-146.35		45	74	2	29.94	46	o	n	360	10					
1929-04-22	21	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			61.12	-146.35															
1929-04-22	22	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			61.12	-146.35															
1929-04-22	23	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			61.12	-146.35															
1929-04-22	24	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0028.JPG	 			61.12	-146.35					29.94	42	ors	n	360	10					
1929-04-23	1	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	 			61.12	-146.35															
1929-04-23	2	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	 			61.12	-146.35															
1929-04-23	3	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	 			61.12	-146.35															
1929-04-23	4	61.12	-146.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	0400: Got Underway. 266T 0444 Passed through Valdez narrows cc 208T			61.12	-146.35		0	0	0	29.89	40	o	s cu		10	7				
1929-04-23	5	61.04	-146.71	252		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	0550: Lying To. Bligh Rf buoy 1mi			61.04	-146.71	252	135	164	5	29.84	40	oz	a cu		10	7				
1929-04-23	6	60.84	-146.91	210		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	 			60.84	-146.91	210	135	164	19	29.84	40	ozp	a cu		10	7				
1929-04-23	7	60.66	-147.18	210		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	0719: Smith Is lt 1.2mi cc 237T 0740 Seal Is cc 202T			60.66	-147.18	210	135	164	30	29.78	40	o	a cu		10	7				
1929-04-23	8	60.5	-147.48	217		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	0830: 202p			60.5	-147.48	217	135	164	24	29.74	39	oz	s cu		10	7				
1929-04-23	9	60.24	-147.68	202		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	0937: 229p			60.24	-147.68	202	90	119	13	29.72	40	oz	s cu		10	4				
1929-04-23	10	59.96	-147.87	212		14.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	1017: Danger Is cc 265p			59.96	-147.87	212	45	74	13	29.68	42	om	n		10	4				
1929-04-23	11	59.9	-148.4	255		14.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	 			59.9	-148.4	255	45	74	13	29.68	44	om	n		10	4				
1929-04-23	12	59.85	-148.9	265		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	1251: Rounded Barwell Is			59.85	-148.9	265	45	74	13	29.66	44	om	n		10	4				
1929-04-23	13	59.86	-149.32	336		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	 			59.86	-149.32	336	180	209	19	29.65	45	om	s cu		10	2				
1929-04-23	14	60.07	-149.39	330		15		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	1410: Moored. Serward.			60.07	-149.39	330	180	209	19	29.60	45	c	s cu		10	4				
1929-04-23	15	60.12	-149.42	888		2.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	 			60.12	-149.42	888	180	209	19	29.60	50	or	n		10	50				
1929-04-23	16	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/57/6750/23675057/content/dc-metro/rg-026/585454/0002/Chelan-1929-04/Chelan-1929-04-0029.JPG	 			60.12	-149.42		180	209	19	29.60	50	or	n		10	50				
