YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	Amount	Flora&Fauna	People	Ships	Other
1910-06-27	5	56.4	-169.56	nw1/2w		9.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.4005	-169.555	nw1/2w	270	285	13	29.93	44		ocf	n	10				
1910-06-27	6	56.48	-169.67	nw1/2w		7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	0600: NE1/2E. 0635 cc Eastward			56.4828	-169.672	nw1/2w	270	285	10	29.93	45		ocf	n	10				
1910-06-27	7	56.48	-169.52	67		5.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.4796	-169.516	67	270	285	6	29.94	45		ocf	n	10				
1910-06-27	8	56.53	-169.48	ne		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	0800: Tolstoi Pt brg N7/8W 4mi			56.53	-169.48	ne	270	285	6	29.95	44		ocf	n	10				
1910-06-27	9	56.62	-169.55	v		9.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	"0907: North anchorage, St george Id"			56.62	-169.545	v	270	285	6	29.96	44		ocf	n	10				
1910-06-27	10	56.61	-169.55	v		0.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.61	-169.55	v	270	285	6	29.95	43		ocf	n	10			1015: USRC Perry came in.	
1910-06-27	11	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552		270	285											
1910-06-27	12	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	"Noon: North anchorage, St George Id"			56.608	-169.552		248	262	6	29.92	42		ocf	n	10				
1910-06-27	13	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552														
1910-06-27	14	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552														
1910-06-27	15	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552														
1910-06-27	16	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552		248	262	6	29.90	43		ocrf	n	10				
1910-06-27	17	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552														
1910-06-27	18	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552														
1910-06-27	19	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552														
1910-06-27	20	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552		248	262	6	29.92	40		ocrf	n	10				
1910-06-27	21	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552														
1910-06-27	22	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552														
1910-06-27	23	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552														
1910-06-27	24	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0187.JPG	 			56.608	-169.552		236	251	6	29.92	41		ocf	n	10				
1910-06-28	1	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	2	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	3	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	4	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552		225	240	8	29.86	40		ocr	n	10				
1910-06-28	5	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	6	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	7	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	8	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552		225	240	10	29.86	42		ocrf	n	10				
1910-06-28	9	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	10	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	11	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	12	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	"Noon: North anchorage, St George Id."			56.608	-169.552		225	240	10	29.82	42		ocrf	n	10				
1910-06-28	13	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	14	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	15	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	16	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552		225	240	8	29.80	40		ocf	n	10				
1910-06-28	17	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	18	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	19	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	20	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552		225	240	8	29.78	40		ocf	s cu	10				
1910-06-28	21	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	22	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	23	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552														
1910-06-28	24	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0188.JPG	 			56.608	-169.552		225	240	6	29.82	38		oc	s cu	10				
1910-06-29	1	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	 			56.608	-169.552														
1910-06-29	2	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	 			56.608	-169.552														
1910-06-29	3	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	 			56.608	-169.552														
1910-06-29	4	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	 			56.608	-169.552		270	285	5	29.80	40		ocm	n	10				
1910-06-29	5	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	 			56.608	-169.552														
1910-06-29	6	56.61	-169.55			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	0652: WxN			56.61	-169.55														
1910-06-29	7	56.63	-169.56	Wxn		0.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	 			56.6328	-169.562	Wxn													
1910-06-29	8	56.72	-169.81	Wxn		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	 			56.7204	-169.813	Wxn	270	285	3	29.85	40		ocf	n	10				
1910-06-29	9	56.86	-170.01	nwxw		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	0914: W1/2N. 0932 cc W1/2S. 0940 cc wsw1/4w 0952: Stopped			56.8641	-170.008	nwxw	270	285	3	29.85	40		oc	n	10				
1910-06-29	10	56.92	-170.26	270		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	1000: Otter Island brg nw Mag 9 miles. 1022: NNW			56.92	-170.26	270	270	285	2	29.86	42		oc	n	10				
1910-06-29	11	57.04	-170.23	nnw		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/18/4060/24406018/content/dc-metro/rg-026/585454/0001-A1/Manning-1910/Manning-1910_0189.JPG	1140: halfway Pt cc Se			57.0435	-170.231	nnw	270	285	2	29.86	44		ocf	s cu	10				
