YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	Amount	Ships
1903-09-07	7	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												0700: USS Thetis went out to sea
1903-09-07	8	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53		180	194	5	29.70		51	50	op	n	10	
1903-09-07	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	Noon: Dutch Harbor			53.89	-166.53		225	239	8	29.72		54	53	bc	n	8	
1903-09-07	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53		270	284	2	29.72		46	45	bc	cis	6	
1903-09-07	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53		270	284	5	29.78		46	45	bc	cis	6	
1903-09-07	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	23	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53												
1903-09-07	24	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0310.JPG	 			53.89	-166.53		270	284	2	29.80		44	43	bc	cis	4	
1903-09-08	1	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	2	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	3	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	4	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53		0	0	0	29.82		46	45	oc	n	10	
1903-09-08	5	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	6	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	7	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	8	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53		225	239	2	29.86		48	47	oc	n	10	
1903-09-08	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	Noon: Dutch Harbor			53.89	-166.53		202	216	5	29.97		50	49	d	n	10	
1903-09-08	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	14	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	15	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	16	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53		180	194	8	30.02		51	50	bc	cis	4	
1903-09-08	17	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	18	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	19	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	20	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53		202	216	5	30.10		48	47	bc	cis	4	
1903-09-08	21	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	22	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	23	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53												
1903-09-08	24	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0311.JPG	 			53.89	-166.53		0	0	0	30.12		48	47	b		0	
1903-09-09	1	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53												
1903-09-09	2	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53												
1903-09-09	3	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53												
1903-09-09	4	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53		0	0	0	30.17		47	46	bc	cun	6	
1903-09-09	5	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53												
1903-09-09	6	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53												
1903-09-09	7	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53												
1903-09-09	8	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53		0	0	0	30.24		48	47	bc	cun	4	
1903-09-09	9	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53												
1903-09-09	10	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53												
1903-09-09	11	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53												
1903-09-09	12	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	Noon: Dutch Harbor			53.89	-166.53		135	149	5	30.18		52	51	c	cun	9	
1903-09-09	13	53.89	-166.53			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/37/4034/24403437/content/dc-metro/rg-026/585454/0001-A1/Manning-1903/Manning-1903_0312.JPG	 			53.89	-166.53												
