YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	Amount	People	Other
1915-04-05	24	57.05	-135.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0118.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0118.JPG	 			57.05	-135.323		888	888	3	29.75	50	50	oq	scu	10		
1915-04-06	1	57.05	-135.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.05	-135.323												
1915-04-06	2	57.05	-135.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.05	-135.323												
1915-04-06	3	57.05	-135.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.05	-135.323												
1915-04-06	4	57.05	-135.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.05	-135.323		888	888	2	29.83	51	49	ocr	cun	10		
1915-04-06	5	57.05	-135.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.05	-135.323												
1915-04-06	6	57.05	-135.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.05	-135.323												
1915-04-06	7	57.05	-135.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.05	-135.323												
1915-04-06	8	57.05	-135.32			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	"8:00AM: Stood various courses out through Sitka Sound. 8AM: Sitka Harbor 8AM: There may be a distance entry at 8 AM, but can't tell because of damaged log page."			57.05	-135.32		0	0	0	29.81	52	50	bc	cun	8		
1915-04-06	9	57.02	-135.46	888		4.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	9AM: The distance entry for 9AM is a best guess because of damaged log page.			57.0188	-135.461	v	0	0	0	29.79	50	48	c	scu	8		
1915-04-06	10	56.97	-135.68	888		7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	"10:53AM: Sitka Point bearing NNE, dist 3 mi, NW1/2W"			56.97	-135.68	v	888	888	2	29.80	50	47	c	scu	9		
1915-04-06	11	56.97	-135.91	888		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			56.97	-135.91	v	888	888	2	29.80	49	47	c	scu	9		
1915-04-06	12	57.08	-135.97	309.38		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57 5N	135 58W	NW1/2W	888	888	2	29.80	49	47	c	scu	9		
1915-04-06	13	57.21	-136.04	309.38		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.2109	-136.044	NW1/2W	270	301	2	29.81	50	48	c	scu	8		
1915-04-06	14	57.34	-136.12	309.38		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.3399	-136.123	NW1/2W	270	301	2	29.80	49	48	c	scu	8		
1915-04-06	15	57.47	-136.2	309.38		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.4675	-136.202	NW1/2W	270	301	3	29.79	49	47	c	scu	8		
1915-04-06	16	57.59	-136.28	309.38		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	4:00PM: 4:00  stood WxN. 4:30  stood NWxW1/2W			57.5934	-136.279	NW1/2W	270	301	5	29.78	49	47	c	scu	8		
1915-04-06	17	57.69	-136.42	290		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	5:55PM: stood W5/8S			57.6945	-136.424	290	315	346	5	29.76	49	48	c	scu	8		
1915-04-06	18	57.81	-136.56	295		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.8078	-136.56	295	315	346	5	29.76	50	49	cp	cun	9		
1915-04-06	19	57.86	-136.78	262.97		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.8626	-136.781	W5/8S	315	346	5	29.79	50	49	cp	cun	9		
1915-04-06	20	57.92	-137	262.97		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57 55N	   137W	W5/8S	315	346	5	29.80	48	47	cp	cun	9		
1915-04-06	21	57.97	-137.25	262.97		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			57.9677	-137.251	W5/8S	90	121	2	29.79	48	48	oqr	scu	10		
1915-04-06	22	58.02	-137.5	262.97		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			58.0169	-137.495	W5/8S	90	121	2	29.79	48	47	oqr	scu	10		
1915-04-06	23	58.07	-137.75	262.97		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			58.068	-137.747	W5/8S	90	121	2	29.78	48	47	oqr	scu	10		
1915-04-06	24	58.12	-138	262.97		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0119.JPG	 			58.1184	-137.997	W5/8S	90	121	2	29.76	48	47	o	scu	10		
1915-04-07	1	58.17	-138.25	262.97		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	1:57: stood NxW			58.1701	-138.252	W5/8S	888	888	2	29.76	48	47	od	cun	10		
1915-04-07	2	58.23	-138.49	266		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	2:10AM: stood NWxW			58.2254	-138.492	266	888	888	2	29.76	48	47	or	cun	10		
1915-04-07	3	58.35	-138.6	311		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	"3AM to 5AM: The entries in the distance column for 3, 4, and 5 AM are illegible due to damage to the log page.  The values transcribed are NOT TWYS, but rather a derived. best guess.  The values were derived by taking the entry in row 17 showing the total AM distance to be 98.8.  The total of the legible entries for the morning was 74.7. 98.8 - 74.7 = 24.1.  Entries were transcribed as 8.0, 8.0, and 8.1 so as to total 24.1."			58.3505	-138.595	311	888	888	2	29.75	47	47	or	cun	10		
1915-04-07	4	58.47	-138.73	303.75		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			58.4692	-138.728	NWxW	888	888	2	29.74	47	47	or	cun	10		
1915-04-07	5	58.59	-138.86	303.75		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			58.5893	-138.863	NWxW	360	31	5	29.72	48	47	ocr	cun	10		
1915-04-07	6	58.71	-139	303.75		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	6:10AM: course W1/4N			58.7124	-139.001	NWxW	360	31	5	29.72	48	47	ocr	cun	10		
1915-04-07	7	58.79	-139.22	278		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			58.7936	-139.224	278	360	31	5	29.73	47	46	ocr	cun	10		
1915-04-07	8	58.87	-139.47	272.81		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			58 52N	139 28W	W1/4N	360	31	5	29.74	48	47	bc	cun	9	"8AM to Meridian: Enlistment of K Urakaua, wardroom steward, expires this day; at his request he is remaining on board until the vessel returns to Seattle."	
1915-04-07	9	58.91	-139.59	272.81		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			58.9148	-139.594	W1/4N	90	121	2	29.79	50	48	c	AS	8		
1915-04-07	10	58.97	-139.74	272.81		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			58.9683	-139.738	W1/4N	90	121	2	29.80	50	47	c	AS	9		
1915-04-07	11	59.02	-139.89	272.81		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	11:00AM: course NWxW			59.0227	-139.885	W1/4N	360	31	2	29.80	49	47	c	AS	9		
1915-04-07	12	59.13	-139.92	303.75		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	12:40PM: stood NW			59 7 32 N	139 55W	NWxW	360	31	2	29.80	49	47	c	AS	9		
1915-04-07	13	59.24	-140.09	307		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			59.2423	-140.091	307	270	301	2	29.68	47	44	c	cicu	6		
1915-04-07	14	59.35	-140.07	348.75		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	2:45PM: stood N1/2E			59.3516	-140.065	NxW	270	301	5	29.63	49	47	c	cicu	6		
1915-04-07	15	59.46	-140.02	353		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			59.4618	-140.018	353	270	301	5	29.61	49	47	c	cicu	5		
1915-04-07	16	59.56	-139.91	5.62		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	4:00PM: Stood various courses into Yakutat Harbor. 4:50  anchored			59.56	-139.91	N1/2E	270	301	5	29.63	49	47	c	cicu	4		
1915-04-07	17	59.55	-139.75	888		5.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			59.55	-139.75	v	270	301	6	29.63	49	47	c	cicu	3		
1915-04-07	18	59.55	-139.75			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			59.55	-139.75												
1915-04-07	19	59.55	-139.75			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			59.55	-139.75												
1915-04-07	20	59.55	-139.75			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	"2000: Yakutat, Alaska"			59.55	-139.75		270	301	6	29.65	46	44	c	cicu	6		
1915-04-07	21	59.55	-139.75			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			59.55	-139.75												
1915-04-07	22	59.55	-139.75			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			59.55	-139.75												
1915-04-07	23	59.55	-139.75			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			59.55	-139.75												
1915-04-07	24	59.55	-139.75			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/94/4080/24408094/content/dc-metro/rg-026/585454/0001-A1/Manning-1915/Manning-1915_0120.JPG	 			59.55	-139.75		248	278	2	29.73	45	43	c	scu	3		
