YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Amount	Flora&Fauna	People	Ships	Other
1897-05-02	2	-24.01	-43.92	45.0		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					NE	45	39	5	29.96	81	79	77		bc	cir cum	3					
1897-05-02	3	-23.91	-43.84	45.0		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					NE	45	39	5	29.96	81	80	78		bc	cir cum	4					
1897-05-02	4	-23.81	-43.76	45.0		8.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	0400-0800: Fair and pleasant. Light variable airs  0400: cc NE					NE	90	84	5	29.94	80	79	77	77	bc	cir cum	4					
1897-05-02	5	-23.71	-43.68	45.0		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					NE	888	888	3	29.94	80	77	77		bc	cir cum	4					
1897-05-02	6	-23.61	-43.60	45.0		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					NE	888	888	3	29.94	80	78	77		bc	cir cum	4					
1897-05-02	7	-23.52	-43.52	45.0		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					NE	888	888	3	29.94	80	78	77		bc	cir cum	4					
1897-05-02	8	-23.42	-43.43	45.0		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	0800-1200: Cloudy & pleasant . Light breeze back grom NNE to NW 			23 25S	43 26W	NE	888	888	3	29.98	80	78	77	75	bc	cir cum	4					
1897-05-02	9	-23.33	-43.36	45.0		7.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	0900: Sighted Razo Is. Lt. ahead. 					NE	23	17	5	30.02	83	83	82		bc	cir cum	4					
1897-05-02	10	-23.24	-43.29	45.0		7.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	1010: cc NE 1/4 E 					NE	23	17	5	30.04	84	82	81		bc	cir cum	3					
1897-05-02	11	-23.17	-43.22	47.0		6.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	1113: cc NE					NE/NE 1/4 E	360	354	5	30.02	81	79	79		bc	cir cum	4					
1897-05-02	12	-23.08	-43.15	46.0		7.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	1215: cc NE 1/2 N. cc NNE 1/2 E 1200-1600: Fair & warm. Bar falling 1200-1600: Bearings of Anchorage Ft. Sta Cruz SSE . Signal Station WSW  1200: Razo Is ahead and Rodonda on port bow			23 5S	43 9W	NE 1/4 E/NE	315	309	5	30.02	81	79	79	76	bc	cir cum	4				1200-1600: Chilian flagship Esmeralda. Torpedo Boat Raquelina Orella & Gamer  1200-1600: RBS Benjamin Constant. RBS Tiradentes	
1897-05-02	13	-22.99	-43.12	22.5		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	1320: Passed Fort Santa Cruz and stood up for anchorage. 					NNE	270	264	8	30.01	82	79	79		bcm	cir cum	4					
1897-05-02	14	-22.90	-43.15	360.0		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	1410: Anchored. Came to 					N	225	219	13	30.00	82	79	79		bcm	cir cum	4					
1897-05-02	15	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					SW by W	225	219	5	30.00	82	81	80		bc	cum	2					
1897-05-02	16	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	1600-2000: Overcast and cloudy . Bar rising					W by N	180	174	5	30.00	82	80	80	76	bc	cum	2					
1897-05-02	17	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					WNW	225	219	8	30.02	82	78	76		bc	cum	1					
1897-05-02	18	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					WNW	225	219	5	30.04	82	77	76		bc	cum	0					
1897-05-02	19	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					WNW	225	219	2	30.04	80	77	76		bc	cum	0					
1897-05-02	20	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	2000-2400: Cloudy . Bar rising					N by W	225	219	2	30.04	80	77	76	76	bc	cum	2					
1897-05-02	21	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					ESE	225	219	5	30.07	80	77	76		bc	cum	3					
1897-05-02	22	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					W by S	225	219	5	30.07	80	77	76		bc	cum	4					
1897-05-02	23	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	 					S by W	225	219	2	30.07	80	77	76		bc	cum	1					
1897-05-02	24	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0121.JPG	0000-0400: Cloudy. Falling barometer					S	225	219	2	30.07	80	77	76	76	bc	cum	2					
1897-05-03	1	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	: At anchor in Rio de Janeiro harbor						225	219	5	30.08	78	76	75		bc	cum	6					
1897-05-03	2	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						225	219	5	30.08	78	76	75		bcl	cum	4					
1897-05-03	3	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						135	129	2	30.06	78	76	75		bcl	cum	2					
1897-05-03	4	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	0400-0800: Fair & cloudy . Bar rising						0	0	0	30.06	78	76	75	76	bcl	cum	6					
1897-05-03	5	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						0	0	0	30.07	78	75	75		bcl	cum	7					
1897-05-03	6	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						0	0	0	30.06	78	76	74		bcl	cum	7					
1897-05-03	7	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						0	0	0	30.08	78	76	74		bc	cir cum	5					
1897-05-03	8	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	0800-1200: Fair and warm. 						0	0	0	30.10	76	76	75	76	bc	cum	5				0800-1200: Triadenta . Amgands	
1897-05-03	9	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						34	28	2	30.11	78	78	75		bc	cum	5					
1897-05-03	10	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						34	28	2	30.14	82	79	76		bc	cum	5					
1897-05-03	11	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						113	107	2	30.14	84	79	78		bc	cum	5					
1897-05-03	12	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	1200-1600: Cloudy & warm. Barometer fluctuating 						203	197	2	30.14	81	81	76	76	bc	cum	5					
1897-05-03	13	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						191	185	8	30.13	81	79	75		bc	cum	4					
1897-05-03	14	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						191	185	8	30.11	80	79	75		bc	cum	4					
1897-05-03	15	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						203	197	8	30.10	80	79	75		bc	cum	5					
1897-05-03	16	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	"1600-2000: Cloudy, warm and pleasant. Bar steady"						203	197	8	30.12	80	78	74	75	bc	cum	4					
1897-05-03	17	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						203	197	5	30.12	79	76	74		bc	cum	3					
1897-05-03	18	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						203	197	5	30.12	78	75	73		bc	cum	6					
1897-05-03	19	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						203	197	5	30.12	77	75	73		bc	cum	8					
1897-05-03	20	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	"2000-2400: Cloudy, at times overcast . During first hour calm & light airs from Nd & Wd followed by light breeze from SW and rising barometer"						203	197	5	30.14	77	75	73	76	bc	cum	4					
1897-05-03	21	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						304	298	2	30.14	78	76	74		bc	cum	3					
1897-05-03	22	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						225	219	8	30.18	75	73	74		bcd	nim	1					
1897-05-03	23	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	 						225	219	5	30.18	75	73	74		bcm	nim	1					
1897-05-03	24	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0122.JPG	0000-0400: Overcast & cloudy . Light airs & breezes from West and NW						225	219	5	30.18	78	73	72	75	bcm	cum nim	2					
1897-05-04	1	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					SW	270	264	2	30.17	75	72	71		bc	cum	3					
1897-05-04	2	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					S	315	309	5	30.16	75	72	71		bc	cum	3					
1897-05-04	3	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					SE by E	315	309	2	30.15	75	72	70		bc	cum nim	1					
1897-05-04	4	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	0400-0800: Fair & pleasant. Barometer rising 					N	315	309	2	30.15	75	73	72	76	ocp	cum nim	0					
1897-05-04	5	-22.90	-43.15			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	0550: Got Underway. Got underway					N	0	0	0	30.15	75	73	71		bcm	cum	6					
1897-05-04	6	-22.92	-43.15	315.0		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					NW	0	0	0	30.16	75	73	71		bcm	cum	5					
1897-05-04	7	-23.01	-43.10	888.0		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					v	0	0	0	30.20	74	70	71		bc	cum	6					
1897-05-04	8	-23.03	-42.99	888.0		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	"0800-1200: Partly cloudy, warm sea ther. Light airs from ENE to Calm last part of watch 0827: cc E by S"					v	0	0	0	30.20	75	73	72		bc	cum	7				0800-1200: Lamport & Stolt	
1897-05-04	9	-23.05	-42.87	107.0		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					ESE/E by S	68	62	2	30.24	79	79	74		bc	cum	8					
1897-05-04	10	-23.06	-42.74	101.3		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					E by S	68	62	2	30.26	80	80	75		bc	cum	8					
1897-05-04	11	-23.07	-42.61	101.3		6.8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					E by S	0	0	0	30.24	81	77	75		bc	cum	8					
1897-05-04	12	-23.08	-42.45	101.3		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	1200: At end of watch land in sight along port side and Cape Frio brg. E 1200-1600: Clear and pleasant. Bar falling			23 5S	42 27W	E by S	0	0	0	30.24	81	77	74	74	bc	cum	7					
1897-05-04	13	-23.09	-42.32	101.3		7.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					E by S	124	118	2	30.22	80	78	75		bcm	cum	8					
1897-05-04	14	-23.11	-42.19	101.3		7.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					E by S	135	129	5	30.18	80	78	75		bcm	cum	8					
1897-05-04	15	-23.12	-42.08	101.3		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	1500: cc E. 1550 Cape Frio LH. bore abm.					E by S	135	129	5	30.18	80	78	74		bcm	cum	8					
1897-05-04	16	-23.04	-41.98	59.1		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	1600: cc NE by E 1/4 E. Cape Frio LH. brg. NW 3/4 N dist. 2 mi. 1600-2000: Fair & pleasant. Barometer Steady					NE by E 1/4 E	135	129	5	30.16	79	76	74	75	bcm	cum	7					
1897-05-04	17	-22.96	-41.86	59.1		8.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					NE by E 1/4 E	113	107	5	30.18	78	75	73		bcm	cum	7					
1897-05-04	18	-22.87	-41.74	59.1		7.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	 					NE by E 1/4 E	113	107	5	30.18	78	75	72		bcm	cum	6					
1897-05-04	19	-22.78	-41.61	59.1		8.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol67of67/yantic-vol67of67_0123.JPG	1945: Lost sight of Cape Frio Lt. brg. WSW (pc). cc NE by E 1/4 E					NE by E 1/4 E	23	17	2	30.18	79	76	74		bcm	cum	6					
