YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	Clear	People	Ships	Other
1893-01-03	24	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0023.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0023.JPG	 						68	74	2	30.02	72	70	69	b	None	10			
1893-01-04	1	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						23	29	2	30.01	70	69	69	bcw	Str	9			
1893-01-04	2	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						23	29	2	30.01	70	68	68	bw	None	10			
1893-01-04	3	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						11	17	2	30.01	68	68	68	bw	None	10			
1893-01-04	4	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						11	17	2	30.01	68	68	68	bcwz	Cum	8			
1893-01-04	5	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						338	344	2	30.01	68	66	66	bf	Cum	3			
1893-01-04	6	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						338	344	5	30.01	67	64	65	bf	Cum	3			
1893-01-04	7	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						338	344	2	30.02	66	65	65	bf	Cum	8			
1893-01-04	8	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						338	344	2	30.02	67	67	68	bc	Cum	9		0800-1200: Essex	
1893-01-04	9	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						191	197	2	30.03	71	71	69	bc	Cum	8			
1893-01-04	10	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						248	254	8	30.03	74	73	69	bc	Cum	8			
1893-01-04	11	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						248	254	8	30.02	75	74	71	bc	Cum	7			
1893-01-04	12	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						236	242	8	30.01	75	74	71	bc	Cum	8			
1893-01-04	13	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						248	254	8	30.00	77	77	71	b	None	10			
1893-01-04	14	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						259	265	8	29.99	80	78	73	bc	Str Cir	9			
1893-01-04	15	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						259	265	8	29.97	81	79	73	bc	Str Cir	9			
1893-01-04	16	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						259	265	8	29.95	81	80	73	bc	Str Cir	9			
1893-01-04	17	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						293	299	8	29.94	83	84	74	bc	Str Cir	9			
1893-01-04	18	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						281	287	8	29.94	85	87	77	bc	Str Cum	9			
1893-01-04	19	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						281	287	8	29.96	87	85	76	bc	Str Cum	8			
1893-01-04	20	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						259	265	8	29.96	88	86	77	bc	Str Cum	8			
1893-01-04	21	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						158	164	13	29.97	80	76	73	bc	Cum	8			
1893-01-04	22	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						158	164	13	29.99	78	75	70	b	None	10			
1893-01-04	23	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						158	164	13	30.00	76	74	70	b	None	10			
1893-01-04	24	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0024.JPG	 						158	164	13	30.00	74	72	70	b	None	10			
1893-01-05	1	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						158	164	10	30.00	73	72	70	b	None	10			
1893-01-05	2	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						158	164	10	29.99	72	71	67	b	None	10			
1893-01-05	3	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						158	164	8	29.99	71	70	67	b	None	10			
1893-01-05	4	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						158	164	8	29.99	71	70	67	b	None	10		0400-0800: Essex	
1893-01-05	5	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						135	141	5	30.01	70	69	65	b	None	10			
1893-01-05	6	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						135	141	5	30.03	71	71	67	b	None	10			
1893-01-05	7	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						135	141	5	30.07	79	78	69	b	None	10			
1893-01-05	8	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						90	96	2	30.08	79	78	71	b	None	10			
1893-01-05	9	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						158	164	5	30.09	77	77	74	bc	Cum Cir	9			
1893-01-05	10	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						158	164	2	30.09	76	77	69	bc	Cum	9			
1893-01-05	11	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						158	164	2	30.09	77	78	69	b	None	10			
1893-01-05	12	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 						135	141	2	30.09	77	74	69	bc	Str Cum	9			
1893-01-05	13	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 					S by E	135	141	5	30.09	77	74	70	bc	Cum Cir	8			
1893-01-05	14	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 					ESE	135	141	5	30.09	77	74	70	b	None	10			
1893-01-05	15	-34.90	-56.23		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	1515: Got Underway. stood out of harbor 1530 cc SWxW					SE	135	141	5	30.08	76	74	70	b	None	10			
1893-01-05	16	-34.94	-56.27	SW by W		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	1600-1800: Standing up the Rio de la Plata cc SW by W 1635: cc SW by W 1/4 W 					SW by W	124	130	8	30.07	78	76	71	b	None	10			
1893-01-05	17	-35.00	-56.38	238		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 					"SW by W,SW by W 1/4 W"	135	141	8	30.07	83	75	71	b	None	10			
1893-01-05	18	-35.07	-56.50	SW by W 1/4 W		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	1800: cc SW by W 1/2 W 1800-2000: Standing up the Rio de la Plata cc SW by W 1/2 W					SW by W 1/4 W	101	107	8	30.07	82	75	71	b	None	10			
1893-01-05	19	-35.13	-56.62	SW by W 1/2 W		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	 					SW by W 1/2 W	90	96	8	30.07	78	73	70	bc	Str Cum	9			
1893-01-05	20	-35.19	-56.75	SW by W 1/2 W		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	2000-2400: Standing up Rio de la Plata					SW by W 1/2 W	79	85	8	30.07	76	72	69	bc	Str	9			
1893-01-05	21	-35.25	-56.88	SW by W 1/2 W		7.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	2105: cc WSW 1/2 W 2125 cc WNW 					SW by W 1/2 W	90	96	13	30.07	74	72	69	bc	Str Cir	9			
1893-01-05	22	-35.24	-57.00	276		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	2224: cc NW by W 					"SW by W 1/2 W,WSW 1/2 W,WNW"	45	51	13	30.07	74	72	70	bc	Str Cir	9			
1893-01-05	23	-35.19	-57.11	299		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	2300: cc NW 2327 India Lt Ship was 4 cables off stbd beam					"WNW,NWxW"	45	51	13	30.07	74	73	71	bc	Str Cir	8			
1893-01-05	24	-35.11	-57.18	NW		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0025.JPG	0000-0400: Standing up river cc NW 1/2 N 					NW	23	29	19	30.07	74	73	71	bc	Str Cir	8			
1893-01-06	1	-35.03	-57.24	NW 1/2 N		6.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	 					NW 1/2 N	45	51	13	30.06	74	73	69	bc	Str Cir	9			
1893-01-06	2	-34.95	-57.29	NW 1/2 N		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	 					NW 1/2 N	45	51	13	30.05	74	72	69	bc	Str Cir	9			
1893-01-06	3	-34.87	-57.36	NW 1/2 N		7.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	0350: sighted Chico Bank Light Ship brg NWxW					NW 1/2 N	45	51	13	30.04	73	72	68	bc	Str Cir	9			
1893-01-06	4	-34.82	-57.38	NW 1/2 N		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	0400-0800: Standing up for Chico Light Ship until 0517 when it bore abeam then standing in for entrance to Ensenada 0410: cc from NW 1/2 N to NW by W 1/2 W					NW 1/2 N	45	51	13	30.04	73	71	68	bc	Str Cir	9			
1893-01-06	5	-34.77	-57.48	NWxW 1/2 W		6.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	0517: cc NW by W 0555 cc W by S 					"NW 1/2 N,NWxW 1/2 W"	23	29	19	30.05	73	71	68	bc	Str Cum Cir	8			
1893-01-06	6	-34.72	-57.59	299		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	0638: cc SW 1/4 W					W by S	23	29	19	30.06	72	71	68	bc	Str	9			
1893-01-06	7	-34.76	-57.70	248		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	0700: cc WSW 0725 cc W by S 					WSW	23	29	19	30.07	72	71	68	bc	Str	9			
1893-01-06	8	-34.79	-57.81	254		6.3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	0800-1200: Standing in to La Plata Port 0800: entrance beacons on port bow brg SW by W 					W by S	23	29	13	30.08	73	73	69	bc	Str	9			
1893-01-06	9	-34.81	-57.84	wxs	 	2.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	 						23	29	2	30.09	76	76	71	bc	Cir	9			
1893-01-06	10	-34.83	-57.87	wxs	 	2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	1030: Moored. secured alongside dock						360	6	2	30.09	80	80	76	bc	Cir	9			
1893-01-06	11	-34.85	-57.89	wxs	 	2.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	 						360	6	2	30.09	86	85	76	bc	Cir	9			
1893-01-06	12	-34.85	-57.89		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	 						11	17	2	30.10	86	85	77	bc	Cir	9			
1893-01-06	13	-34.85	-57.89		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	 						11	17	2	30.09	86	85	77	bc	Cum Cir	9			
1893-01-06	14	-34.85	-57.89		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	 						68	74	5	30.09	87	86	77	bc	Cum Cir	8			
1893-01-06	15	-34.85	-57.89		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	 						68	74	5	30.08	88	88	78	bc	Cum Cir	8			
1893-01-06	16	-34.85	-57.89		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	1600-2000: Standing down river cc E by N 1615: Got Underway. Cast off lines and stood out of Ensenada Dock						68	74	5	30.06	89	88	79	bc	Cum Cir	8			
1893-01-06	17	-34.84	-57.88	E by N		1.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	1720: Cleared end of dock cc E by N						90	96	13	30.03	89	83	80	bc	Str Cir	8			
1893-01-06	18	-34.82	-57.83	E by N		3.7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/yantic-vol59of67/yantic-vol59of67_0026.JPG	 					E by N	90	96	13	30.01	86	82	78	bc	Str Cir	8			
