YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	jOrig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	People	Ships	Other
1870-01-22	13	-35.01	-86.77	67.5		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					ene	158	174	13	30.32	72	73	68	70	bc	cum	6				
1870-01-22	14	-35	-86.66	73.12		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					exn1/2n	158	174	13	30.32	72	73	68	70	bc	cum	4				
1870-01-22	15	-35	-86.54	73.12		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					exn1/2n	158	174	13	30.32	72	73	68	70	bc	cum	4				
1870-01-22	16	-34.99	-86.42	73.12		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					exn1/2n	158	174	13	30.3	72	73	68	70	bc	cum	3				
1870-01-22	17	-34.99	-86.3	73.12		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					exn1/2n	158	174	13	30.3	72	73	69	70	bc	cum	5				
1870-01-22	18	-34.98	-86.16	73.12		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					exn1/2n	158	174	13	30.32	66	67	62	70	bc	cum	3				
1870-01-22	19	-34.99	-86.01	75.94		8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					ene3/4e	158	174	19	30.34	66	67	62	70	bc	cum	6				
1870-01-22	20	-34.99	-85.87	75.94		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					ene3/4e	158	174	19	30.36	64	66	62	68	bc	cum	5				
1870-01-22	21	-34.99	-85.74	78.75		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					exn	158	174	19	30.36	63	65	61	68	bcpq	cum nim	6				
1870-01-22	22	-35	-85.61	78.75		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					exn	158	174	19	30.37	63	65	60	67	bcpq	cum nim	6				
1870-01-22	23	-35.01	-85.47	78.75		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					exn	158	174	19	30.37	62	64	60	67	bcpq	cum nim	6				
1870-01-22	24	-35.01	-85.35	78.75		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0089.JPG	 					exn	158	174	19	30.37	62	64	60	66	bcpq	cum nim	6				
1870-01-23	1	-35.02	-85.22	78.75		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					exn	158	174	19	30.36	62	64	62	66	bcq	cum	8				
1870-01-23	2	-35.03	-85.09	78.75		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					exn	158	174	19	30.36	62	64	62	66	bcq	cum	6				
1870-01-23	3	-35.02	-84.94	73.12		8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					exn1/2n	158	174	24	30.34	62	64	62	66	bcq	cum	6				
1870-01-23	4	-35.02	-84.79	73.12		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					exn1/2n	158	174	19	30.34	62	64	62	66	bcq	cum	4				
1870-01-23	5	-35	-84.64	67.5		8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	146	163	24	30.36	62	64	62	67	bc	cum	6				
1870-01-23	6	-34.99	-84.48	73.12		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					exn1/2n	146	163	24	30.38	62	63	61	67	bcq	cum	5				
1870-01-23	7	-34.99	-84.33	73.12		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					exn1/2n	146	163	24	30.39	62	64	61	67	bc	cum	7				
1870-01-23	8	-34.97	-84.18	67.5		8		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	146	163	24	30.4	63	66	60	67	bc	cum	5				
1870-01-23	9	-34.94	-84.03	61.88		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					nexe1/2e	888	888	24	30.42	63	64	58	67	bc	cum	7				
1870-01-23	10	-34.92	-83.89	67.5		7.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	888	888	24	30.43	64	66	60	67	bc	cum	7				
1870-01-23	11	-34.9	-83.76	61.88		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					nexe1/2e	888	888	24	30.43	64	67	62	67	bc	cum	6				
1870-01-23	12	-34.87	-83.65	61.88		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 			34 52 17 S	83 38 52 W	nexe1/2e	888	888	24	30.43	64	67	62	67	bc	cum	5				
1870-01-23	13	-34.83	-83.52	61.88		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					nexe1/2e	169	186	24	30.42	64	66	62	66	bc	cum	4				
1870-01-23	14	-34.78	-83.41	61.88		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					nexe1/2e	146	163	24	30.44	64	66	62	66	bc	cum	4				
1870-01-23	15	-34.75	-83.29	67.5		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	135	152	24	30.44	64	66	62	66	bc	cum	8				
1870-01-23	16	-34.71	-83.17	67.5		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	146	163	24	30.44	68	67	62	68	bc	cum	8				
1870-01-23	17	-34.68	-83.04	67.5		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	146	163	24	30.44	68	67	62	68	bc	cum	7				
1870-01-23	18	-34.64	-82.91	67.5		7.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	146	163	24	30.44	68	67	62	68	bc	cum	6				
1870-01-23	19	-34.61	-82.78	67.5		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	146	163	19	30.45	64	64	62	68	bc	cum	7				
1870-01-23	20	-34.57	-82.65	67.5		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	146	163	19	30.45	64	64	62	68	bc	cum	8				
1870-01-23	21	-34.53	-82.53	61.88		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					nexe1/2e	146	163	19	30.5	63	64	61	67	bc	cum	7				
1870-01-23	22	-34.5	-82.42	67.5		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	146	163	13	30.52	63	64	60	67	bc	cum	7				
1870-01-23	23	-34.46	-82.32	67.5		5.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					ene	146	163	13	30.52	63	63	60	67	bc	cum	8				
1870-01-23	24	-34.42	-82.22	61.88		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0090.JPG	 					nexe1/2e	146	163	13	30.5	63	63	60	66	bc	cum	5				
1870-01-24	1	-34.36	-82.1	56.25		7		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					nexe	135	152	13	30.46	64	64	62	67	bc	cum	5				
1870-01-24	2	-34.31	-81.99	56.25		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					nexe	135	152	13	30.46	64	64	62	67	bc	cum	5				
1870-01-24	3	-34.27	-81.88	61.88		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					nexe1/2e	135	152	13	30.46	64	64	62	67	bc	cum	4				
1870-01-24	4	-34.21	-81.78	56.25		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	"0400: Isla Mas Afuera brg NE, cc N."					nexe	135	152	13	30.46	64	64	62	67	bc	cum	6				
1870-01-24	5	-34.17	-81.67	61.88		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					nexe1/2e	135	152	13	30.46	64	64	62	67	bc	cum	4				
1870-01-24	6	-34.13	-81.58	61.88		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					nexe1/2e	146	163	13	30.46	66	64	62	67	bc	cum	4				
1870-01-24	7	-34.08	-81.48	56.25		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					nexe	169	186	13	30.48	66	66	64	67	bc	cum	3				
1870-01-24	8	-33.95	-81.46	360		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					n	135	152	13	30.51	65	67	64	67	bc	cum	7				
1870-01-24	9	-33.83	-81.44	360		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					n	135	152	13	30.52	66	68	62	67	bc	cum	7				
1870-01-24	10	-33.73	-81.42	360		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					n	135	152	13	30.52	66	70	63	67	bc	cum	5				
1870-01-24	11	-33.64	-81.42	360		4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					n	135	152	8	30.53	66	69	63	67	bc	cum	8				
1870-01-24	12	-33.57	-81.41	360		3		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	Noon: Isla Mas Afuera brg ExN3/4N.			33 34 7 S	81 24 48 W	n	135	152	8	30.52	66	70	64	67	bc	cum	5				
1870-01-24	13	-33.49	-81.37	14		4.9		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					"n,nne"	101	118	8	30.53	67	70	64	66	bc	cum					
1870-01-24	14	-33.43	-81.28	33.75		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					nexn	110	127	13	30.53	67	72	65	66	bc	cum					
1870-01-24	15	-33.37	-81.18	39.38		6.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					ne1/2n	118	135	13	30.52	67	72	65	66	bc	cum					
1870-01-24	16	-33.3	-81.09	33.75		6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	1600: Isla Mas Afuera brg SE.					nexn	110	127	13	30.5	66	70	63	66	bc	cum					
1870-01-24	17	-33.24	-81	39.38		5.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					ne1/2n	124	141	13	30.49	66	71	64	66	bc	cum					
1870-01-24	18	-33.22	-80.91	56.25		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					nexe	146	163	13	30.49	66	70	64	66	bc	cum					
1870-01-24	19	-33.2	-80.83	61.88		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					nexe1/2e	124	141	13	30.46	66	68	66	66	bc	cum					
1870-01-24	20	-33.17	-80.73	56.25		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					nexe	124	141	13	30.48	64	66	64	66	bc	cum					
1870-01-24	21	-33.14	-80.65	53.44		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					ne3/4e	124	141	13	30.52	65	65	62	66	bc	cum					
1870-01-24	22	-33.11	-80.57	50.62		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					ne1/2e	107	124	8	30.5	65	65	62	66	bc	cum					
1870-01-24	23	-33.06	-80.49	45		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					ne	124	141	13	30.48	65	64	61	66	bc	cum					
1870-01-24	24	-33.02	-80.4	45		5.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0091.JPG	 					ne	124	141	13	30.47	65	64	61	66	bc	cum					
1870-01-25	1	-32.99	-80.32	53.44		4.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0092.JPG	 					ne3/4e	129	146	8	30.46	63	64	60	64	bc	cum	3				
1870-01-25	2	-32.98	-80.24	67.5		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0092.JPG	 					ene	141	158	8	30.45	63	63	60	64	bc	cum	2				
1870-01-25	3	-32.99	-80.16	84.38		4.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0092.JPG	 					e1/2n	129	146	8	30.44	63	63	60	64	bc	cum	2				
1870-01-25	4	-32.99	-80.07	78.75		4.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0092.JPG	 					exn	158	174	8	30.44	62	63	58	63	bc	cum	2				
1870-01-25	5	-33	-79.97	78.75		5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/kearsarge-vol14of86/kearsarge-vol14of86_0092.JPG	 					exn	158	174	8	30.44	62	63	58	63	bc	cum	3				
