YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount
1914-10-27	8	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 						0	0	0	30.19	47	47	52	ocf	fog	10
1914-10-27	9	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 															
1914-10-27	10	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 						0	0	0	30.15	50	50	52	bcf	fog	9
1914-10-27	11	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 															
1914-10-27	12	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	Noon: Seattle						281	306	2	30.12	54	53	52	bcf	fog	6
1914-10-27	13	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 															
1914-10-27	14	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 						338	2	5	30.07	53	50	52	bcf	S	5
1914-10-27	15	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 															
1914-10-27	16	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 						338	2	5	30.04	54	52	52	bc	S	3
1914-10-27	17	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 															
1914-10-27	18	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 						304	329	2	30.05	56	54	52	bc	S	2
1914-10-27	19	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 															
1914-10-27	20	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 						0	0	0	30.06	54	53	52	bc	S	1
1914-10-27	21	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 															
1914-10-27	22	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 						0	0	0	30.06	51	50	52	bcf	S	3
1914-10-27	23	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 															
1914-10-27	24	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0366.JPG	 						0	0	0	30.06	48	48	52	bcf	S	4
1914-10-28	1	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	2	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						0	0	0	30.08	47	47	50	ocf	A-S	10
1914-10-28	3	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	4	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						0	0	0	30.08	47	47	52	ocf	A-S	10
1914-10-28	5	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	6	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						0	0	0	30.1	46	46	52	ocf	A-S	10
1914-10-28	7	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	8	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						0	0	0	30.12	47	47	52	of	A-S	10
1914-10-28	9	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	10	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						0	0	0	30.1	50	50	52	of	A-S	10
1914-10-28	11	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	12	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	Noon: Seattle						270	295	2	30.08	52	51	50	bf	A-S	5
1914-10-28	13	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	14	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						270	295	2	30.06	56	55	52	bc	Ci-S	7
1914-10-28	15	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	16	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						270	295	2	30.05	56	54	52	bc	Ci-S	7
1914-10-28	17	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	18	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						0	0	0	30.04	56	54	52	bc	Ci-S	6
1914-10-28	19	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	20	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						0	0	0	30.05	55	53	52	bc	Ci-S	6
1914-10-28	21	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	22	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						0	0	0	30.06	52	52	52	bc	Ci-S	7
1914-10-28	23	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 															
1914-10-28	24	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0367.JPG	 						0	0	0	30.06	52	52	52	bc	Ci-S	7
1914-10-29	1	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	2	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 						0	0	0	30.04	50	50	52	bc	S	5
1914-10-29	3	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	4	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 						0	0	0	30.02	49	49	52	bf	S	5
1914-10-29	5	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	6	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 						0	0	0	30	48	48	52	bf	S	8
1914-10-29	7	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	8	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 						90	115	2	30	50	50	52	ocf	S	10
1914-10-29	9	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	10	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 						0	0	0	30.03	54	54	52	ofr	fog	10
1914-10-29	11	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	12	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	Noon: Seattle						0	0	0	30.01	56	56	52	ofr	fog	10
1914-10-29	13	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	14	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 						191	216	2	30	57	57	52	bcm	cu	9
1914-10-29	15	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	16	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 						135	160	5	30	58	57	52	ocm	cu-n	10
1914-10-29	17	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	18	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 						135	160	2	30	55	55	52	oc	cu-n	10
1914-10-29	19	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	20	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 						135	160	2	30	52	52	52	oc	cu-n	10
1914-10-29	21	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 															
1914-10-29	22	47.6	-122.36			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/31/6956/23695631/content/dc-metro/rg-026/585454/0002/Bear-b355/Bear-b355_0368.JPG	 						0	0	0	30	55	55	52	oc	S	10
