YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	Refueling
1913-07-10	18	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		270	288	5	29.84	48	48	51	bf	fog	8	
1913-07-10	19	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	20	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		270	288	5	29.86	48	48	51	bf	fog	9	
1913-07-10	21	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	22	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		270	288	5	29.90	47	47	50	of	fog	10	
1913-07-10	23	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44												
1913-07-10	24	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_016.jpg				64.49	-165.44		270	288	2	29.90	47	47	50	of	fog	10	
1913-07-11	1	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.49	-165.44												
1913-07-11	2	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.49	-165.44		225	243	2	29.94	46	46	50	of	fog	10	
1913-07-11	3	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.49	-165.44												
1913-07-11	4	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.49	-165.44		225	243	2	29.97	46	46	50	of	fog	10	
1913-07-11	5	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.49	-165.44												
1913-07-11	6	64.49	-165.44			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	0615: got underway			64.49	-165.44		202	220	2	30.03	47	47	50	of	fog	10	
1913-07-11	7	64.44	-165.33	123		4.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4401	-165.327	123	180	198	2	30.03	46	46		of	fog	10	
1913-07-11	8	64.42	-165.03	84		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	"8 AM: Cape Nome, Alaska North 1.4 miles"			64.42	-165.03	84	202	220	2	30.06	47	47	50	bc	S-Cu	9	
1913-07-11	9	64.4	-164.73	75.94		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.3999	-164.729	ENE3/4E	202	220	5	30.08	48	47		ocf	S	10	
1913-07-11	10	64.38	-164.43	75.94		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.3799	-164.433	ENE3/4E	225	243	5	30.10	48	48	51	ocf	S	10	
1913-07-11	11	64.36	-164.13	75.94		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.3598	-164.132	ENE3/4E	225	243	5	30.12	50	50		ocf	S	10	
1913-07-11	12	64.34	-163.84	75.94		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	"Noon: Topkok Head, Alaska NW3/4N - 13 miles"			64.34	-163.84	ENE3/4E	225	243	5	30.14	50	49	51	ocf	S	10	
1913-07-11	13	64.29	-163.58	90		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.2926	-163.581	E	225	243	5	30.17	51	51		oc	S	10	
1913-07-11	14	64.34	-163.32	888		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	"1440: Rocky Pt. S3/8W, Cabin WxN 1440: anchored in Golofnin Bay"			64.34	-163.32	v	225	243	5	30.17	51	51	54	oc	S	10	
1913-07-11	15	64.4	-163.03	888		4.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4	-163.03	v											
1913-07-11	16	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4	-163.03		225	243	5	30.16	53	52	56	oc	S	10	
1913-07-11	17	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4	-163.03												
1913-07-11	18	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4	-163.03		202	220	5	30.18	55	53	56	bc	Cu	7	
1913-07-11	19	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4	-163.03												
1913-07-11	20	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4	-163.03		202	220	2	30.18	51	50	56	bc	Cu	9	
1913-07-11	21	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4	-163.03												
1913-07-11	22	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4	-163.03		225	243	2	30.20	52	51	56	oc	S-Cu	10	
1913-07-11	23	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4	-163.03												
1913-07-11	24	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_017.jpg				64.4	-163.03		225	243	2	30.20	50	50	56	oc	S-Cu	10	
1913-07-12	1	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				64.4	-163.03												
1913-07-12	2	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				64.4	-163.03		225	243	2	30.24	49	49	54	oc	S-Cu	10	
1913-07-12	3	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				64.4	-163.03												
1913-07-12	4	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				64.4	-163.03		225	243	2	30.26	50	50	54	oc	S-Cu	10	
1913-07-12	5	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				64.4	-163.03												
1913-07-12	6	64.4	-163.03			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	0605: underway			64.4	-163.03		248	266	5	30.24	49	49	54	oc	S-Cu	10	
1913-07-12	7	64.32	-162.97	129.38		6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	0720: Cape Darby abeam distant 4.0 miles			64.3178	-162.969	SE1/2E	248	266	5	30.24	51	50		oc	S-Cu	10	
1913-07-12	8	64.22	-162.87	126.56		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	0800: Cape Darby brg N1/2W Mag 7 miles			64.22	-162.87	SE3/4E	248	266	5	30.24	52	52	55	oc	S-Cu	10	
1913-07-12	9	64.12	-162.68	126.56		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				64.1207	-162.684	SE3/4E	248	266	8	30.27	52	52		oc	S-Cu	10	
1913-07-12	10	64.02	-162.5	126.56		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				64.0215	-162.499	SE3/4E	248	266	5	30.27	52	52	55	bc	S-Cu	9	
1913-07-12	11	63.92	-162.31	126.56		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				63.9208	-162.312	SE3/4E	248	266	2	30.27	55	54		bc	S-Cu	2	
1913-07-12	12	63.83	-162.14	126.56		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	"Noon: Egg Island, Alaska, SE xE3/8E - 17 mi"			63.83	-162.14	SE3/4E	248	266	2	30.27	57	55	56	bc	S-Cu	2	
1913-07-12	13	63.77	-162.04	126.56		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				63.7701	-162.036	SE3/4E	45	63	2	30.28	55	54		bc	A-Cu	7	
1913-07-12	14	63.7	-162.09	168.75		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				63.696	-162.091	SxE	45	63	2	30.28	56	55	55	bc	Ci-Cu	2	
1913-07-12	15	63.63	-162.04	888		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				63.625	-162.041	v	45	63	2	30.28	57	56		bc	Ci-Cu	2	
1913-07-12	16	63.56	-161.99	888		5.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	1640: Beuloh Island bearing SWxW - 1.5 miles 1640: came to anchor off St Michael			63.5571	-161.993	v	45	63	2	30.26	57	56	55	bc	Ci	2	
1913-07-12	17	63.51	-161.96	888		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				63.51	-161.96	v											
1913-07-12	18	63.51	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				63.51	-161.96		22	40	2	30.24	57	56	55	bc	Cu	2	
1913-07-12	19	63.51	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				63.51	-161.96												
1913-07-12	20	63.51	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				63.51	-161.96		22	40	2	30.22	57	57	55	bc	Cu	2	
1913-07-12	21	63.51	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/64/9192/6919264/content/arcmedia/dc-metro/rg-026/585454-noaa/bear/vol108/26-159A-bear-vol108_018.jpg				63.51	-161.96												
