YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	People	Ships	Other	
1919-07-01	11	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964															
1919-07-01	12	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	"Noon: Off St. Michael, Alaska.  Whale Id. Lt. 235.-1 mile"			63.4942	-161.964		180	198	8	29.80	47	47		oc	CuN	10				
1919-07-01	13	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964														"Merid to 4PM: Date. Merid to 4PM: Disrated: Fireman J.J. Mitchell, to Ordinary Seaman for incompetency."	
1919-07-01	14	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964		180	198	8	29.81	48	48	40	oc	AS	10				
1919-07-01	15	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964															
1919-07-01	16	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964		180	198	8	29.83	48	48	40	oc	AS	10	"4PM to 8PM: Disrated: Fireman J.J. Mitchell, to Ordinary Seaman for incompetency. Quartermaster (A) G. P. Hamboskey to Seaman for incompetency. Rated:    Ordinary Seaman K, Tompson, to Qmr A.          J.E. Barry, to Seaman,          L.W. Duman. to           R. Cross. to           H.H. Snyder, to           J. Dawson, to           J. Kukla, to           P. Biasucci, to           T.I. Truitt, to           E.H. Seyller, to           W. Musial, to     Coal heaver   F. Dudek, to     Bugler,   R. Alexander,to Ordinary Seaman. "			
1919-07-01	17	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964															
1919-07-01	18	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964		180	198	8	29.84	47	46		oc	CUN	10				
1919-07-01	19	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964															
1919-07-01	20	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964		180	198	8	29.84	46	45		oc	CUN	10				
1919-07-01	21	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964														8PM to Mid: Date. 8PM to Mid: Continued target practice.	
1919-07-01	22	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964		180	198	8	29.85	45	44		oc	CUN	10				
1919-07-01	23	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964															
1919-07-01	24	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1005.JPG	 			63.4942	-161.964		180	198	8	29.85	43	42		oc	CUN	10				
1919-07-02	1	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1008.JPG	 			63.4942	-161.964												"Top of Page: R.T. McElligott, 3rd Lieut. F.J. Birkett, 1st Lieut. R.L. Lucas, Capt. "			
1919-07-02	2	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		202	220	5	29.86	44	43	42	oc	AS	10				
1919-07-02	3	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964															
1919-07-02	4	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		225	243	5	29.85	45	42	42	oc	AS	10				
1919-07-02	5	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964														4AM to 8AM: Date 	
1919-07-02	6	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		225	243	5	29.90	45	43	44	oc	AS	10				
1919-07-02	7	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964															
1919-07-02	8	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		202	220	5	29.92	45	43	44	oc	AS	10				
1919-07-02	9	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964														"8AM to Merid: Date. 8AM to Merid: Landing party in charge of 3rd Lieut. R.T. McElligott, holding small arms target practice on army range ashore."	
1919-07-02	10	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		225	243	5	29.93	46	43	42	oc	AS	10				
1919-07-02	11	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964															
1919-07-02	12	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	Noon: Whale Id. Lt.  235- 1 mile.			63.4942	-161.964		225	243	2	29.95	46	43	42	oc	AS	10	"Merid to 4PM: Landing party in charge of 3rd Lieut. R.T. McElligott, holding small arms target practice on army range ashore."			
1919-07-02	13	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964														Merid to 4PM: Date Hoisted launch to renew gaskets. Crew moving mess stores from fore hold into issuing room.	
1919-07-02	14	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		270	288	2	29.92	46	44	42	oc	AS	10				
1919-07-02	15	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964															
1919-07-02	16	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		22	40	2	29.92	46	45	42	oc	AS	10				
1919-07-02	17	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964														"4PM to 8PM: Date. 4PM to 8PM: R.T. McElligott, 3rd Lieut."	
1919-07-02	18	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		22	40	2	29.93	46	45	42	oc	CuN	10				
1919-07-02	19	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964															
1919-07-02	20	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		22	40	2	29.93	46	45	41	oc	CuN	10				
1919-07-02	21	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964															
1919-07-02	22	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		22	40	2	29.91	46	44	41	oc	AS	10				
1919-07-02	23	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964															
1919-07-02	24	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1007.JPG	 			63.4942	-161.964		22	40	2	29.90	46	44	41	oc	AS	10				
1919-07-03	1	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1010.JPG	 			63.4942	-161.964												"Top of Page: F.J. Birkett, 1st Lieut. R.L. Lucas, Capt. C.G. Roemer, Capt. "			
1919-07-03	2	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964		180	198	5	29.92	47	46	45	ocd	N	10				
1919-07-03	3	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964															
1919-07-03	4	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964		180	198	5	29.92	48	46	45	ocd	N	10				
1919-07-03	5	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964														4AM to 8AM: Date. 4AM to 8AM: Holding target practice on army range.	
1919-07-03	6	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964		0	0	0	29.85	47	45	44	oc	AS	10				
1919-07-03	7	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964															
1919-07-03	8	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964		315	333	2	29.80	47	45	44	oc	AS	10				
1919-07-03	9	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964														8AM to Merid: Date 	
1919-07-03	10	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964		180	198	5	29.90	45	43	44	oc	AS	10				
1919-07-03	11	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964															
1919-07-03	12	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	Noon: Whale Id. Lt.  235 - 1 mile.			63.4942	-161.964		180	198	2	29.96	45	44	44	bc	CiCu	3				
1919-07-03	13	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964														Merid to 4PM: Date. Merid to 4PM: 7:00 firing party returned from the range.	
1919-07-03	14	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964		0	0	0	30.02	52	50	44	bc	CiCu	5				
1919-07-03	15	63.49	-161.96			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/36/6965/23696536/content/dc-metro/rg-026/585454/0002/Bear-b360/Bear-b360_1009.JPG	 			63.4942	-161.964															
