YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	Flora&Fauna	People	Ships	Other		
1921-10-03	6	48.88	-128.62	75		8.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48.8754	-128.622	75	338	4	16	30.24	54	53	56	oc	scu					10		
1921-10-03	7	48.85	-128.41	75		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48.8543	-128.411	75	338	4	19	30.25	54	53	58	oc	scu					10		
1921-10-03	8	48.83	-128.2	75		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48 50N	128 12W	75	338	4	19	30.26	53	53	58	oc	cun					10		
1921-10-03	9	48.82	-128	75		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48.8242	-127.997	75	338	2	16	30.28	58	53	58	bc	cu					9		
1921-10-03	10	48.81	-127.77	75		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48.8122	-127.77	75	338	2	16	30.28	54	53	58	bc	cu					9		
1921-10-03	11	48.81	-127.62	75		6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48.8097	-127.624	75	338	2	16	30.29	54	53	58	bc	cu					8		
1921-10-03	12	48.8	-127.42	75		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48 48N	127 25W	75	338	2	16	30.29	55	53	58	bc	cu					8		
1921-10-03	13	48.78	-127.19	75		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48.7846	-127.186	75	338	2	13	30.27	55	53	58	bc	frcu					7		
1921-10-03	14	48.77	-126.96	75		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48.7695	-126.957	75	338	2	13	30.28	54	54	58	bc	scu					9		
1921-10-03	15	48.75	-126.73	75		8.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	1520h: cc 86 psc			48.7544	-126.729	75	338	2	10	30.28	54	54	58	bc	scu					9		
1921-10-03	16	48.72	-126.51	82		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48.723	-126.512	82	338	2	10	30.23	56	54	58	bc	cu					8		
1921-10-03	17	48.68	-126.29	86		9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	1732h: cc 80 psc			48.6794	-126.287	86	338	2	8	30.21	54	53	58	bc	cicu					6		
1921-10-03	18	48.65	-126.07	80		8.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	1846h: sounded on westerly edge of La Perousa Bank 			48.6523	-126.066	80	338	2	8	30.19	53	52	58	bc	cicu					6		
1921-10-03	19	48.62	-125.84	80		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	"1955h: raised Cape Beale light from aloft, bearing 45 true"			48.6244	-125.84	80	338	2	8	30.21	54	53	58	bc	cicu					2		
1921-10-03	20	48.6	-125.63	80		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48 36N	125 38W	80	338	2	8	30.21	56	54	57	bc	ci					1		
1921-10-03	21	48.61	-125.45	80		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	2100h: cc 95 psc			48.6078	-125.453	80	315	340	2	30.22	55	54	56	bc	ci					1		
1921-10-03	22	48.58	-125.3	95		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	 			48.5838	-125.298	95	270	295	2	30.20	56	55	56	bc	ci					1		
1921-10-03	23	48.56	-125.14	95		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	2350h: cc 90 psc			48.5582	-125.139	95	270	295	2	30.22	57	55	54	bc	ci					1		
1921-10-03	24	48.54	-124.98	94		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0572.JPG	"0025h:  Swiftsure Bank light vessel abeam distant about 4 miles, cc 85 psc"			48.5355	-124.98	94	270	295	2	30.24	57	55	54	bc	ci					1		
1921-10-04	1	48.53	-124.82	87		7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0575.JPG	 			48.5298	-124.818	87	112	138	2	30.21	53	51	54	bc						1		
1921-10-04	2	48.53	-124.66	85		7.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	0200h: Tatoosh Island light abeam distant 8.7 miles 0215h cc 90 psc 0230h raised Slip Point light bearing 148T			48.53	-124.66	85	112	138	2	30.20	51	51	54	ocm	s 					10		
1921-10-04	3	48.49	-124.46	90		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	 			48.4906	-124.463	90	90	115	5	30.20	51	51	54	om	s 					10		
1921-10-04	4	48.45	-124.27	90		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	0430h: cc 105 psc 0415h Raised Sherringham light on port bow			48.4512	-124.266	90	90	115	5	30.20	51	51	54	om	s 					10		
1921-10-04	5	48.39	-124.08	98		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	"0545h: Pillar Point abeam, 4 miles, cc 95 psc"			48.3928	-124.077	98	0	0	0	30.20	52	52	53	om	scu					10		
1921-10-04	6	48.32	-123.9	103		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	 			48.3236	-123.897	103	0	0	0	30.21	50	50	53	om	scu					10		
1921-10-04	7	48.27	-123.7	95		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	"0759h: Port Angeles, Wash,. bearing 130 true, 7 miles 0759h: Actually the timing of sighting of Port Angeles isn't mentioned (after Pillar point at 0545h there was crew doing morning cleaning etc), . however the preceding line said watch ends course 95 so I presume it is the end of the watch"			48.2714	-123.702	95	0	0	0	30.23	51	51	53	om	scu					10		
1921-10-04	8	48.22	-123.51	95		8.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	0810h: cc 66 psc			48.22	-123.51	95	0	0	0	30.23	51	51	53	ocf	scu					10		
1921-10-04	9	48.23	-123.37	71		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	 			48.2289	-123.374	71	0	0	0	30.27	49	49	49	ocf	fog					10		
1921-10-04	10	48.25	-123.23	66		8.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	1000h: Advanced clocks 18 minutes			48.2489	-123.227	66	0	0	0	30.26	50	50	49	ocf	fog					10		
1921-10-04	11	48.27	-123.14	66		5.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	1115h: cc 88 psc and so at end standing toward Admiralty Inlet			48.2689	-123.136	66	0	0	0	30.28	51	51	50	bcf	fog					8		
1921-10-04	12	48.25	-123	83		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	1235h: cc 101 psc			48 15N	   123W	83	0	0	0	30.25	50	50	50	bcf	fog					4		
1921-10-04	13	48.21	-122.88	93		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	1335h: cc 92 psc			48.2093	-122.878	93	0	0	0	30.24	51	51	50	bcf	cis					8		
1921-10-04	14	48.16	-122.76	97		7.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	"1405h: Point Wilson abeam distant 1 mile, cc 117 psc 1420h cc 128 psc 1438h Marrowstone Point abeam, distant 9 miles, cc 139 psc"			48.16	-122.76	97	0	0	0	30.18	50	50	50	bc	cis					6		
1921-10-04	15	48.05	-122.62	123		7.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	1513h: Bush Point abeam distant 1 mile 1545h cc 137 psc Watch ends with Point No-Point abeam and distant 3/4 mile			48.0503	-122.619	123	0	0	0	30.20	53	53	50	bc	ci 					5		
1921-10-04	16	47.91	-122.51	137		8.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	1605h: Point No-Point abeam 			47.91	-122.51	137	0	0	0	30.23	55	55	50	bc	ci 					5		
1921-10-04	17	47.78	-122.45	888		8.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	"1750h: West Point abeam, standing toward Seattle, various courses"			47.7808	-122.45	v	135	160	2	30.21	55	55	50	bc	ci 					2		
1921-10-04	18	47.65	-122.47	888		8.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	 			47.65	-122.47	v	135	160	2	30.21	56	54	50	bc	ci 					2		
1921-10-04	19	47.62	-122.37	888		4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	"1915h: Made fast to Bell Street Wharf, Seattle, Washington"			47.618	-122.374	v	135	160	2	30.20	56	54	50	bc	ci 					2		
1921-10-04	20	47.61	-122.35	888		1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	 			47.61	-122.35	v	45	70	2	30.20	56	54	50	bc	ci 					2		
1921-10-04	21	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	 			47.611	-122.35																	
1921-10-04	22	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	 			47.611	-122.35		0	0	0	30.20	56	54	50	b 								
1921-10-04	23	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	 			47.611	-122.35																	
1921-10-04	24	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0574.JPG	 			47.611	-122.35		112	138	2	30.19	53	51	50	b 								
1921-10-05	1	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0577.JPG	 			47.611	-122.35																	
1921-10-05	2	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35		0	0	0	30.18	54	51	50	of	s					10		
1921-10-05	3	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35																	
1921-10-05	4	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35		360	25	2	30.15	53	50	50	of	s					10		
1921-10-05	5	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35																	
1921-10-05	6	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35		0	0	0	30.20	50	48	50	fog	s					10		
1921-10-05	7	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35																	
1921-10-05	8	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35		0	0	0	30.23	50	49	50	fog	s					10		
1921-10-05	9	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	"0900h: unloading of fur seal skins, fur seal oil, fox skins, walrus ivory, walrus teeth, whale bone and other exotic (to me) things"			47.611	-122.35																	
1921-10-05	10	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35		0	0	0	30.23	54	53	50	fog	s					10		
1921-10-05	11	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35																	
1921-10-05	12	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35		0	0	0	30.25	54	53	50	fog	s					10		
1921-10-05	13	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35																	
1921-10-05	14	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35		0	0	0	30.25	64	60	50	bc	cis					6		
1921-10-05	15	47.61	-122.35			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/35/6979/23697935/content/dc-metro/rg-026/585454/0002/Bear-b361-1921/Bear-b361-1921_0576.JPG	 			47.611	-122.35																	
