YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Low	Mid	High	Ceil	From	Amount	VisM	Flora&Fauna	Ships	Other
1950-01-20	13	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						95	2	30.15	55	46	0				99		0	20			
1950-01-20	14	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						85	2	30.14	48	43	0				99		0	20			
1950-01-20	15	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						250	3	30.12	46	40	0				99		0	20			
1950-01-20	16	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						270	4	30.13	44	39	0				99		0	7			
1950-01-20	17	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						290	5	30.14	40	37	1	cu			40	290	1	7			
1950-01-20	18	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						0	0	30.14	37	35	0				99		0	7			
1950-01-20	19	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						350	2	30.15	36	33	0				99		0	7			
1950-01-20	20	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 							2	30.16	35	32	0				99		0	7			
1950-01-20	21	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 						350		30.16	34	31	0				99		0	7			
1950-01-20	22	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 								30.16	33	30	0				99		0	7			
1950-01-20	23	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 								30.16	33	31	0				99		0	7			
1950-01-20	24	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0043.jpg	 								30.16	33	31	0				99		0	7			
1950-01-21	1	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0046.jpg	 								30.18	33	31	0				99			50			
1950-01-21	2	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 								30.18	32	30	0				99			7			
1950-01-21	3	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 								30.16	32	30	0				99			7			
1950-01-21	4	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 							2	30.16	35	33	0				99			7			
1950-01-21	5	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 							1	30.16	35	33	0				99			7			
1950-01-21	6	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						95	3	30.14	35	33	0				99			7			
1950-01-21	7	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						75	4	30.14	37	33	1	sc			99	95	2	7			
1950-01-21	8	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						280	5	30.14	37	34	1	st			75	280	2	7			
1950-01-21	9	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						270	5	30.14	39	34	1	st	as	cc	75	270	3	7			
1950-01-21	10	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						270	3	30.15	39	34	1		as	cc	80	270	2	7			
1950-01-21	11	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						250	3	30.15	43	35	0				99		0	7			
1950-01-21	12	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	"Noon: Kodiak, Alaska."						220	5	30.15	47	40	0				99		0	7			
1950-01-21	13	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						200	3	30.24	40	44	0				99			20			
1950-01-21	14	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						200	3	30.24	40	36	0				99			20			
1950-01-21	15	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						190	4	30.25	42	42	0				99			20			
1950-01-21	16	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						20	6	30.25	45	35	0				99			20			
1950-01-21	17	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						20	6	30.25	40	34	0				99			20			
1950-01-21	18	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						360	5	30.26	39	34	0				99			20			
1950-01-21	19	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						345	4	30.27	39	34	0				99			20			
1950-01-21	20	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						300	3	30.29	39	34	0				99			20			
1950-01-21	21	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						300	3	30.30	39	33	0				99			20			
1950-01-21	22	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						360	3	30.31	38	31	0				99			20			
1950-01-21	23	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						80	3	30.32	35	33	0				99			20			
1950-01-21	24	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0045.jpg	 						105	2	30.34	38	31	0				99			7			
1950-01-22	1	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0048.jpg	 						95	3	30.34	36	31	0				99		0	7			
1950-01-22	2	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	 						145	3	30.34	37	32	0				99		0	7			
1950-01-22	3	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	 						220	3	30.34	37	32	0				99		0	7			
1950-01-22	4	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	 						210	2	30.34	35	32	0				99		0	4			
1950-01-22	5	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	 						220	5	30.34	35	32	0				99		0	4			
1950-01-22	6	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	 						190	9	30.34	26	32	0				99		0	4			
1950-01-22	7	57.74	-152.51			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/1001/12100133/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1950-01/burton-island-agb-1-1950-01-0047.jpg	 						210	9	30.36	28	33	1	sc			99		0	7			
