YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Attd	Dry	Wet	TSI	SeaT	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People	Ships	Other
1947-07-05	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	4	29.96		78	75			1	sc			35	210	4	20			
1947-07-05	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	5	29.96		78	75			1	sc			35	210	4	20			
1947-07-05	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	5	29.95		70	62			2	sc			35	210	6	20			
1947-07-05	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	5	29.94		68	60			2	sc			30	210	6	20			
1947-07-05	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	5	29.94		67	59			2	sc			30	210	6	20			
1947-07-05	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	4	29.96		65	59			2	sc			30	210	7	7			
1947-07-05	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	3	29.98		64	59			2	sc			35	210	8	4			
1947-07-05	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	3	29.98		63	59			2	sc			35	210	8	4			
1947-07-05	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	3	29.98		63	59			2	sc			35	210	8	4			
1947-07-05	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0012.jpg	 						210	3	29.99		61	59			2	sc			35	210	8	4			
1947-07-06	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						210	3	29.99		60	58			3	sc			25	210	10	4			
1947-07-06	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						210	3	29.99		60	58			3	sc			25	210	10	4			
1947-07-06	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						210	2	29.99		60	58			3	sc			25	210	10	4			
1947-07-06	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						200	2	30		63	59			2	sc			30	200	8	7			
1947-07-06	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						190	4	30		67	62			2	sc			30	190	7	20			
1947-07-06	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						190	5	30.01		80	63			2	sc			30	190	6	20			
1947-07-06	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						190	5	30.02		85	77			2	sc			30	190	6	20			
1947-07-06	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						190	4	30.03		86	77			2	sc			30	190	6	20			
1947-07-06	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						200	4	30.04		88	79			2	sc			25	200	7	20			
1947-07-06	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						210	3	30.04		90	81			2	sc			25	210	7	20			
1947-07-06	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						210	3	30.04		92	78			2	sc			25	210	8	20			
1947-07-06	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						210	4	30.04		87	70			2	sc			25	210	7	20			
1947-07-06	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						210	4	30.04		84	67			2	sc			35	210	8	20			
1947-07-06	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						270	3	30.04		82	70			2	sc			35	270	8	20			
1947-07-06	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						0	3	30.03		75	64			2	sc			35	0	9	20			
1947-07-06	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						0	3	30.02		74	67			2	sc			35	0	7	20			
1947-07-06	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						0	3	30.01		73	70			1	sc			35	0	4	7			
1947-07-06	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						0	4	30		68	65			1	st			60	0	4	7			
1947-07-06	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						0	5	29.99		64	61			1	st			60	0	4	7			
1947-07-06	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						0	5	29.98		61	58			1	st			60	0	4	7			
1947-07-06	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						0	5	29.98		61	58			1	st			60	0	4	4			
1947-07-06	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						0	5	29.99		61	58			1	st			55	0	3	4			
1947-07-06	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						0	5	29.99		61	58			1	st			50	0	3	4			
1947-07-06	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0014.jpg	 						0	5	30		61	58			1	st			40	0	2	4			
1947-07-07	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	 						0	3	30		61	58			1	st			35	0	2	4			
1947-07-07	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	 						0	3	30.01		61	58			1	st			35	0	2	4			
1947-07-07	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	 						0	2	30.01		61	58			1	st			35	0	1	4			
1947-07-07	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	 						0	3	30.01		61	58			1	st			35	0	1	4			
1947-07-07	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	 						10	2	30.03		63	58			2	sc			35	0	7	4			
1947-07-07	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	 						0	3	30.03		62	59			2	sc			35	0	7	4			
1947-07-07	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	 						100	2	30.05		61	78			1	st			30	180	3	7			
1947-07-07	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	 						200	2	30.05		78	70			1	st		ci	20	200	4	7			
1947-07-07	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/84/980/12098084/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1947-07/burton-island-agb-1-1947-07-0016.jpg	 						225	2	30.05		79	71			1	sc		ci	20	200	5	20			
