YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Water	SeaT	Weather	Low	Mid	High	Ceil	From	Amount	VisM	Ships	Other
1949-01-03	7	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						320	2	30.02	48	47			0				99		0	4		
1949-01-03	8	33.72	-118.27			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	"0815: Got Underway. Underway from berth 58, Naval Supply Depot, San Pedro, California to berth Baker 7, Los Angeles harbor. 0850: Anchored. Anchored in anchorage B-7"						330	5	30.05	47	38			0				99		0	4		
1949-01-03	9	33.72	-118.23	90		0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						65	18	30.06	47	38			0				99		0	4		
1949-01-03	10	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						80	25	30.06	57	48			0				99		0	4		
1949-01-03	11	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						80	25	30.08	62	49			0				99		0	4		
1949-01-03	12	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						85	20	30.06	62	49			0				99		0	4		
1949-01-03	13	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						100	10	30.05	65	50			0				99		0	4		
1949-01-03	14	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						185	10	30.05	63	49			0				99		0	4		
1949-01-03	15	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						210	6	30.05	55	44			4	st			65	210	3	7		
1949-01-03	16	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						150	5	30.05	56	46			4	st			70	160	3	2		
1949-01-03	17	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						160	5	30.05	58	48			4	st			70	160	2	2		
1949-01-03	18	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						78		30.05	48	40			0				70	78	0	4		
1949-01-03	19	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						78		30.05	48	40			0				70	78	0			
1949-01-03	20	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						80	17	30.10	45	38			0				99		0	4		
1949-01-03	21	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						80	25	30.10	46	38			0				99		0	4		
1949-01-03	22	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						345	19	30.12	44	36			0				99		0	4		
1949-01-03	23	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						355	25	30.13	44	36			0				99		0	4		
1949-01-03	24	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0008.jpg	 						355	22	30.13	43	38			0				70		0	4		
1949-01-04	1	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0011.jpg	"850: Long Beach, California"						0	27	30.15	43	36			0				99		0	4	Top of Page: U.S.S. TOPEKA	
1949-01-04	2	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						345	17	30.16	43	36.5			0				99		0	4		
1949-01-04	3	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						340	26	30.17	43	37			0				99		0	4		
1949-01-04	4	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						345	29	30.19	44	38			0				99		0	4		
1949-01-04	5	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						340	26	30.20	44	38			4	ST			99		2	2		
1949-01-04	6	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						345	14	30.20	42	38			4	ST			99		2	2		
1949-01-04	7	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						340	12	30.20	40	36			4	ST			99		3	2		
1949-01-04	8	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	"850: Anchored. Anchored in anchorage B-7 East end 227 T, mole light 342 T, Long Beach breakwater light 021 T"						80	18	30.22	44	36			4	ST			99		3	4		
1949-01-04	9	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						60	24	30.25	53	38			4	ST			99		4	4		
1949-01-04	10	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						70	8	30.26	55	45			4	ST			99		4	4		
1949-01-04	11	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						80	2	30.28	59	48			4	ST			99		5	4		
1949-01-04	12	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						80	2	30.28	60	53			4	ST			99		4	4		
1949-01-04	13	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						170	3	30.26	61	53			4	ST			99		4	4		
1949-01-04	14	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						170	4	30.26	61	53			4	ST			99		3	4		
1949-01-04	15	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						170	5	30.26	61	53			4	ST			99		2	4		
1949-01-04	16	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						180	8	30.26	59	52			1	ST			99		3	4		
1949-01-04	17	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						180	7	30.26	57	50			1	ST			99		3	4		
1949-01-04	18	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						185	7	30.27	52	50			1	ST			99		3	4		
1949-01-04	19	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						185	9	30.27	48	42			1	ST			99		3	4		
1949-01-04	20	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						170	10	30.28	45	38			0							2		
1949-01-04	21	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						170	12	30.28	45	38			0							7		
1949-01-04	22	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						170	15	30.24	44	38			0							7		
1949-01-04	23	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						200	12	30.24	42	36			0							7		
1949-01-04	24	33.72	-118.23			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/25/993/12099325/content/arcmedia/dc-metro/594258-navy-deck-logs/00003/burton-island-agb-1-1949-01/burton-island-agb-1-1949-01-0010.jpg	 						200	12	30.24	42	36			0				99			4		
