YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	Ships
1933-04-20	20	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0524.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0524.JPG	 						135	166	5	30.24	49	47		or	n		10	7		
1933-04-20	21	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0524.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0524.JPG	 																			
1933-04-20	22	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0524.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0524.JPG	 																			
1933-04-20	23	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0524.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0524.JPG	 																			
1933-04-20	24	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0524.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0524.JPG	 						135	166	5	30.26	51	49		or	n		10	7		
1933-04-21	1	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	2	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	3	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	4	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 						135	166	2	30.26	51	49		or	n	135	10	7		
1933-04-21	5	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	6	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	7	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	8	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 						135	166	2	30.34	47	45		op	n	135	10	7		
1933-04-21	9	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	10	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	11	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	12	58.3	-134.43			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	Noon: Juneau						135	166	2	30.35	53	49		op	n	135	10	7		
1933-04-21	13	58.29	-134.4	134		0.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	1300: Got Underway					134	135	166	5	30.38	50	46	40	o	cu-n	135	10	20		
1933-04-21	14	58.19	-134.39	281		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 					281	248	278	5	30.38	48	44	40	c	s-cu	270	9	20		
1933-04-21	15	58.29	-134.71	318		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 					318	248	278	8	30.38	44	40	40	c	s-cu	270	9	20		
1933-04-21	16	58.17	-135.03	182		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 					182	248	278	5	30.38	44	40	40	c	s cu	225	9	20		
1933-04-21	17	58.23	-135.45	289		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 					289	281	312	8	30.41	44	39	40	cz	s-cu	315	9	20		
1933-04-21	18	58.24	-135.45	289		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 					289	281	312	8	30.42	42	38	40	cz	s-cu	315	8	20		
1933-04-21	19	58.29	-135.87	235		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	1921: cc var into Mud Bay. 1938 Anchored. Brgs: Quartz Pt 281; Lemesurier Id 346.					235	281	312	5	30.43	42	38	40	cz	s-cu	315	6	20		
1933-04-21	20	58.21	-135.99	215		6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 						225	256	2	30.44	42	38	40	cz	cu-n	225	8	20		
1933-04-21	21	58.21	-135.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	22	58.21	-135.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	23	58.21	-135.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 																			
1933-04-21	24	58.21	-135.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0525.JPG	 						225	256	2	30.44	44	40		cz	ci-cu	225	8	7		
1933-04-22	1	58.21	-135.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 																			
1933-04-22	2	58.21	-135.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 																			
1933-04-22	3	58.21	-135.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 																			
1933-04-22	4	58.21	-135.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	0458: Got Underway. cc 330						135	166	2	30.44	42	40		o	cu-n	135	10	7		
1933-04-22	5	58.21	-135.99			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	0515: cc 265																	20		
1933-04-22	6	58.22	-136.37	265		12.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	"0605: cc 247. 0645 Searched for wreckage. 58 09 48N 136 38W, no trace seen. 0649 cc 290."					265	135	166	2	30.44	40	38	40	o	s-cu	135	10	20		
1933-04-22	7	58.16	-136.72	256		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	45	76	2	30.46	41	38	40	o	s-cu	90	10	20		
1933-04-22	8	58.25	-137.07	290		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 			58 15N	137 4W	290	45	76	2	30.46	41	38	40	o	s-cu	90	10	20		
1933-04-22	9	58.33	-137.49	290		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	45	76	2	30.45	42	38	40	o	s-cu	90	10	20		
1933-04-22	10	58.4	-137.88	290		12.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	135	166	2	30.45	44	40	40	o	s-cu	90	10	20		
1933-04-22	11	58.48	-138.29	290		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	135	166	2	30.45	44	40	40	o	s-cu	90	10	20		
1933-04-22	12	58.55	-138.7	290		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 			58 33N	137 4W	290	191	222	2	30.44	42	38	40	o	s-cu	180	10	20		
1933-04-22	13	58.63	-139.1	290		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	225	256	2	30.44	42	40	40	o	s-cu	180	10	20		
1933-04-22	14	58.7	-139.49	290		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	225	256	5	30.42	38	37	40	or	s-cu	180	10	7		
1933-04-22	15	58.78	-139.89	290		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	225	256	2	30.42	37	36	40	or	n	180	10	7		
1933-04-22	16	58.86	-140.29	290		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	225	256	2	30.41	36	36	42	or	n	180	10	7	1600-2000: Sighted approximately seventy-five (75) fur seals during the watch.	
1933-04-22	17	58.93	-140.7	290		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	135	166	8	30.38	36	36	42	or	n	135	10	7		
1933-04-22	18	59.01	-141.1	290		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	135	166	8	30.35	36	36	42	od	n	135	10	7		
1933-04-22	19	59.09	-141.51	290		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	135	166	8	30.33	37	37	42	o	n	135	10	7		
1933-04-22	20	59.17	-141.92	290		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 			59 10N	141 55W	290	135	166	8	30.29	37	37	42	o	n	135	10	7		
1933-04-22	21	59.26	-142.35	290		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	135	166	24	30.24	36	35	42	o	n	135	10	7		
1933-04-22	22	59.34	-142.79	290		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	 					290	135	166	24	30.20	36	35	42	o	n	180	10	7		
1933-04-22	23	59.43	-143.24	290		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	2333: cc 270					290	112	142	24	30.20	36	35	42	o	n	180	10	7		
1933-04-22	24	59.49	-143.69	281		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0526.JPG	0015: cc 290					270	112	142	24	30.18	37	36	42	o	n	112.5	10	7		
1933-04-23	1	59.56	-144.14	285		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0527.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0527.JPG	"0155: Cape St. Elias brg 10, cc 297"					290	101	131	24	30.15	38	38	42	or	n	90	10	7		
1933-04-23	2	59.65	-144.58	291		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0527.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23666704/content/dc-metro/rg-026/585454/0002/Shoshone-b2200/Shoshone-b2200_0527.JPG	0233: cc 310. 0245 cc 297					290	101	131	19	30.15	38	38	42	or	n	90	10	7		
