YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	Dir	Force	Baro	Dry	Water	Weather	Ships	Other
1859-05-31	3	39.89	-75.18			a		12		 													
1859-05-31	4	39.89	-75.18			a		12		 													
1859-05-31	5	39.89	-75.18			a		12		 						nne	3				c		
1859-05-31	6	39.89	-75.18			a		12		 													
1859-05-31	7	39.89	-75.18			a		12		 													
1859-05-31	8	39.89	-75.18			a		12		 													
1859-05-31	9	39.89	-75.18			a		12		 						se					bc		
1859-05-31	10	39.89	-75.18			a		12		 													
1859-05-31	11	39.89	-75.18			a		12		 													
1859-05-31	12	39.89	-75.18			a		12		Noon: Philadelphia Navy Yard.													
1859-05-31	13	39.89	-75.18			a		12		 						se	3				bc		
1859-05-31	14	39.89	-75.18			a		12		 													
1859-05-31	15	39.89	-75.18			a		12		 													
1859-05-31	16	39.89	-75.18			a		12		 													
1859-05-31	17	39.89	-75.18			a		12		 						e	3				c		
1859-05-31	18	39.89	-75.18			a		12		 													
1859-05-31	19	39.89	-75.18			a		12		 													
1859-05-31	20	39.89	-75.18			a		12		 													
1859-05-31	21	39.89	-75.18			a		12		 						se					or		
1859-05-31	22	39.89	-75.18			a		12		 													
1859-05-31	23	39.89	-75.18			a		12		 													
1859-05-31	24	39.89	-75.18			a		12		 													
1859-06-01	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-013.JPG		 						se	'2-6				qr		
1859-06-01	2	39.89	-75.18			a		13		 													
1859-06-01	3	39.89	-75.18			a		13		 													
1859-06-01	4	39.89	-75.18			a		13		 													
1859-06-01	5	39.89	-75.18			a		13		 						se					or		
1859-06-01	6	39.89	-75.18			a		13		 													
1859-06-01	7	39.89	-75.18			a		13		 													
1859-06-01	8	39.89	-75.18			a		13		 													
1859-06-01	9	39.89	-75.18			a		13		 						se	2				or		
1859-06-01	10	39.89	-75.18			a		13		 													
1859-06-01	11	39.89	-75.18			a		13		 													
1859-06-01	12	39.89	-75.18			a		13		Noon: Philadelphia Navy Yard.													
1859-06-01	13	39.89	-75.18			a		13		 						s					or		
1859-06-01	14	39.89	-75.18			a		13		 													
1859-06-01	15	39.89	-75.18			a		13		 													
1859-06-01	16	39.89	-75.18			a		13		 													
1859-06-01	17	39.89	-75.18			a		13		 						se	3				c		
1859-06-01	18	39.89	-75.18			a		13		 													
1859-06-01	19	39.89	-75.18			a		13		 													
1859-06-01	20	39.89	-75.18			a		13		 													
1859-06-01	21	39.89	-75.18			a		13		 						sw	2						
1859-06-01	22	39.89	-75.18			a		13		 													
1859-06-01	23	39.89	-75.18			a		13		 													
1859-06-01	24	39.89	-75.18			a		13		 													
1859-06-02	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-013.JPG		 						sw					bc		
1859-06-02	2	39.89	-75.18			a		13		 													
1859-06-02	3	39.89	-75.18			a		13		 													
1859-06-02	4	39.89	-75.18			a		13		 													
1859-06-02	5	39.89	-75.18			a		13		 						sw					bc		
1859-06-02	6	39.89	-75.18			a		13		 													
1859-06-02	7	39.89	-75.18			a		13		 													
1859-06-02	8	39.89	-75.18			a		13		 													
1859-06-02	9	39.89	-75.18			a		13		 						ssw	4				bc		
1859-06-02	10	39.89	-75.18			a		13		 													
1859-06-02	11	39.89	-75.18			a		13		 													
1859-06-02	12	39.89	-75.18			a		13		Noon: Philadelphia Navy Yard.													
1859-06-02	13	39.89	-75.18			a		13		 						sw					bc		
1859-06-02	14	39.89	-75.18			a		13		 													
1859-06-02	15	39.89	-75.18			a		13		 													
1859-06-02	16	39.89	-75.18			a		13		 													
1859-06-02	17	39.89	-75.18			a		13		 						s	'5-2				bc		
1859-06-02	18	39.89	-75.18			a		13		 													
1859-06-02	19	39.89	-75.18			a		13		 													
1859-06-02	20	39.89	-75.18			a		13		 													
1859-06-02	21	39.89	-75.18			a		13		 						sw	3				bc		
1859-06-02	22	39.89	-75.18			a		13		 													
1859-06-02	23	39.89	-75.18			a		13		 													
1859-06-02	24	39.89	-75.18			a		13		 													
1859-06-03	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-014.JPG		 						sw	2				bc		
1859-06-03	2	39.89	-75.18			a		14		 													
1859-06-03	3	39.89	-75.18			a		14		 													
1859-06-03	4	39.89	-75.18			a		14		 													
1859-06-03	5	39.89	-75.18			a		14		 						ssw	2				opl		
1859-06-03	6	39.89	-75.18			a		14		 													
1859-06-03	7	39.89	-75.18			a		14		 													
1859-06-03	8	39.89	-75.18			a		14		 													
1859-06-03	9	39.89	-75.18			a		14		 						sw	3				cpr		
1859-06-03	10	39.89	-75.18			a		14		 													
1859-06-03	11	39.89	-75.18			a		14		 													
1859-06-03	12	39.89	-75.18			a		14		Noon: Philadelphia Navy Yard.													
1859-06-03	13	39.89	-75.18			a		14		 						sw	3				bc		
1859-06-03	14	39.89	-75.18			a		14		 													
1859-06-03	15	39.89	-75.18			a		14		 													
1859-06-03	16	39.89	-75.18			a		14		 													
1859-06-03	17	39.89	-75.18			a		14		 						sw	2				o		
1859-06-03	18	39.89	-75.18			a		14		 													
1859-06-03	19	39.89	-75.18			a		14		 													
1859-06-03	20	39.89	-75.18			a		14		 													
1859-06-03	21	39.89	-75.18			a		14		 						sw	3				rb		
1859-06-03	22	39.89	-75.18			a		14		 													
1859-06-03	23	39.89	-75.18			a		14		 													
1859-06-03	24	39.89	-75.18			a		14		 													
1859-06-04	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-014.JPG		 						sw	1				r		
1859-06-04	2	39.89	-75.18			a		14		 													
1859-06-04	3	39.89	-75.18			a		14		 													
1859-06-04	4	39.89	-75.18			a		14		 													
1859-06-04	5	39.89	-75.18			a		14		 						n	3				od		
1859-06-04	6	39.89	-75.18			a		14		 													
1859-06-04	7	39.89	-75.18			a		14		 													
1859-06-04	8	39.89	-75.18			a		14		 						nnw					o		
1859-06-04	9	39.89	-75.18			a		14		 						n	'4-6				c		
1859-06-04	10	39.89	-75.18			a		14		 													
1859-06-04	11	39.89	-75.18			a		14		 													
1859-06-04	12	39.89	-75.18			a		14		Noon: Philadelphia Navy Yard.													
1859-06-04	13	39.89	-75.18			a		14		 						w	4				c		
1859-06-04	14	39.89	-75.18			a		14		 													
1859-06-04	15	39.89	-75.18			a		14		 													
1859-06-04	16	39.89	-75.18			a		14		 													
1859-06-04	17	39.89	-75.18			a		14		 						n	5				c		
1859-06-04	18	39.89	-75.18			a		14		 													
1859-06-04	19	39.89	-75.18			a		14		 													
1859-06-04	20	39.89	-75.18			a		14		 													
1859-06-04	21	39.89	-75.18			a		14		 						nw	5				c		
1859-06-04	22	39.89	-75.18			a		14		 													
1859-06-04	23	39.89	-75.18			a		14		 													
1859-06-04	24	39.89	-75.18			a		14		 													
1859-06-05	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-015.JPG		 						nw	'2-6				b		
1859-06-05	2	39.89	-75.18			a		15		 													
1859-06-05	3	39.89	-75.18			a		15		 													
1859-06-05	4	39.89	-75.18			a		15		 													
1859-06-05	5	39.89	-75.18			a		15		 						nw					bc		
1859-06-05	6	39.89	-75.18			a		15		 													
1859-06-05	7	39.89	-75.18			a		15		 													
1859-06-05	8	39.89	-75.18			a		15		 													
1859-06-05	9	39.89	-75.18			a		15		 						nw					bc		
1859-06-05	10	39.89	-75.18			a		15		 													
1859-06-05	11	39.89	-75.18			a		15		 													
1859-06-05	12	39.89	-75.18			a		15		Noon: Philadelphia Navy Yard.													
1859-06-05	13	39.89	-75.18			a		15		 						nw	2				bc		
1859-06-05	14	39.89	-75.18			a		15		 													
1859-06-05	15	39.89	-75.18			a		15		 													
1859-06-05	16	39.89	-75.18			a		15		 													
1859-06-05	17	39.89	-75.18			a		15		 						nw					bc		
1859-06-05	18	39.89	-75.18			a		15		 													
1859-06-05	19	39.89	-75.18			a		15		 													
1859-06-05	20	39.89	-75.18			a		15		 													
1859-06-05	21	39.89	-75.18			a		15		 						nw					cr		
1859-06-05	22	39.89	-75.18			a		15		 													
1859-06-05	23	39.89	-75.18			a		15		 													
1859-06-05	24	39.89	-75.18			a		15		 													
1859-06-06	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-015.JPG		 						nw					bc		
1859-06-06	2	39.89	-75.18			a		15		 													
1859-06-06	3	39.89	-75.18			a		15		 													
1859-06-06	4	39.89	-75.18			a		15		 													
1859-06-06	5	39.89	-75.18			a		15		 						nw					bc		
1859-06-06	6	39.89	-75.18			a		15		 													
1859-06-06	7	39.89	-75.18			a		15		 						se	2				c		
1859-06-06	8	39.89	-75.18			a		15		 													
1859-06-06	9	39.89	-75.18			a		15		 													
1859-06-06	10	39.89	-75.18			a		15		 													
1859-06-06	11	39.89	-75.18			a		15		 													
1859-06-06	12	39.89	-75.18			a		15		Noon: Philadelphia Navy Yard.													
1859-06-06	13	39.89	-75.18			a		15		 						s	2				bc		
1859-06-06	14	39.89	-75.18			a		15		 													
1859-06-06	15	39.89	-75.18			a		15		 													
1859-06-06	16	39.89	-75.18			a		15		 													
1859-06-06	17	39.89	-75.18			a		15		 						w	2				bc		
1859-06-06	18	39.89	-75.18			a		15		 													
1859-06-06	19	39.89	-75.18			a		15		 													
1859-06-06	20	39.89	-75.18			a		15		 													
1859-06-06	21	39.89	-75.18			a		15		 						Sw-s	3				bc		
1859-06-06	22	39.89	-75.18			a		15		 													
1859-06-06	23	39.89	-75.18			a		15		 													
1859-06-06	24	39.89	-75.18			a		15		 													
1859-06-07	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-016.JPG		 						s	2				b		
1859-06-07	2	39.89	-75.18			a		16		 													
1859-06-07	3	39.89	-75.18			a		16		 													
1859-06-07	4	39.89	-75.18			a		16		 													
1859-06-07	5	39.89	-75.18			a		16		 						sw	2				b		
1859-06-07	6	39.89	-75.18			a		16		 													
1859-06-07	7	39.89	-75.18			a		16		 													
1859-06-07	8	39.89	-75.18			a		16		 													
1859-06-07	9	39.89	-75.18			a		16		 						sw	2				b		
1859-06-07	10	39.89	-75.18			a		16		 													
1859-06-07	11	39.89	-75.18			a		16		 													
1859-06-07	12	39.89	-75.18			a		16		Noon: Philadelphia Navy Yard.													
1859-06-07	13	39.89	-75.18			a		16		 						s					bc		
1859-06-07	14	39.89	-75.18			a		16		 													
1859-06-07	15	39.89	-75.18			a		16		 													
1859-06-07	16	39.89	-75.18			a		16		 													
1859-06-07	17	39.89	-75.18			a		16		 						s	3				bc		
1859-06-07	18	39.89	-75.18			a		16		 													
1859-06-07	19	39.89	-75.18			a		16		 													
1859-06-07	20	39.89	-75.18			a		16		 													
1859-06-07	21	39.89	-75.18			a		16		 						s	3				bc		
1859-06-07	22	39.89	-75.18			a		16		 													
1859-06-07	23	39.89	-75.18			a		16		 													
1859-06-07	24	39.89	-75.18			a		16		 													
1859-06-08	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-016.JPG		 						s					c		
1859-06-08	2	39.89	-75.18			a		16		 													
1859-06-08	3	39.89	-75.18			a		16		 													
1859-06-08	4	39.89	-75.18			a		16		 													
1859-06-08	5	39.89	-75.18			a		16		 						s	3				bc		
1859-06-08	6	39.89	-75.18			a		16		 													
1859-06-08	7	39.89	-75.18			a		16		 													
1859-06-08	8	39.89	-75.18			a		16		 													
1859-06-08	9	39.89	-75.18			a		16		 						s	4				c		
1859-06-08	10	39.89	-75.18			a		16		 													
1859-06-08	11	39.89	-75.18			a		16		 													
1859-06-08	12	39.89	-75.18			a		16		Noon: Philadelphia Navy Yard.													
1859-06-08	13	39.89	-75.18			a		16		 						s					c		
1859-06-08	14	39.89	-75.18			a		16		 													
1859-06-08	15	39.89	-75.18			a		16		 													
1859-06-08	16	39.89	-75.18			a		16		 													
1859-06-08	17	39.89	-75.18			a		16		 						s	4				bc		
1859-06-08	18	39.89	-75.18			a		16		 													
1859-06-08	19	39.89	-75.18			a		16		 													
1859-06-08	20	39.89	-75.18			a		16		 													
1859-06-08	21	39.89	-75.18			a		16		 						sw					bc		
1859-06-08	22	39.89	-75.18			a		16		 													
1859-06-08	23	39.89	-75.18			a		16		 													
1859-06-08	24	39.89	-75.18			a		16		 													
1859-06-09	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-017.JPG		 						nnw	'2-4				odc		
1859-06-09	2	39.89	-75.18			a		17		 													
1859-06-09	3	39.89	-75.18			a		17		 													
1859-06-09	4	39.89	-75.18			a		17		 													
1859-06-09	5	39.89	-75.18			a		17		 						nw	4				bc		
1859-06-09	6	39.89	-75.18			a		17		 													
1859-06-09	7	39.89	-75.18			a		17		 													
1859-06-09	8	39.89	-75.18			a		17		 													
1859-06-09	9	39.89	-75.18			a		17		 						nw	3				bc		
1859-06-09	10	39.89	-75.18			a		17		 													
1859-06-09	11	39.89	-75.18			a		17		 													
1859-06-09	12	39.89	-75.18			a		17		Noon: Philadelphia Navy Yard.													
1859-06-09	13	39.89	-75.18			a		17		 						W-sw	4				bc		
1859-06-09	14	39.89	-75.18			a		17		 													
1859-06-09	15	39.89	-75.18			a		17		 													
1859-06-09	16	39.89	-75.18			a		17		 													
1859-06-09	17	39.89	-75.18			a		17		 						nw	2				bc		
1859-06-09	18	39.89	-75.18			a		17		 													
1859-06-09	19	39.89	-75.18			a		17		 													
1859-06-09	20	39.89	-75.18			a		17		 													
1859-06-09	21	39.89	-75.18			a		17		 						sw	3				b		
1859-06-09	22	39.89	-75.18			a		17		 													
1859-06-09	23	39.89	-75.18			a		17		 													
1859-06-09	24	39.89	-75.18			a		17		 													
1859-06-10	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-017.JPG		 						ssw	3				bc		
1859-06-10	2	39.89	-75.18			a		17		 													
1859-06-10	3	39.89	-75.18			a		17		 													
1859-06-10	4	39.89	-75.18			a		17		 													
1859-06-10	5	39.89	-75.18			a		17		 						s	2				bc		
1859-06-10	6	39.89	-75.18			a		17		 													
1859-06-10	7	39.89	-75.18			a		17		 													
1859-06-10	8	39.89	-75.18			a		17		 													
1859-06-10	9	39.89	-75.18			a		17		 						sw	6				c		
1859-06-10	10	39.89	-75.18			a		17		 													
1859-06-10	11	39.89	-75.18			a		17		 													
1859-06-10	12	39.89	-75.18			a		17		Noon: Philadelphia Navy Yard.													
1859-06-10	13	39.89	-75.18			a		17		 						sw	6				bc		
1859-06-10	14	39.89	-75.18			a		17		 													
1859-06-10	15	39.89	-75.18			a		17		 													
1859-06-10	16	39.89	-75.18			a		17		 													
1859-06-10	17	39.89	-75.18			a		17		 						Sw-nw	'2-6				qrc		
1859-06-10	18	39.89	-75.18			a		17		 													
1859-06-10	19	39.89	-75.18			a		17		 													
1859-06-10	20	39.89	-75.18			a		17		 													
1859-06-10	21	39.89	-75.18			a		17		 						ne	'4-6				opqr		
1859-06-10	22	39.89	-75.18			a		17		 													
1859-06-10	23	39.89	-75.18			a		17		 													
1859-06-10	24	39.89	-75.18			a		17		 													
1859-06-11	1	39.89	-75.18			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-018.JPG		 						nw	3				bc		
1859-06-11	2	39.89	-75.18			a		18		 													
1859-06-11	3	39.89	-75.18			a		18		 													
1859-06-11	4	39.89	-75.18			a		18		 													
1859-06-11	5	39.89	-75.18			a		18		 						nw	5				b		
1859-06-11	6	39.89	-75.18			a		18		 													
1859-06-11	7	39.89	-75.18			a		18		 													
1859-06-11	8	39.89	-75.18			a		18		 													
1859-06-11	9	39.89	-75.18			a		18		0910: Got Underway						nw	'4-3				b		
1859-06-11	10	39.84	-75.35	v		8.0		18		 													
1859-06-11	11	39.76	-75.47	v		8.0		18		 													
1859-06-11	12	39.65	-75.56	v		8.0		18		"1240: Anchored. By bearings: Posn 39.59004, -75.59054 Noon: Philadelphia Navy Yard."													
1859-06-11	13	39.59	-75.59	v		4.0		18		 						v	2				bc		
1859-06-11	14	39.59	-75.59			a		18		 													
1859-06-11	15	39.59	-75.59			a		18		 													
1859-06-11	16	39.59	-75.59			a		18		 													
1859-06-11	17	39.59	-75.59			a		18		1710: Got Underway						v	2				bc		
1859-06-11	18	39.53	-75.55	v		5.0		18		 													
1859-06-11	19	39.44	-75.54	v		6.0		18		 						c	0				b		
1859-06-11	20	39.38	-75.44	v		6.0		18		"2000: Anchored. By bearings: Posn 39.38121, -75.44359"													
1859-06-11	21	39.38	-75.44			a		18		 						w	2				bc		
1859-06-11	22	39.38	-75.44			a		18		 													
1859-06-11	23	39.38	-75.44			a		18		 													
1859-06-11	24	39.38	-75.44			a		18		 													
1859-06-12	1	39.38	-75.44			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-018.JPG		 						sw	3				bc 		
1859-06-12	2	39.38	-75.44			a		18		 													
1859-06-12	3	39.38	-75.44			a		18		 													
1859-06-12	4	39.38	-75.44			a		18		 													
1859-06-12	5	39.38	-75.44			a		18		0500: Got underway.						sw	2				bc 		
1859-06-12	6	39.31	-75.38	v		5.0		18		 													
1859-06-12	7	39.22	-75.29	v		5.0		18		 													
1859-06-12	8	39.15	-75.24	v		5.0		18		0800: Off Egg Island													
1859-06-12	9	39.06	-75.17	v		6.5		18		 						se	3				bc 		
1859-06-12	10	38.96	-75.12	v		6.5		18															
1859-06-12	11	38.86	-75.03	v		6.5		18		 													
1859-06-12	12	38.76	-74.98	v		6.5		18		"1225: Posn: 38.745, -74.921. Cape Henlopen Light brg WNW1/2W Mag 8 miles"													
1859-06-12	13	38.73	-74.87	ese		6.0		18		 					ese	se	3	30.40	71	60	bc		1300: Specific Gravity 30
1859-06-12	14	38.70	-74.76	ese		5.8		18		 					ese	se	3				bc		
1859-06-12	15	38.68	-74.67	ese		5.0		18		 					ese	se	3				bc		
1859-06-12	16	38.65	-74.58	ese		5.0		18		 					ese	se	3	30.40	72	60	bc		1600: Specific Gravity 30
1859-06-12	17	38.62	-74.44	ese		7.5		18		 					ese	se	3				bc		
1859-06-12	18	38.58	-74.29	ese		8.0		18		 					ese	se	3				bc		
1859-06-12	19	38.54	-74.13	ese		8.0		18		 					ese	sexs	3				bc		
1859-06-12	20	38.50	-73.98	ese		8.0		18		 			38 27N	73 51W	ese	sexs	3	30.38	61	59	bc		2000: Specific Gravity 30
1859-06-12	21	38.46	-73.83	ese		8.0		18		 					ese	sse	3				bc		
1859-06-12	22	38.42	-73.70	ese		7.0		18		 					ese	sse	3				bc		
1859-06-12	23	38.39	-73.59	ese		6.0		18		 					ese	sse	3				bc		
1859-06-12	24	38.36	-73.49	ese		5.5		18		 					ese	sse	3	30.35	62	62	bc		2400: Specific Gravity 30
1859-06-13	1	38.33	-73.38	ese		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lancaster-001/581208-lancaster-001-019.JPG		 					ese	sse	4	30.40	65	64	bc		0100: Specific gravity of water 25.
