YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	From	Amount	Ships
1916-03-21	15	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	 						23	22	2	30.18	69	56	53	OCZ	S CU	180	10	
1916-03-21	16	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	 						23	22	2	30.18	68	57	54	OCZ	S CU	180	10	
1916-03-21	17	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	 						360	359	2	30.18	68	57	54	BCZ	S CU	180	9	
1916-03-21	18	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	 						360	359	5	30.21	65	54	51	BCZ	A S	180	8	
1916-03-21	19	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	 						360	359	5	30.23	65	53	50	BCZ	A S	180	8	
1916-03-21	20	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	 						360	359	5	30.26	64	52	49	BCZ	A S	180	8	
1916-03-21	21	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	 						360	359	5	30.27	64	52	51	BCZ	A S	180	7	
1916-03-21	22	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	 						360	359	5	30.30	63	52	50	BCZ	A S	180	8	
1916-03-21	23	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	 						360	359	5	30.32	63	52	49	BCZ	A S	180	8	
1916-03-21	24	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0074.JPG	 						360	359	5	30.32	60	51	49	BCZ	A S	180	7	
1916-03-22	1	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	5	30.32	58	52	50	BCZ	A S	180	7	
1916-03-22	2	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	5	30.32	58	52	50	BCZ	A S	180	8	
1916-03-22	3	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	2	30.32	58	52	49	BCZ	A S	180	9	
1916-03-22	4	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	2	30.33	59	50	48	BCZ	A S	180	9	
1916-03-22	5	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	2	30.34	60	51	49	BCZ	A S	180	8	
1916-03-22	6	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	2	30.35	60	52	49	BCZ	A S	180	8	
1916-03-22	7	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	2	30.38	60	53	50	BCZ	A S	180	8	
1916-03-22	8	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	2	30.39	60	52	49	BCZ	A S	180	7	
1916-03-22	9	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	5	30.40	59	52	49	BCZ	A S	180	7	
1916-03-22	10	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	5	30.41	62	52	49	BCZ	A S	180	7	
1916-03-22	11	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	5	30.42	64	58	57	BCZ	CI S	180	6	
1916-03-22	12	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						360	359	5	30.40	65	56	52	BCZ	CI S	180	6	
1916-03-22	13	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	5	30.38	67	56	51	BCZ	CI	180	3	
1916-03-22	14	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	2	30.36	68	57	51	BCZ	CI	180	3	
1916-03-22	15	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	2	30.35	68	58	52	BCZ	CI	180	4	
1916-03-22	16	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	2	30.33	68	59	53	BCZ	CI	180	4	
1916-03-22	17	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	5	30.34	70	60	55	BCZ	CI S	180	6	
1916-03-22	18	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	5	30.35	68	58	54	BCZ	CI S	180	8	
1916-03-22	19	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	5	30.36	68	56	52	BCZ	CI S	180	9	
1916-03-22	20	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	5	30.38	69	50	48	BCZ	CI S	180	5	
1916-03-22	21	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	5	30.42	69	49	47	BCZ	CI S	180	3	
1916-03-22	22	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	5	30.43	69	49	56	BCZ	CI S	180	8	
1916-03-22	23	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	5	30.44	68	48	45	BCZ	CI S	180	8	
1916-03-22	24	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0075.JPG	 						23	22	5	30.45	68	48	44	BCZ	CI S	180	8	
1916-03-23	1	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						45	44	2	30.46	56	50	47	OCZ	CI S	180	10	
1916-03-23	2	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						45	44	2	30.45	55	50	47	OCZ	S CU	360	10	
1916-03-23	3	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						45	44	2	30.45	54	49	47	OCZ	S CU	360	10	
1916-03-23	4	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						45	44	2	30.45	53	48	46	OCZ	S CU	360	10	
1916-03-23	5	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						45	44	2	30.46	54	49	46	BCZ	S CU	360	7	
1916-03-23	6	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						45	44	2	30.47	55	49	46	BCZ	S CU	360	6	
1916-03-23	7	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						45	44	5	30.50	57	48	46	BCZ	S CU	360	7	
1916-03-23	8	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						45	44	5	30.52	62	49	47	BCZ	S CU	360	5	
1916-03-23	9	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						45	44	5	30.54	61	50	47	BCZ	CI CU	360	3	
1916-03-23	10	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						45	44	5	30.53	63	52	48	BCZ	CI CU	360	2	
1916-03-23	11	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						90	89	5	30.53	63	53	49	BCZ			0	
1916-03-23	12	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						90	89	2	30.52	67	54	50	BCZ			0	
1916-03-23	13	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						90	89	2	30.49	72	57	52	BCZ	CI CU 	270	8	
1916-03-23	14	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						23	22	2	30.48	68	57	52	BCZ	CI CU 	270	9	
1916-03-23	15	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						23	22	2	30.47	68	58	54	BCZ	CI CU 	270	7	
1916-03-23	16	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						23	22	2	30.46	68	59	56	BCZ	CI CU 	270	8	
1916-03-23	17	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						23	22	2	30.46	69	60	57	BCZ	CI CU 	270	6	
1916-03-23	18	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						360	359	2	30.44	70	59	55	BCZ	A S	270	5	
1916-03-23	19	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						360	359	2	30.44	70	57	54	BCZ	A S	270	4	
1916-03-23	20	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						360	359	2	30.46	68	56	53	BCZ	A S	270	3	
1916-03-23	21	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						0	0	0	30.47	68	56	54	BCZ	A S	270	2	
1916-03-23	22	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						0	0	0	30.48	63	55	52	BCZ	S CU	270	2	
1916-03-23	23	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						0	0	0	30.49	59	51	49	BCZ	S CU	270	2	
1916-03-23	24	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0076.JPG	 						0	0	0	30.49	53	51	49	BCZ	S CU	270	2	
1916-03-24	1	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						315	314	2	30.47	53	50	49	BCZ	S CU	270	5	
1916-03-24	2	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						90	89	2	30.46	52	48	47	BCZ	CI CU	270	5	
1916-03-24	3	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						90	89	2	30.45	51	46	45	BCZ	CI CU	270	3	
1916-03-24	4	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						90	89	2	30.44	50	46	45	BCZ	CI CU	270	3	
1916-03-24	5	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						90	89	2	30.44	53	45	45	BCZ	S CU	270	7	
1916-03-24	6	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						135	134	2	30.45	57	46	45	BCZ	S CU	270	5	
1916-03-24	7	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						135	134	2	30.46	59	46	45	BCZ	S CU	270	8	
1916-03-24	8	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						180	179	2	30.46	60	48	46	BCZ	S CU	270	7	
1916-03-24	9	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						180	179	2	30.47	61	50	48	BCZ	S CU	270	7	
1916-03-24	10	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						180	179	2	30.47	61	51	49	BCZ	S CU	270	6	
1916-03-24	11	30.57	114.29		 	a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2017-06/villalobos-b01of12/villalobos-b01of12_0077.JPG	 						270	269	2	30.47	66	52	49	BCZ	S CU	270	6	
