YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	People	Ships	Merc Baro	Alt Baro Notes	Aneroid Baro	Aneroid - Merc	Baro Orig	Merc Only
1873-09-11	5	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	8	29.68	72	72			bc	cir cum & strat	4							29.68	29.68
1873-09-11	6	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	8	29.66	72	72			bc	cir cum & strat	2							29.66	29.66
1873-09-11	7	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	8	29.65	72	73			bc	cir cum & strat	2							29.65	29.65
1873-09-11	8	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	8	29.64	73	73			c	cir cum strat & nimbus	0					29.68	0.04	29.64	29.64
1873-09-11	9	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	8	29.62	73	73			cd	nimb	0							29.62	29.62
1873-09-11	10	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	8	29.59	73	73			cr	nimb	0							29.59	29.59
1873-09-11	11	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	6	29.57	73	73			cr	nimb	0							29.57	29.57
1873-09-11	12	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						135	130	6	29.56	73	73			 cr	nimb	0					29.66	0.10	29.56	29.56
1873-09-11	13	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						169	164	2	29.55	73	73			ocm	nimbus	0							29.55	29.55
1873-09-11	14	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						0	0	0	29.51	74	74			cd	cum & nimb	0							29.51	29.51
1873-09-11	15	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						191	186	2	29.50	74	75			cpqr	nimb	0							29.50	29.50
1873-09-11	16	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						225	220	12	29.50	74	76			cpqr	nimb	0					29.62	0.12	29.50	29.50
1873-09-11	17	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						225	220	19	29.51	74	73			cqr	nimb	0							29.51	29.51
1873-09-11	18	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						225	220	19	29.53	74	73			cqr	nimb	0							29.53	29.53
1873-09-11	19	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						225	220	16	29.53	74	73			cq	nimb	0							29.53	29.53
1873-09-11	20	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						225	220	16	29.53	74	73			c	nimb	0					29.64	0.11	29.53	29.53
1873-09-11	21	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						225	220	9	29.57	73	73			oc	nimb	0							29.57	29.57
1873-09-11	22	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						225	220	5	29.57	73	73			ocr	nimb	0							29.57	29.57
1873-09-11	23	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						225	220	2	29.57	73	73			ocr	nimb	0							29.57	29.57
1873-09-11	24	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-100.JPG	 						225	220	2	29.57	72	71			ocr	nimb	0					29.70	0.13	29.57	29.57
1873-09-12	1	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						270	265	1	29.57	72	71			ocr	nimbus	0							29.57	29.57
1873-09-12	2	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						270	265	1	29.57	72	71			ocr	nimbus	0							29.57	29.57
1873-09-12	3	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						270	265	1	29.57	72	71			ocr	nimbus	0							29.57	29.57
1873-09-12	4	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						270	265	1	29.57	72	71			oc	nimbus	0					29.70	0.13	29.57	29.57
1873-09-12	5	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						203	198	5	29.66	71	70			or	nimbus	0							29.66	29.66
1873-09-12	6	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						203	198	5	29.61	71	70			or	cum nimb	0							29.61	29.61
1873-09-12	7	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						180	175	3	29.62	70	70			c	cum nimb	0							29.62	29.62
1873-09-12	8	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						225	220	2	29.62	70	70			c	cum nimb	0					29.76	0.14	29.62	29.62
1873-09-12	9	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						225	220	5	29.62	70	70			oc	cum nimb	0							29.62	29.62
1873-09-12	10	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						225	220	7	29.62	71	71			oc	cum nimb	0							29.62	29.62
1873-09-12	11	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						225	220	7	29.63	71	71			oc	cum nimb	0							29.63	29.63
1873-09-12	12	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						248	243	7	29.65	71	70			ocp	nimbus	0							29.65	29.65
1873-09-12	13	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						248	243	3	29.65	70	69			c	cum nimb	0							29.65	29.65
1873-09-12	14	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						315	310	3	29.65	70	69			c	cum nimb	0							29.65	29.65
1873-09-12	15	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						315	310	5	29.65	69	68			cr	cum nimb	0							29.65	29.65
1873-09-12	16	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						315	310	5	29.65	68	67			cpd	cum nimb	0					29.80	0.15	29.65	29.65
1873-09-12	17	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						315	310	5	29.67	68	67			oc	cum nimb	0							29.67	29.67
1873-09-12	18	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						293	288	6	29.69	67	66			bc	cum str	2							29.69	29.69
1873-09-12	19	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						315	310	6	29.70	66	65			bc	cum str	4							29.70	29.70
1873-09-12	20	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						315	310	8	29.74	65	64			bc	cum str	6					29.86	0.12	29.74	29.74
1873-09-12	21	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						315	310	8	29.74	64	63			bc	strat & cum	8							29.74	29.74
1873-09-12	22	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						315	310	5	29.74	64	63			bc	cirro cum cir strat & cumulus	8							29.74	29.74
1873-09-12	23	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						225	220	2	29.76	64	62			bc	cirro cum cir strat & cumulus	7							29.76	29.76
1873-09-12	24	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-101.JPG	 						270	265	9	29.78	63	61			bcpqd	cum & nimb	1					29.93	0.15	29.78	29.78
1873-09-13	1	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						270	265	13	29.82	62	62			ocpq	nimb	0							29.82	29.82
1873-09-13	2	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						270	265	13	29.86	62	62			ocpq	nimb	0							29.86	29.86
1873-09-13	3	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						270	265	8	29.90	62	62			ocpq	nimb	0							29.90	29.90
1873-09-13	4	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						315	310	19	29.92	62	62			ocpq	nimb	0					29.90	-0.02	29.92	29.92
1873-09-13	5	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						315	310	10	29.84	62	62			o	cum nimb	0							29.84	29.84
1873-09-13	6	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						293	288	5	29.88	61	60			bc	cum nimb	4							29.88	29.88
1873-09-13	7	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						315	310	3	29.89	61	61			bc	cum strat cir	3							29.89	29.89
1873-09-13	8	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						315	310	5	29.90	61	62			bc	cum strat cir	2					30.00	0.10	29.90	29.90
1873-09-13	9	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						304	299	5	29.92	62	62			bc	cum 	2		0930AM: American Barque !Clara! came in and anchored					29.92	29.92
1873-09-13	10	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						304	299	5	29.95	64	63			bc	cum 	1							29.95	29.95
1873-09-13	11	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						304	299	5	29.95	64	64			bc	cum & strat	4							29.95	29.95
1873-09-13	12	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						304	299	8	29.97	66	65			bc	cum & strat	6					29.97	0.00	29.97	29.97
1873-09-13	13	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						293	288	6	29.99	68	66			bc	cum & strat	5							29.99	29.99
1873-09-13	14	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						293	288	6	29.99	68	66			bc	cum & cum str	7							29.99	29.99
1873-09-13	15	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						293	288	8	29.99	68	66			bc	cirrus & cir cum	7							29.99	29.99
1873-09-13	16	41.79	140.71			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-09/581208-lackawanna-016/581208-lackawanna-016-102.JPG	 						293	288	8	29.99	67	66			bc	cirrus & cir cum	7					29.92	-0.07	29.99	29.99
