YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	Clear	Flora&Fauna	Other
1867-02-03	14	15.52	-144.62	300.94		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	19	28.62	78	75	86	76	c	nim cum	2		
1867-02-03	15	15.58	-144.74	300.94		8.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	19	28.62	78	75	86	76	c	nim cum	2		
1867-02-03	16	15.65	-144.85	300.94		8.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	19	28.64	76	74	85	75	cq	nim cum	2		
1867-02-03	17	15.70	-144.94	300.94		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	13	28.65	76	74	85	76	bcrq	nim cum	3		
1867-02-03	18	15.75	-145.03	300.94		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	13	28.66	75	73	85	76	orq	nim cum	1		
1867-02-03	19	15.80	-145.14	300.94		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	19	28.68	74	73	85	76	bc	nim cum	7		
1867-02-03	20	15.86	-145.24	300.94		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	19	28.70	74	73	85	76	bc	nim cum	8		
1867-02-03	21	15.91	-145.33	300.94		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	13	28.70	75	75	85	76	bc	str	9		
1867-02-03	22	15.96	-145.43	300.94		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	13	28.70	76	75	85	76	bc	nimb	7		
1867-02-03	23	16.02	-145.53	300.94		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	16	28.70	74	74	85	76	bcq	nimb	5		
1867-02-03	24	16.07	-145.63	300.94		6.4		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-092.JPG	 					nwbw1/4w	56	63	13	28.70	74	74	85	76	bcq	nimb	7		
1867-02-04	1	16.12	-145.72	300.94		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-093.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-093.JPG	 					nwbw1/4w	56	63	19	28.68	74	74	84	76	bc	cum	9		
1867-02-04	2	16.18	-145.82	300.94		6.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-093.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-093.JPG	 					nwbw1/4w	56	63	19	28.68	74	74	84	76	bc	cum	8		
1867-02-04	3	16.23	-145.92	300.94		7.2		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-093.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-093.JPG	 					nwbw1/4w	56	63	19	28.66	74	74	84	76	bc	cum nimb	5		
1867-02-04	4	16.29	-146.02	300.94		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-093.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-093.JPG	 					nwbw1/4w	56	63	19	28.67	75	74	85	76	bc	cum nimb	5		
1867-02-04	5	16.35	-146.13	300.94		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-093.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-01/581208-lackawanna-006/581208-lackawanna-006-093.JPG	 					nwbw1/4w	56	63	19	28.68	75	74	85	76	q	cum nimb	5		
