YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	Amount	VisM	Ships	Other
1928-04-19	16	55.44	-137.33	317		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	 			55.439	-137.329	317	124	153	13	29.64	46	48	c	acu	9	50		
1928-04-19	17	55.56	-137.54	317		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	 			55.558	-137.537	317	135	164	13	29.61	46	48	c	cu	7	20		
1928-04-19	18	55.68	-137.75	317		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	 			55.677	-137.745	317	135	164	13	29.59	45	48	c	cu	8	7		
1928-04-19	19	55.8	-137.96	317		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	 			55.797	-137.955	317	146	175	19	29.55	45	48	o	cun	10	7		
1928-04-19	20	55.92	-138.17	317		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	 			55 55 0 	138 10W	317	146	175	24	29.54	44	48	o	cun	10	7		
1928-04-19	21	56.03	-138.37	317		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	 			56.031	-138.373	317	124	153	24	29.52	43	48	o	cun	10	7		
1928-04-19	22	56.15	-138.58	317		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	 			56.147	-138.581	317	112	142	24	29.50	42	48	od	cun	10	7		
1928-04-19	23	56.27	-138.8	317		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	 			56.266	-138.795	317	101	130	24	29.47	42	48	od	cun	10	4		
1928-04-19	24	56.38	-139.01	317		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0028.JPG	 			56.383	-139.007	317	135	164	30	29.45	42	48	od	cun	10	4		
1928-04-20	1	56.5	-139.22	317		10.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			56.501	-139.222	317	112	142	30	29.43	42	46	o	n	10	4		
1928-04-20	2	56.62	-139.44	317		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			56.622	-139.441	317	112	142	30	29.40	42	46	or	n	10	2		
1928-04-20	3	56.74	-139.66	317		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			56.743	-139.661	317	112	142	30	29.39	41	46	or	n	10	2		
1928-04-20	4	56.86	-139.88	317		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			56.864	-139.882	317	112	142	30	29.37	41	46	or	n	10	4		
1928-04-20	5	56.98	-140.1	317		10.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			56.983	-140.102	317	135	164	24	29.34	42	46	or	n	10	2		
1928-04-20	6	57.1	-140.32	317		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			57.099	-140.316	317	135	164	24	29.33	41	44	or	n	10	2		
1928-04-20	7	57.22	-140.53	317		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			57.216	-140.532	317	135	164	24	29.32	41	46	or	n	10	2		
1928-04-20	8	57.33	-140.75	317		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			57 20 0 	140 45W	317	135	164	24	29.32	41	46	or	n	10	2		
1928-04-20	9	57.47	-140.94	317		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			57.471	-140.944	317	135	164	24	29.32	41	46	orz	n	10	2		
1928-04-20	10	57.6	-141.13	317		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			57.601	-141.125	317	135	164	24	29.33	41	45	orz	n	10	2		
1928-04-20	11	57.74	-141.32	317		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			57.739	-141.32	317	135	164	24	29.34	41	44	orz	n	10	2		
1928-04-20	12	57.87	-141.5	317		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			57 52 0 	141 30W	317	135	164	24	29.35	42	44	orz	n	10	2		
1928-04-20	13	58	-141.7	317		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			58.001	-141.698	317	112	142	24	29.36	42	46	orf	n	10	2		
1928-04-20	14	58.14	-141.9	317		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	1437: 316 gyro			58.135	-141.897	317	112	142	24	29.36	43	44	orf	n	10	2		
1928-04-20	15	58.27	-142.1	316		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			58.267	-142.101	316	112	142	24	29.37	41	44	orf	n	10	2		
1928-04-20	16	58.4	-142.31	316		10.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			58.401	-142.309	316	112	142	24	29.37	41	45	orf	n	10	2		
1928-04-20	17	58.53	-142.52	316		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	1710: 280 T			58.534	-142.517	316	101	130	19	29.39	40	44	or	n	10	2		
1928-04-20	18	58.59	-142.8	286		9.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			58.591	-142.799	286	101	130	19	29.40	41	44	or	n	10	4		
1928-04-20	19	58.64	-143.09	282		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			58.637	-143.092	282	101	130	13	29.40	41	44	or	n	10	7		
1928-04-20	20	58.68	-143.38	282		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			58 41 0 	143 23W	282	101	130	13	29.40	40	44	or	n	10	7		
1928-04-20	21	58.74	-143.76	282		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			58.741	-143.758	282	101	130	13	29.41	40	44	or	n	10	7		
1928-04-20	22	58.8	-144.15	282		10.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			58.801	-144.15	282	101	130	13	29.42	41	44	orz	n	10	7		
1928-04-20	23	58.86	-144.53	282		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	 			58.86	-144.529	282	112	142	13	29.43	41	44	orz	n	10	20		
1928-04-20	24	58.92	-144.91	282		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0029.JPG	0038: 240 gyro			58.918	-144.909	282	112	142	13	29.43	41	44	ocz	n	10	20		
1928-04-21	1	58.93	-145.26	267		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0031.JPG	 			58.934	-145.255	267	191	220	5	29.42	41	46	o	cun	10	4		
1928-04-21	2	58.88	-145.59	240		9.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			58.875	-145.594	240	191	220	5	29.42	40	44	c	cun	7	4		
1928-04-21	3	58.86	-145.78	240		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			58.861	-145.781	240	191	220	5	29.43	40	44	c	cun	9	4		
1928-04-21	4	58.85	-145.95	240		3.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	0405: 295 T			58.853	-145.949	240	180	209	5	29.43	38	44	c	cun	7	4		
1928-04-21	5	58.94	-146.26	297		8.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			58.943	-146.263	297	315	344	8	29.43	39	44	om	cun	10	4		
1928-04-21	6	59.05	-146.65	297		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			59.05	-146.645	297	315	344	8	29.43	39	44	om	cun	10	2		
1928-04-21	7	59.16	-147.03	297		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			59.159	-147.033	297	315	344	8	29.44	39	44	om	cun	10	2		
1928-04-21	8	59.27	-147.42	297		11.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			59 16N	147 25W	297	315	344	8	29.46	39	44	o	cun	10	2		
1928-04-21	9	59.36	-147.75	297		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			59.36	-147.748	297	202	232	5	29.47	39	44	om	n	10	4		
1928-04-21	10	59.46	-148.09	297		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			59.455	-148.086	297	225	254	5	29.49	38	44	om	n	10	7		
1928-04-21	11	59.55	-148.44	297		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			59.553	-148.437	297	202	232	5	29.51	38	44	oz	n	10	7		
1928-04-21	12	59.65	-148.78	297		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	1250: Sighted Seal Rock and Chiswell Islands off the port bow			59 39N	148 47W	297	202	232	5	29.51	39	44	oz	n	10	7		
1928-04-21	13	59.71	-149.1	297		11.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	1310: 30 gyro 1340: 320 gyro 1320: 10 gyro			59.714	-149.1	297	202	232	5	29.52	39	44	oz	n	10	7		
1928-04-21	14	59.75	-149.31	297		7.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	1440: 350 gyro			59.749	-149.306	297	202	232	5	29.53	40	42	oz	n	10	2		
1928-04-21	15	59.77	-149.34	350		2.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	1515: Pilot Rock abeam			59.77	-149.34	350	360	29	5	29.53	40	42	orf	n	10	1		
1928-04-21	16	59.9	-149.42	v		10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	"1637: Gaines Head brg 272 T, cc 341 T"			59.9	-149.42	v	360	29	13	29.55	38	42	ofr	n	10	1		
1928-04-21	17	60.05	-149.4	343		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	"1730: Moored, Seward, Alaska 1750: Got Underway"			60.05	-149.4	343	180	209	8	29.55	38	42	om	n	10	1		
1928-04-21	18	60.12	-149.42	v		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	"1800: Moored, Seward, Alaska"			60.12	-149.42	v	180	209	8	29.55	40	42	om	n	10	2		
1928-04-21	19	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			60.12	-149.42													
1928-04-21	20	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			60.12	-149.42		180	209	5	29.57	41		ofd	n	10			
1928-04-21	21	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			60.12	-149.42													
1928-04-21	22	60.12	-149.42			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23684933/content/dc-metro/rg-026/585454/0002/Haida-1928-04/Haida-1928-04-0030.JPG	 			60.12	-149.42													
