YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1937-01-25	16	54.35	-132.8	91		12.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	1615: cc to 60 T						68	94	19	29.58	37	34	o	CUN		10	50			
1937-01-25	17	54.44	-132.36	68		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	1755: Cape Chacon Lt. sighted and bore 358 T						45	72	19	29.59	37	34	o	CUN		7	50			
1937-01-25	18	54.56	-131.96	60		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	1830: cc to 70 T						45	72	13	29.60	35	34	c	SCU		5	50			
1937-01-25	19	54.64	-131.6	65		10.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	1900: cc 70 T  1948 Barren Is. Lt. atp. dist. 3 mi.						45	72	13	29.62	35	33	bc	ACU		4	50			
1937-01-25	20	54.71	-131.23	70		10.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	2050: cc to 341 T						45	72	13	29.63	33	31	bc	ACU		4	50			
1937-01-25	21	54.81	-131.04	59		10.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	2157: Black Rock Lt. atp. dist. 1.7 mi. cc var. through Revillagigedo Channel						45	72	13	29.70	32	26	bc	ACU		4	50			
1937-01-25	22	55.02	-131.09	343		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	 						360	27	13	29.72	30	25	bc	ACU		4	50			
1937-01-25	23	55.18	-131.28	298		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	"2316: Angel Pt. Lt. ats. dist. 5 mi. entering Tongass Narrows, cc var.  2337 cc var standing into Ketchikan Harbor"						315	342	13	29.75	28	24	bc	ACU		4	50			
1937-01-25	24	55.29	-131.56	v		11		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0033.JPG	0025: Moored to Steam Ship dock						315	342	8	29.78	27	24	bc	ACU		4	50			
1937-01-26	1	55.33	-131.63	v		3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 																		"0100: Flores SeReno G. (216-439) off STD. 2c and Gapasin, Jose P. (217-296) M.ATT 2c departed for Alert"	
1937-01-26	2	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 																			
1937-01-26	3	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 																			
1937-01-26	4	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 									29.80	22	20	B				50			
1937-01-26	5	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 																			
1937-01-26	6	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 																			
1937-01-26	7	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 																			
1937-01-26	8	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	8AM: Ketchikan																			
1937-01-26	9	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 									29.80	22	20	B				50			
1937-01-26	10	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	1005: Unmoored cc var.  1013 cc var through Tongass Narrows																			
1937-01-26	11	55.45	-131.94	293		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	1158: Ship Rock Lt. ats. close abord; standing into Clarence Strait.						315	342	8	29.90	28	24	BC	CI	315	2	50			
1937-01-26	12	55.6	-132.23	328		14.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 						315	342	8	29.90	28	24	BC	CI	315	2	50			
1937-01-26	13	55.79	-132.44	328		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	1300: cc to 328 T  standing into Clarence Strait. 						315	342	8	29.96	28	24	BC	CI	315	2	50			
1937-01-26	14	55.98	-132.65	328		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	1416: Steering mid-channel courses through Stikine Strait						360	27	8	29.99	27	24	BC	CI	315	2	50			
1937-01-26	15	56.21	-132.77	11		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 						315	342	8	30.02	27	24	BC	CI	360	2	50			
1937-01-26	16	56.4	-132.58	352		12.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	1647: Entering Wrangell Narrows						45	72	13	30.05	30	24	BC	CI		2	50			
1937-01-26	17	56.5	-132.96	v		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	"1700: Approaching anchorage off Deception Point 1724 Anchored  brgs: Midway Rock 100 T, Pt. Alexander 148 and Pt. Deception 12 T"						45	72	5	30.10	27	25	B				50			
1937-01-26	18	56.53	-132.98	v		2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 						45	72	2	30.14	26	24	B				50			
1937-01-26	19	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 																			
1937-01-26	20	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	8PM: Crab Bay Wrangell Harbor									30.17	23	20	B				50			
1937-01-26	21	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 																			
1937-01-26	22	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 																			
1937-01-26	23	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 																			
1937-01-26	24	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0034.JPG	 									30.20	21	20	B				50			
1937-01-27	1	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 																			
1937-01-27	2	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 																			
1937-01-27	3	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 																			
1937-01-27	4	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 									30.28	20	18	B				50			
1937-01-27	5	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 																			
1937-01-27	6	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 																			
1937-01-27	7	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 																			
1937-01-27	8	56.53	-132.98			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	0833: Weighed anchor and stood up for Wrangel Narrows cc var. 8AM: Crab Bray Wrangell Narrows																			
1937-01-27	9	56.55	-132.96	v		1.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 						315	342	2	30.33	14	13	B				50			
1937-01-27	10	56.71	-132.95	v		9.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	"1000: Entered Wrangel Narrows, cc var."						315	342	2	30.33	17	15	B				20			
1937-01-27	11	56.82	-132.95	v		6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	1105: cc to 350 T 1123 Sukoi Is. Lt. ats.  1137 cc to 320 T 						315	342	2	30.32	27	26	BF				0.25			
1937-01-27	12	57	-133.07	300		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	1200: cc to 300 T  Cape Strait atp. dist. 1 mi.						315	342	2	30.30	27	25	BC				20			
1937-01-27	13	57.11	-133.41	299		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	1319: cc to 338 T Cape Fanshaw ats. dist. 1.4 mi. 1350 Standing into Stephens Pass.  cc 347 T						304	331	5	30.30	28	27	BC			2	20			
1937-01-27	14	57.28	-133.58	328		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 						304	335	24	30.27	29	27	BC			2	20			
1937-01-27	15	57.48	-133.65	347		12.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 						304	335	24	30.30	28	27	B				20			
1937-01-27	16	57.7	-133.72	347		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 						292	324	37	30.28	28	27	B				20			
1937-01-27	17	57.9	-133.89	334		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	 						45	76	19	30.30	28	27	B				20			
1937-01-27	18	58.09	-134.09	328		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	1831: Entered Gastineau Channel 1854 Sheep Creek Lt. ats. dist. 300 yds.						338	8	19	30.33	23	21	B				20			
1937-01-27	19	58.24	-134.3	318		12.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	"1915: Rock Dump buoy ats. close aboard Entering Juneau Harbor 1922 Moored at Alaska Steamship Dock, Juneau 1930: Set the ships clocks to plus nine time"						45	76	8	30.34	23	21	B				20			
1937-01-27	20	58.29	-134.4	318		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/83/6900/23690083/content/dc-metro/rg-026/585454/0002/Haida-1937-01/Haida-1937-01-0035.JPG	8PM: Juneau						45	76	5	30.34	20	20	B				20			
