YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Clouds	From	Amount	VisM	Flora&Fauna	People	Ships
1922-04-17	18	50.12	-135.89	259		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	 			50.1242	-135.889	259	202	228	30	30.24	42	44	ocm							
1922-04-17	19	50.17	-136.22	259		12.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	 			50.1726	-136.217	259	202	228	24	30.22	42	46	ocm	n		10				
1922-04-17	20	50.22	-136.52	259		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	 			50 13N	136 31W	259	202	228	24	30.22	43	47	ocm	n		10				
1922-04-17	21	50.26	-136.88	259		12.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	 			50.2575	-136.882	259	202	228	19	30.23	42	46	oz	n		10				
1922-04-17	22	50.3	-137.25	259		12.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	 			50.2984	-137.247	259	202	228	19	30.23	42	46	oz	n		10				
1922-04-17	23	50.34	-137.62	259		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	 			50.3409	-137.623	259	202	228	19	30.22	41	46	oz	n		10				
1922-04-17	24	50.38	-138	259		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0026.JPG	 			50.3834	-137.999	259	202	228	19	30.22	41	46	oz	n		10				
1922-04-18	1	50.42	-138.36	259		12.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50.423	-138.357	259	202	228	13	30.20	40	46	orf	n		10				
1922-04-18	2	50.47	-138.76	259		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50.47	-138.762	259	202	228	13	30.20	40	46	orf	n		10				
1922-04-18	3	50.51	-139.15	259		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50.5141	-139.149	259	202	228	13	30.18	40	46	of	n		10				
1922-04-18	4	50.56	-139.54	259		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50.5586	-139.539	259	270	295	8	30.18	40	46	of	n		10				
1922-04-18	5	50.6	-139.93	259		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50.6031	-139.93	259	0	0	0	30.18	40	46	ocf	n		10				
1922-04-18	6	50.65	-140.32	259		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50.6476	-140.321	259	0	0	0	30.18	40	46	ocf	n		10				
1922-04-18	7	50.69	-140.72	259		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50.6925	-140.715	259	0	0	0	30.18	40	46	ocf	n		10				
1922-04-18	8	50.73	-141.08	259		12.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50 44N	 141 5W	259	0	0	0	30.18	36	46	ocf	n		10				
1922-04-18	9	50.8	-141.42	259		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50.8036	-141.422	259	259	284	2	30.17	43	46	ocm	n		10				
1922-04-18	10	50.87	-141.76	259		14		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50.8735	-141.759	259	259	284	2	30.17	38	45	ocm	n		10				
1922-04-18	11	50.98	-142.34	259		23.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			50.9817	-142.339	259	225	250	5	30.17	39	44	ocm	n		10				
1922-04-18	12	51.05	-142.67	259		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			 51 3N	142 40W	259	225	250	5	30.14	39	45	oc	n		10				
1922-04-18	13	51.12	-143.03	259		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.1245	-143.034	259	225	250	2	30.13	39	46	oc	n		10				
1922-04-18	14	51.2	-143.4	259		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.1994	-143.404	259	225	250	2	30.10	40	46	oc	n		10				
1922-04-18	15	51.27	-143.77	259		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.2739	-143.772	259	225	250	2	30.09	40	46	oc	n		10				
1922-04-18	16	51.35	-144.14	259		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.3487	-144.144	259	225	250	2	30.05	40	46	oc	n		10				
1922-04-18	17	51.42	-144.51	259		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.4233	-144.513	259	135	160	5	30.02	40	45	oc	n		10				
1922-04-18	18	51.5	-144.88	259		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.4967	-144.876	259	135	160	5	29.99	39	45	oc	n		10				
1922-04-18	19	51.57	-145.25	258		13.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.5673	-145.248	258	158	182	8	29.95	39	44	ocm	n		10				
1922-04-18	20	51.64	-145.61	258		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.6369	-145.612	258	158	182	8	29.96	38	44	ocm	n		10				
1922-04-18	21	51.71	-145.99	258		13.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.7078	-145.988	258	135	159	8	29.95	38	44	ocm	n		10				
1922-04-18	22	51.78	-146.35	258		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.7775	-146.354	258	135	159	8	29.95	38	44	ocm	n		10				
1922-04-18	23	51.85	-146.72	258		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.8471	-146.72	258	135	159	8	29.89	37	44	ocm	n		10				
1922-04-18	24	51.92	-147.08	258		13.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0027.JPG	 			51.9161	-147.082	258	135	159	8	29.86	36	44	ocm	n		10				
1922-04-19	1	51.99	-147.47	258		14.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			51.9876	-147.465	258	135	159	2	29.82	37	44	ocf	n		10				
1922-04-19	2	52.06	-147.84	258		13.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.0576	-147.836	258	135	159	2	29.80	37	44	ocf	n		10				
1922-04-19	3	52.13	-148.21	258		13.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.1278	-148.21	258	135	159	2	29.76	37	44	ocf	n		10				
1922-04-19	4	52.2	-148.58	258		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.1974	-148.579	258	135	159	2	29.74	37	44	ocf	n		10				
1922-04-19	5	52.27	-148.95	258		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.2671	-148.949	258	338	2	5	29.65	36	43	ocm	n		10				
1922-04-19	6	52.34	-149.32	258		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.3364	-149.317	258	338	2	8	29.65	35	43	ocd	n		10				
1922-04-19	7	52.41	-149.69	258		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.406	-149.688	258	338	2	13	29.63	34	42	ocrs	n		10				
1922-04-19	8	52.48	-150.06	258		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.4756	-150.06	258	338	2	19	29.63	33	42	ocrs	n		10				
1922-04-19	9	52.52	-150.25	258		6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.5236	-150.249	258	338	2	24	29.62	34	41	os	n		10				
1922-04-19	10	52.59	-150.61	258		13.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.592	-150.611	258	338	2	24	29.64	34	41	os	n		10				
1922-04-19	11	52.69	-151.19	258		21.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	1100: Set clocks back 40 minutes.			52.6864	-151.194	258	338	2	24	29.65	35	41	os	n		10				
1922-04-19	12	52.75	-151.52	258		11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52 45N	151 31W	258	338	2	30	29.65	35	41	os	n		10				
1922-04-19	13	52.78	-151.82	258		11.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.7841	-151.816	258	315	339	37	29.68	36	41	ocqs	n		10				
1922-04-19	14	52.8	-151.92	258		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.7977	-151.922	258	315	339	47	29.71	36	41	ocqs	n		10				
1922-04-19	15	52.81	-152.03	258		4.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.8113	-152.029	258	315	339	47	29.72	36	41	ocqs	n		10				
1922-04-19	16	52.83	-152.14	258		4.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.8255	-152.141	258	315	339	47	29.76	36	41	ocqs	n		10				
1922-04-19	17	52.84	-152.26	258		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.8402	-152.258	258	315	339	47	29.77	36	42	ocs	n		10				
1922-04-19	18	52.85	-152.37	258		4.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.8541	-152.368	258	315	339	47	29.77	36	42	oc	n		10				
1922-04-19	19	52.87	-152.49	258		4.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.8689	-152.485	258	315	339	37	29.81	34	41	ocs	n		10				
1922-04-19	20	52.88	-152.6	258		4.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52 53N	152 36W	258	315	339	37	29.86	28	41	ocs	n		10				
1922-04-19	21	52.88	-152.76	258		4.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.8828	-152.764	258	315	339	44	29.91	27	41	os	n		10				
1922-04-19	22	52.88	-152.92	258		4.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.8811	-152.917	258	315	339	44	29.93	27	41	os	n		10				
1922-04-19	23	52.88	-153.06	258		3.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23681931/content/dc-metro/rg-026/585454/0002/Haida-1922-04/Haida-1922-04-0028.JPG	 			52.8785	-153.061	258	315	339	44	29.95	27	41	os	n		10				
