YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	Amount	VisM	Ships	Other
1933-05-26	12	50.62	-127.05	295		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	1216: Pulteney Pt abm cc 313			50 37N	 127 3W	295	158	184	2	30.11	53	48	48	o	cu n	10	20		
1933-05-26	13	50.76	-127.33	308		13.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	1314: Masterman Id abm cc 289			50.7568	-127.327	308	158	184	2	30.11	54	49	48	op	cu n	10	20		
1933-05-26	14	50.81	-127.64	295		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	 			50.81	-127.641	295	158	184	2	30.11	55	51	48	op	cu n	10	20		
1933-05-26	15	50.89	-127.99	280		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	1500: Mexicana Pt abm cc 300			50.894	-127.992	280	158	184	2	30.10	57	52	48	o	cu n	10	20		
1933-05-26	16	51.01	-128.3	300		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	1615: cc 329			51.0091	-128.3	300	202	228	8	30.08	56	51	48	o	cu n	10	20		
1933-05-26	17	51.19	-128.52	322		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	 			51.1851	-128.515	322	225	251	8	30.08	54	50	48	or	cu n	10	7		
1933-05-26	18	51.38	-128.7	329		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	 			51.3805	-128.699	329	225	251	13	30.07	54	49	48	om	cu n	10	7		
1933-05-26	19	51.58	-128.89	329		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	 			51.576	-128.885	329	180	206	13	30.05	43	49	48	or	cu n	10	7		
1933-05-26	20	51.75	-129.05	329		12		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	 			51 45N	 129 3W	329	180	206	13	30.05	42	49	48	om	cu n	10	7		
1933-05-26	21	51.92	-129.2	329		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	 			51.9184	-129.2	329	180	206	13	30.05	42	49	48	of	cu n	10	4		
1933-05-26	22	52.09	-129.35	329		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	 			52.0868	-129.351	329	180	206	8	30.05	42	50	48	of	cu n	10	4		
1933-05-26	23	52.26	-129.5	329		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	 			52.2552	-129.503	329	180	206	8	30.05	42	50	48	o	cu n	10	7		
1933-05-26	24	52.42	-129.66	329		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0035.JPG	 			52.4236	-129.655	329	180	206	5	30.05	51	49	48	o	cu n	10	7		
1933-05-27	1	52.59	-129.81	329		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	"Comment: For first 4 weather records, the pressure and temperatures are in the wrong column. Not sure what would be correct so entered as seen."			52.592	-129.807	329	202	228	5	30.06	49	47	48	O	CUN	10	4		
1933-05-27	2	52.76	-129.96	329		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			52.7604	-129.961	329	202	228	5	30.06	49	47	48	O	CUN	10	7		
1933-05-27	3	52.93	-130.12	329		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			52.9288	-130.115	329	202	228	5	30.07	49	47	48	O	CUN	10	7		
1933-05-27	4	53.1	-130.27	329		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	"0425: North Danger Rocks one point on starboard bow,  cc 310 pgc"			53.0972	-130.269	329	180	206	5	30.06	49	47	48	OR	N	10	7		
1933-05-27	5	53.24	-130.47	318		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			53.2429	-130.47	318	135	161	8	30.05	50	48	48	OR	N	10	4		
1933-05-27	6	53.37	-130.71	310		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	0600: cc 331 pgc 0615 cc 349 pgc			53.3709	-130.705	310	135	161	8	30.03	51	49	48	OR	N	10	4		
1933-05-27	7	53.56	-130.78	345		11.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			53.5582	-130.779	345	135	161	8	30.03	47	46	48	OR	N	10	4		
1933-05-27	8	53.75	-130.83	349		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			53 45N	130 50W	349	135	161	8	30.02	47	46	48	OR	N	10	7		
1933-05-27	9	53.95	-130.89	349		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			53.9547	-130.89	349	135	161	13	30.01	46	46	48	OR	CUN	10	1		
1933-05-27	10	54.16	-130.95	349		11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	1018: cc to 325 pgc Butterworth Rocks ats dist. 1 mi. 1022 cc to 270 pgc 1039 cc to 349 pgc			54.1594	-130.946	349	90	116	13	30.02	46	46	48	OR	CUN	10	1		
1933-05-27	11	54.29	-131.07	327		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	"1135: cc to 45 pgc Prince Leboo Is. ats, dist. 2 mi. 1153 cc to 358"			54.291	-131.066	327	90	116	13	30.02	47	46	48	OF	CUN	10	1		
1933-05-27	12	54.47	-131.03	6		9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	"1200-1600: cc 358 pgc, through Dixon Entrance 1219: Jacinto Pt., Zayas Is. brg 326 cc to 13 pgc through Caamano Passage"			54 28N	 131 2W	6	135	161	13	30.00	46	45	48	ORF	N	10	2		
1933-05-27	13	54.66	-130.99	8		11.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	1328 cc to 341 pgc. 1335: Tree Pt. abm. dist. 1.25 mi.  Entered Revillagigedo Channel			54.6627	-130.989	8	90	116	8	30.00	47	46	48	OFR	N	10	2		
1933-05-27	14	54.88	-131.02	356		13		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	1433: Black Rock abm. dist. 1 mi. 1456 Mary Is. Lt. abm; cc to 329 pgc			54.8802	-131.018	356	112	138	8	29.96	48	46	48	OP	CUN	10	7		
1933-05-27	15	55.09	-131.15	340		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	"1510: Twin Is. abm, cc var"			55.093	-131.154	340	135	164	8	29.97	50	47	48	OMR	N	10	4		
1933-05-27	16	55.24	-131.45	315		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	"1600-1800: cc var, up Tongass Narrows 1645: Moored at the Alaska Steamship Company Dock, Ketchikan"			55.24	-131.45	315	135	164	8	29.97	50	46	48	OMR	N	10	4		
1933-05-27	17	55.33	-131.63	v		8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			55.33	-131.63	v													
1933-05-27	18	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			55.33	-131.63														
1933-05-27	19	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			55.33	-131.63														
1933-05-27	20	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	8PM: Ketchikan			55.33	-131.63		135	164	5	29.92	48	46		OR	N	10	4		
1933-05-27	21	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			55.33	-131.63														
1933-05-27	22	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			55.33	-131.63														
1933-05-27	23	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			55.33	-131.63														
1933-05-27	24	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0037.JPG	 			55.33	-131.63		79	108	5	29.89	46	45		OR	N	10	7		
1933-05-28	1	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.33	-131.63														
1933-05-28	2	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.33	-131.63														
1933-05-28	3	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.33	-131.63														
1933-05-28	4	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.33	-131.63		90	119	2	29.86	48	45		OP	N	10	7		
1933-05-28	5	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.33	-131.63														
1933-05-28	6	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.33	-131.63														
1933-05-28	7	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.33	-131.63														
1933-05-28	8	55.33	-131.63			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	"0800: Unmoored, cc var. 0838: Channel Is. Lt. close ats. 0848 Rosa Reef Lt. close atp. cc 310 pgc "			55.33	-131.63		135	164	2	29.87	52	48		OM	N	10	7		
1933-05-28	9	55.44	-131.85	310		10.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	"0905: entering Behm Canal 0928 cc 49 pgc 0953 entering Naha Bay, cc var."			55.44	-131.85	310	135	164	2	29.96	51	47	46	OR	N	10	7		
1933-05-28	10	55.56	-131.8	6		7.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	"1027: Anchored in Naha Bay, off Loring brgs: West Cannery Dock 52 pgc, S.W. tan Dogfish Is. 143 pgc"			55.5635	-131.803	6	45	74	2	29.97	49	46	47	OR	N	10	7		
1933-05-28	11	55.6	-131.64	v		5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64	v													
1933-05-28	12	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	Noon: Naha Bay			55.6	-131.64		45	74	2	29.96	50	48		OR	CUN	10	7		
1933-05-28	13	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64														
1933-05-28	14	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64														
1933-05-28	15	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64														
1933-05-28	16	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64		135	164	2	29.94	54	50		OR	CUN	9	7		
1933-05-28	17	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64														
1933-05-28	18	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64														
1933-05-28	19	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64														
1933-05-28	20	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64		315	344	2	29.95	49	46		OR	N	10	7		
1933-05-28	21	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64														
1933-05-28	22	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64														
1933-05-28	23	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64														
1933-05-28	24	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0038.JPG	 			55.6	-131.64		135	164	2	29.95	46	45		OR	CUN	10	4		
1933-05-29	1	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0039.JPG	 			55.6	-131.64														
1933-05-29	2	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0039.JPG	 			55.6	-131.64														
1933-05-29	3	55.6	-131.64			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0039.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live//23687566/content/dc-metro/rg-026/585454/0002/Haida-1933-05/Haida-1933-05-0039.JPG	 			55.6	-131.64														
