YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Long	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	Flora&Fauna	People	Ships	Other
1866-11-03	2	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	2		78		bc				
1866-11-03	3	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	2				bc				
1866-11-03	4	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	2	29.90	78		bc				
1866-11-03	5	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						45	45	2				bc				
1866-11-03	6	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						45	45	2		77		bc				
1866-11-03	7	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						45	45	2				bc				
1866-11-03	8	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						45	45	2	30.02	74		bc				
1866-11-03	9	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	8				bc				
1866-11-03	10	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	8		83		bc				
1866-11-03	11	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	13				bc				
1866-11-03	12	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	"Noon: Pointe de Galle Harbour, Ceylon"						315	315	13	29.97	84		bc				
1866-11-03	13	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	13				bc				
1866-11-03	14	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	13		85		bc				
1866-11-03	15	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	13				bc				
1866-11-03	16	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	8	29.95	85		bc				
1866-11-03	17	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	5				bc				
1866-11-03	18	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	5		85		bc				
1866-11-03	19	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	5				bc				
1866-11-03	20	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	5	29.98	84		bc				
1866-11-03	21	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						23	23	5				bc				
1866-11-03	22	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						23	23	2		83		bc				
1866-11-03	23	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						23	23	2				bc				
1866-11-03	24	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						23	23	2	30.03	83		bc				
1866-11-04	1	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	2				cd				
1866-11-04	2	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	2		79		c				
1866-11-04	3	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	2				bc				
1866-11-04	4	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	2	29.96	79		bc				
1866-11-04	5	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	2				bc				
1866-11-04	6	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						225	225	2		80		bc				
1866-11-04	7	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						225	225	2				bc				
1866-11-04	8	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						225	225	2	30.02	81		bc				
1866-11-04	9	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						225	225	2				bc				
1866-11-04	10	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						225	225	8				bc				
1866-11-04	11	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						225	225	8				bc				
1866-11-04	12	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	"Noon: Pointe de Galle Harbour, Ceylon"						225	225	8	30.02	85		bc				
1866-11-04	13	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	8				bcd				
1866-11-04	14	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	8		83		bcd				
1866-11-04	15	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	5				bcd				
1866-11-04	16	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	2	29.96	83		bcd				
1866-11-04	17	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						23	23	2				bcd				
1866-11-04	18	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						23	23	2				bcm				
1866-11-04	19	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						23	23	2				bcr				
1866-11-04	20	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						23	23	2	30.04	80		cr				
1866-11-04	21	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	5				cr				
1866-11-04	22	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						315	315	5		78		c				
1866-11-04	23	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	5				c				
1866-11-04	24	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-066.JPG	 						360	360	5	30.00	78		c				
1866-11-05	1	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						888	888	2				bc				
1866-11-05	2	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						888	888	2		77		bc				
1866-11-05	3	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						888	888	2				bc				
1866-11-05	4	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						888	888	2	29.94	76		bc				
1866-11-05	5	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						360	360	2				bc				
1866-11-05	6	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						360	360	2				bc				
1866-11-05	7	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						360	360	2				bc				
1866-11-05	8	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						360	360	2	30.00	79		bc				
1866-11-05	9	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						270	270	2				bc				
1866-11-05	10	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						270	270	2		84		bc				
1866-11-05	11	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						270	270	2				bc				
1866-11-05	12	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	"Noon: Pointe de Galle Harbour, Ceylon"						270	270	2	30.02	84		bc				
1866-11-05	13	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						326	326	5				bc				
1866-11-05	14	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						326	326	5		84		bc				
1866-11-05	15	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						326	326	2				bc				
1866-11-05	16	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						326	326	2	29.92	84		0				
1866-11-05	17	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						315	315	5				cr				
1866-11-05	18	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						315	315	8		84		cr				
1866-11-05	19	6.03	80.22			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-shenandoah-005/581208-shenandoah-005-067.JPG	 						315	315	5				cr				
