YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1941-08-25	12	52.73	-179.65	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 			52 43N	180W	99	90	5	29.74	53	52		o	S Cu		10	20	
1941-08-25	13	52.73	-179.28	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	8	29.70	54	53		o	S Cu		10	20	
1941-08-25	14	52.72	-178.91	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	8	29.65	56	54		o	S Cu		10	20	
1941-08-25	15	52.72	-178.54	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	45	8	29.61	55	53		o	S Cu		10	20	
1941-08-25	16	52.71	-178.18	93	 	13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	45	8	29.57	54	53		o	S Cu		10	20	
1941-08-25	17	52.71	-177.85	93	 	12.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	45	8	29.51	54	53		of	S		10	4	
1941-08-25	18	52.71	-177.53	93	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	45	8	29.47	53	52		of	S		10	7	
1941-08-25	19	52.70	-177.22	93	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	11.25	8	29.43	51	50		of	S		10	7	
1941-08-25	20	52.70	-176.90	93	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 			52 42N	176 54W	99	11.25	8	29.41	51	50		of	S		10	4	
1941-08-25	21	52.69	-176.63	93	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	8	29.38	51	51		of	S		10	7	
1941-08-25	22	52.68	-176.37	93	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	13	29.33	52	51		o	S Cu		10	4	
1941-08-25	23	52.67	-176.10	93	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	13	29.26	52	52		or	N		10	4	
1941-08-25	24	52.67	-175.88	93	 	10.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0049.JPG	 					99	90	13	29.21	52	52		or	N		10	2	
1941-08-26	1	52.66	-175.68	93	 	9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0052.JPG	 					99	56.25	24	29.13	52	51		or	N		10	4	
1941-08-26	2	52.65	-175.51	93	 	7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 					99	56.25	30	29.03	52	51		or	N		10	4	
1941-08-26	3	52.65	-175.39	93	 	6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 					99	56.25	30	28.97	52	52		or	N		10	4	
1941-08-26	4	52.65	-175.27	93	 	6.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 					99	56.25	30	28.95	52	52		or	N		10	4	
1941-08-26	5	52.64	-175.14	93	 	6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 					99	45	19	28.94	52	51		o	S Cu		10	7	
1941-08-26	6	52.64	-175.01	93	 	6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	0612: 105 (100 T)					99	157.5	19	28.94	51	51		bc	S		10	7	
1941-08-26	7	52.62	-174.88	99	 	6.7		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 					105	157.5	2	28.97	51	51		c	S Cu		9	7	
1941-08-26	8	52.60	-174.76	100	 	6.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 			58 18N	174 54W	105	157.5	2	28.97	52	51		c	S Cu		8	7	
1941-08-26	9	52.58	-174.62	100	 	7.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 					105	112.5	5	28.97	52	51		c	S Cu		8	7	
1941-08-26	10	52.56	-174.42	100	 	9.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	1040: 130					105	112.5	5	28.95	51	50		c	S Cu		6	7	
1941-08-26	11	52.50	-174.18	110	 	11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	1133: 140					135	135	8	28.95	54	52		c	S Cu		7	7	
1941-08-26	12	52.37	-174.00	132	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	1200: Various southerly courses along east shore of Atka Island.			52 22N	174W	140	135	13	28.93	54	52		c	S Cu		9	7	
1941-08-26	13	52.21	-174.00	215	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	"1300: Stood into Nazan Bay on various courses 1349: Anchored. off Atka Village. Bearings: schoolhouse 231 deg T, left tangent 97 deg T, right tangent 32 T."					215	135	13	28.93	54	52		o	S Cu		10	7	
1941-08-26	14	52.21	-174.18	888	 	6.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 					v	135	8	28.87	54	52		o	S Cu		10	7	
1941-08-26	15	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 																	
1941-08-26	16	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 						135	8	28.87	54	53		or	N		10	7	
1941-08-26	17	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 																	
1941-08-26	18	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 																	
1941-08-26	19	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 																	
1941-08-26	20	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	8PM: Atka Island						225	5	28.97	52	51		c	S Cu		10	20	
1941-08-26	21	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 																	
1941-08-26	22	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 																	
1941-08-26	23	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	 																	
1941-08-26	24	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0051.JPG	"Midnight: Anchored. as before in Nazan Bay off Atka Village, Atka Island. Bearings: schoolhouse 231 deg T, left tangent 97 T, right tangent 32 T."						225	8	29.08	53	51		c	S Cu		6	20	
1941-08-27	1	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0054.JPG	 																	
1941-08-27	2	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 						225	13	29.17	54	52		c	S Cu		8	7	
1941-08-27	3	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 																	
1941-08-27	4	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 						225	19	29.21	54	52		c	S Cu		8	7	
1941-08-27	5	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 																	
1941-08-27	6	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 						225	24	29.23	53	51		or2	N		8	2	
1941-08-27	7	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 																	
1941-08-27	8	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	"8AM: Atka Island, Nazan Bay"						225	24	29.30	52	50		or2	N-S		10	2	
1941-08-27	9	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 																	
1941-08-27	10	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 						225	19	29.41	54	52		o	N		10	4	
1941-08-27	11	52.21	-174.18		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	1105: Got Underway. Various courses standing out of Nazan Bay. 1112: 82 (76 T) 1119: 95 1150: 71 (67 T)																	
1941-08-27	12	52.19	-174.02	84	 	6.4		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 			52 11 30 N	174 1W	v	225	8	29.48	52	50		or	N		10	4	
1941-08-27	13	52.26	-173.76	67	 	10.1		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 					71	225	13	29.51	51	49		o	S Cu		10	20	
1941-08-27	14	52.34	-173.47	67	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 					71	225	13	29.55	53	51		o	S Cu		10	20	
1941-08-27	15	52.43	-173.17	67	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 					71	225	13	29.57	53	51		o	S Cu		10	20	
1941-08-27	16	52.51	-172.88	67	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	1600: 95 (90 T)					71	225	13	29.59	52	51		o	S Cu		10	20	
1941-08-27	17	52.51	-172.55	90	 	11.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	1715: 69 (63 T).					95	225	16	29.62	53	51		o	S Cu		8	20	
1941-08-27	18	52.58	-172.26	70	 	11.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/41/6744/23674441/content/dc-metro/rg-026/585454/0002/Atalanta-1941-08/Atalanta-1941-08-0053.JPG	 					95	225	16	29.68	49	48		o	S Cu		8	20	
