YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Attd	Dry	Wet	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1944-01-03	19	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	 																			
1944-01-03	20	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	 						0	0	30.20		42	41	c	AS		10	4			
1944-01-03	21	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	 																			
1944-01-03	22	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	 						0	0	30.25		39	38	c	AS		10	4			
1944-01-03	23	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	 																			
1944-01-03	24	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0009.JPG	"0000 to 0900: Portland, Oregon. Ship's clocks keeping zone plus seven time."						0	0	30.26		37	36	c	AS		10	4			
1944-01-04	1	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	2	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.11		44	42	o	CB		10	7			
1944-01-04	3	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	4	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.13		42	41	o	CB		10	7			
1944-01-04	5	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	6	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.13		41	40	oF	CB		10	4			
1944-01-04	7	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	8	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.14		42	41	OF			10	0.5			
1944-01-04	9	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	10	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.16		42	41	o	CB		10	4			
1944-01-04	11	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	12	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 			45N	122W		0	0	30.18		42	41	oF	CB		10	1			
1944-01-04	13	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	14	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.18		44	42	oF	NS		10	4			
1944-01-04	15	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	16	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.18		45	43	oF	NS		10	4			
1944-01-04	17	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	18	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.18		45	44	cF	NS		8	4			
1944-01-04	19	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	20	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.20		42	41	c	AS		10	4			
1944-01-04	21	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	22	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.25		39	38	c	AS		10	4			
1944-01-04	23	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 																			
1944-01-04	24	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0010.JPG	 						0	0	30.26		37	36	c	AS		10	4			
1944-01-05	1	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	2	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						0	0	30.05		45	43	oF	SC		10	4			
1944-01-05	3	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	4	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						0	0	30.06		43	42	of	Sc		10	4			
1944-01-05	5	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	6	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						0	0	30.00		43	42	of	Sc		10	1			
1944-01-05	7	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	8	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						0	0	29.98		42	41	of	Ch		10	4			
1944-01-05	9	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	10	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						0	0	29.99		43	42	OF	CB		10	7			
1944-01-05	11	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	12	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 			45N	122W		360	8	30.00		44	43	C	AC		10	20			
1944-01-05	13	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	14	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						360		30.00		45	43	C	AC		10	20			
1944-01-05	15	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	16	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						360		30.04		45	44	BC	CZ		7	20			
1944-01-05	17	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	18	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						0	0	30.10		43	42	B	none		0	7			
1944-01-05	19	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	20	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						0	0	30.15		42	41	B	none		0	7			
1944-01-05	21	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	22	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						0	0	30.20		41	40	B	none		0	4			
1944-01-05	23	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 																			
1944-01-05	24	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0011.JPG	 						0	0	30.28		40	39	B	none		0	4			
1944-01-06	1	45.55	-122.70			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0012.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/12/7144/23714412/content/dc-metro/rg-026/587169/0002/Atalanta-1944-01/Atalanta-1944-01-0012.JPG	 																			
