YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	Ships	Other
1943-01-15	7	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4													
1943-01-15	8	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4		0	0	30.71	10	12	bc	cu		1	20		
1943-01-15	9	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4													
1943-01-15	10	58.29	-134.4			0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4		315	2	30.8	9	10	bc	cu		1	20		
1943-01-15	11	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4													
1943-01-15	12	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	"Noon: Juneau, Alaska"			58.29	-134.4		315	2	30.83	9	10	bc	cu		1	20		
1943-01-15	13	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4													
1943-01-15	14	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4		315	2	30.87	4	4	bc	cu		3	20		
1943-01-15	15	58.29	-134.4			0.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4													
1943-01-15	16	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4		135	2	30.92	0	0	bc	cu		1	20		
1943-01-15	17	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4													
1943-01-15	18	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4		135	2	30.9	0		bc				20		
1943-01-15	19	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4													
1943-01-15	20	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4		135	2	30.9	-1		b				20		
1943-01-15	21	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4													
1943-01-15	22	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4		135	2	30.89	-1		b				20		
1943-01-15	23	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4													
1943-01-15	24	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0021.JPG	 			58.29	-134.4		135	2	30.86	-2		b				20		
1943-01-16	1	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0023.JPG	 			58.29	-134.4													
1943-01-16	2	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.29	-134.4		0	0	30.85	-1		b				20		
1943-01-16	3	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.29	-134.4													
1943-01-16	4	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.29	-134.4		0	0	30.8	-2		b				20		
1943-01-16	5	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.29	-134.4													
1943-01-16	6	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.29	-134.4		0	0	30.77	-4		b				20		
1943-01-16	7	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.29	-134.4													
1943-01-16	8	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.29	-134.4		0	0	30.76	6		b				20		
1943-01-16	9	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.29	-134.4													
1943-01-16	10	58.29	-134.4			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	"1004: Got Underway 1055: Marmion Island Light abeam, starboard side, dist. 0.75 miles."			58.29	-134.4		315	2	30.73	11		b				20		
1943-01-16	11	58.19	-134.21	218		9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	1107: 281 T 1157: 280 T			58.19	-134.21	218	315	2	30.73	11		b				20		
1943-01-16	12	58.23	-134.58	276		11.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	"1257: Favorite Reef Light abeam to starboard, dist. 0.6 miles"			58.23	-134.58	276	90	2	30.76	22		b	c		3	20		
1943-01-16	13	58.39	-134.89	336		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	"1319: Point Retreat Light abeam to port, dist. 0.8 miles"			58.39	-134.89	336	360	8	30.68	34		b				20		1324: Gyro compass error 3E by azimuth of sun
1943-01-16	14	58.2	-135	180		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	"1419: Rocky Island Light abeam to starboard, dist. 2.1 miles"			58.2	-135	180	360	5	30.68	24		bc	ac		3	20		
1943-01-16	15	58.22	-135.31	295		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	1545: Stopped			58.22	-135.31	295	337.5	5	30.69	24		b				20		
1943-01-16	16	58.31	-135.58	295		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	"1615: course 269 T 1636: Pleasant Island buoy to starboard, dist. 1 mile, cc 280 T 1651: Point Adolphus abeam to port, dist. 0.5 miles"			58.31	-135.58	295			30.68	22		b				20		
1943-01-16	17	58.32	-135.87	280		10		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.32	-135.87	280	315	2	30.68	20		bc	cu		3	20		
1943-01-16	18	58.29	-136.25	255		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.29	-136.25	255	315	2	30.67	19		bc	nst		4	20		
1943-01-16	19	58.19	-136.61	218		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	"1907: Cape Spencer abeam to starboard, dist. 1.8 miles 1915: 300 T"			58.19	-136.61	218	135	5	30.66	20		b	sc		5	20		
1943-01-16	20	58.24	-136.91	293		12.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	2015: 267 T			58.24	-136.91	293	45	5	30.62	22		o	sc		10	7		
1943-01-16	21	58.23	-137.31	267		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.23	-137.31	267	135	5	30.57	27		o	sc		10	7		
1943-01-16	22	58.23	-137.72	267		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.23	-137.72	267	112.5	5	30.58	28		o	sc		10	7		
1943-01-16	23	58.23	-138.13	267		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.23	-138.13	267	112.5	13	30.55	30		c	cc		10	7		
1943-01-16	24	58.23	-138.53	267		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0022.JPG	 			58.23	-138.53	267	112.5	13	30.53	32		of	n		10	4		
1943-01-17	1	58.23	-138.9	267		12.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	 			58.23	-138.9	267	112.5	5	30.48	34		cz	s		8	1		
1943-01-17	2	58.23	-139.3	267		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	 			58.23	-139.3	267	180	5	30.46	35		c	ac		6	7		
1943-01-17	3	58.23	-139.71	267		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	 			58.23	-139.71	267	225	5	30.44	35		c	sc		6	7		
1943-01-17	4	58.23	-140.12	267		13.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	 			58.23	-140.12	267	247.5	2	30.43	36		c	sc		8	7		
1943-01-17	5	58.23	-140.51	267		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	 			58.23	-140.51	267	225	2	30.4	37		o	sc		10	7		
1943-01-17	6	58.23	-140.91	267		13.2		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/66/7138/23713866/content/dc-metro/rg-026/587169/0002/Atalanta-1943-01/Atalanta-1943-01-0024.JPG	 			58.23	-140.91	267	225	5	30.38	36		c	sc		8	4		
