YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	Kts	Baro	Dry	Wet	Water	SeaT	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1924-01-08	5	10.29	124.74	5	 	7.5		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	"0530: Sighted Cuatro Island Group brg 343 t, Camotes Islands brg 319 t."						45	2	30.01	76	76	80		c	cicu	270	4	50			
1924-01-08	6	10.42	124.68	331	 	8.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	0628: Himuquitan Island abeam dist 2 miles. 0641 Apit Island abeam dist 3.75 miles. 0655 Mahaba Island abeam 1.5 miles.						23	2	30.01	76	76	80		c	acu	270	0	50			
1924-01-08	7	10.55	124.61	331	 	8.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	0706: cc 2 t.						45	2	30.01	78	78	80		c	cu	270	4	50			
1924-01-08	8	10.69	124.61	359	 	7.9		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.01	82	79	80		bc	cu	270	3	50			
1924-01-08	9	10.82	124.61	2	 	8.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	0938: 358 t.						45	2	30.01	80	79	80		bc	cu	270	5				
1924-01-08	10	10.96	124.61	1	 	8.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	"1014: Anchored. Anchored, 1000 yards from Ormoc Light brg 0 [zero] t."						45	2	30.01	84	80			bc	cu	270	5		1030: The Presidente of Ormoc called upon the Captain.		
1924-01-08	11	11.00	124.61	358	 	2.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg							45	2	30.01	84	80			bc	cu	270	5				
1924-01-08	12	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.01	85	80			bc	cu	270	5				
1924-01-08	13	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.01	87	82			bc	cu	45	5				
1924-01-08	14	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.01	85	81			cr	n	45	8				
1924-01-08	15	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.01	83	80			cr	n	45	8				
1924-01-08	16	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.01	83	80			cp	acu	45	8				
1924-01-08	17	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	5	30.00	83	81			cp	cun	45	9				
1924-01-08	18	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.00	79	77			cp	cun	45	8				
1924-01-08	19	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.00	79	78			cp	cun	45	8				
1924-01-08	20	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.00	79	78			c	cun	45	7				
1924-01-08	21	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.00	78	77			c	acu	45	6				
1924-01-08	22	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	 						45	2	30.01	78	77			c	acu	45	5				
1924-01-08	23	11.00	124.61		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	2343: Hove To. Hove short.  2346: Underway standing out of Ormoc Harbor. 2351 Set course 204 t.						45	2	30.01	78	77			c	acu	45	4				
1924-01-08	24	10.97	124.60	204	 	2.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_026.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_029.jpg	"0000: Steaming singly enroute from Ormoc, Leyte, P.I., to Calbayog, Samar, P.I., 204 t. 0055 cc 270 t."						270	5	30.01	78	78			c	acu	45	4				
1924-01-09	1	10.86	124.54	209	 	9.6		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						225	5	30.01	77	77	80		bc	cun	225	4	20			
1924-01-09	2	10.86	124.35	270	 	10.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	0204: Sighted Capitancillo Light brg 299 t. 0240 cc 16 t.						315	5	30.01	78	77	80		bc	acu	225	4	20			
1924-01-09	3	10.92	124.23	299	 	6.8		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	0300: Passed Capitancillo Light on port beam dist 10 miles. 0326 Sighted Palompon Light brg 67 t dist 7 miles. 0354 Passed Palompon Light abeam dist 4 miles.						45	8	30.00	78	77	80		c	acu	360	7	50			
1924-01-09	4	11.08	124.26	16	 	10.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	0408: 348 t.						45	5	30.00	78	77	80		c	as	360	10	50			
1924-01-09	5	11.24	124.22	352	 	10.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	"0500: Sighted Malapascua Island Light brg 304 t, dist 13 miles."						45	2	30.00	75	76	80		c	acu	45	9	50			
1924-01-09	6	11.40	124.16	348	 	10.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						45	2	30.01	76	75	80		c	acu	45	9	20			
1924-01-09	7	11.55	124.19	18	 	9.3		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	0715: Passed Gigantangan Island on the starb'd beam dist 2 miles. cc 27 t.						23	5	30.01	77	77	80		c	acu	45	8	20			
1924-01-09	8	11.65	124.30	49	 	10.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	0813: 48 t. 0818 cc 50 t.						23	5	30.00	77	77	80		c	acu	45	9	20			
1924-01-09	9	11.75	124.39	45	 	10.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						23	5	30.00	78	77	80		c	acu	45	9	20			
1924-01-09	10	11.87	124.47	35	 	10.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	1006: Passed Olo Point on port beam dist 1.25 miles. cc 32 t.						45	5	30.00	80	77	80		c	acu	45	9	20			
1924-01-09	11	12.02	124.57	32	 	10.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	"1115: cc 30 t. 1132 Anchored. Anchorage brgs:- Calbayog Light brg 10 psc, dist 1 mile. 1140 Philippine Constabulary Officer called on the Captain. 1159 Constabulary Officer left the ship."						45	5	30.00	82	78	80		c	acu	45	9	20			
1924-01-09	12	12.06	124.59	32	 	2.0		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						45	5	30.00	83	80	80		c	acu	45	9	20	"1200: At 1200 [noon] Martin, Thomas Pvt. USMC, was this date released from solitary confinement on B&W [bread and water] by expiration of sentence."		
1924-01-09	13	12.06	124.59		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						45	5	30.01	81	79			cp	acun	45	9		"1345: The Presidente of the Municipality of Calbayog, Samar, P.I. called officially on the Captain and left the ship at 2:15 [1415]."		
1924-01-09	14	12.06	124.59		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						45	5	30.00	84	80			c	acu	45	10		"1430: The Commanding Officer left the ship to return the call of the Presidente of the Municipality of Calbayog, Samar, P.I."		
1924-01-09	15	12.06	124.59		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						45	2	30.00	83	79			c	acu	45	10				
1924-01-09	16	12.06	124.59		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						45	2	30.00	80	78			c	acu	45	10				
1924-01-09	17	12.06	124.59		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						45	2	30.00	79	77			cz	acu	45	10				
1924-01-09	18	12.06	124.59		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						45	2	30.00	79	77			cz	acu	45	8		1845: The Commanding Officer returned.		
1924-01-09	19	12.06	124.59		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						45	2	30.01	78	77			cz	acu	45	6				
1924-01-09	20	12.06	124.59		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						0	0	30.01	78	77			cz	acu	45	4				
1924-01-09	21	12.06	124.59		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						0	0	30.01	78	77			cz	acu		7				
1924-01-09	22	12.06	124.59		 	a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/82/101/29010182/content/hub/2016-05/USS_Sacramento_01011924_to_02291924/USS_Sacramento_01011924_to_02291924_031.jpg	 						0	0	30.01	77	76			cz	acu		7				
