YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Attd	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	People	Ships	Other
1923-09-09	19	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_033.jpg	 						45	42	5	30.07		76	73		BC	CIS	360	4				
1923-09-09	20	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_033.jpg	 						45	42	5	30.09		75	72		BC	CIS	360	3				
1923-09-09	21	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_033.jpg	 						45	42	8	30.10		75	73		BC	CIS	45	3				
1923-09-09	22	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_033.jpg	 						45	42	8	30.10		75	73		BC	CIS	45	3				
1923-09-09	23	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_033.jpg	 						45	42	8	30.09		75	73		BC	CIS	45	3				
1923-09-09	24	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_030.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_033.jpg	"00: Anchored at Woosung, China 00: Anchored. Anchorage Bearings that were not included in the 09/09/1923 log events: Black and Red Buoy 182 t. "						45	42	8	30.07		75	73		BC	CIS	45	3				
1923-09-10	1	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						338	335	5	30.06		75	73		BC	CIS		3				
1923-09-10	2	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						338	335	5	30.05		74	72		BC	CIS		3				
1923-09-10	3	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						338	335	5	30.05		74	72		BC	CIS		3				
1923-09-10	4	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						338	335	5	30.04		73	71		BC	CIS		3				
1923-09-10	5	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						338	335	5	30.04		73	70		BC	CIS		3				
1923-09-10	6	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						338	335	5	30.04		74	72		BC	CIS		4				
1923-09-10	7	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						338	335	5	30.04		76	72		C	CIS		4				
1923-09-10	8	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	5	30.05		85	73		C	ACU		6				
1923-09-10	9	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	5	30.07		76	73		C	ACU	360	6				
1923-09-10	10	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	5	30.05		76	73		C	ACU	360	6				
1923-09-10	11	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	5	30.05		76	73		C	ACU	360	7				
1923-09-10	12	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	5	30.04		76	73		C	ACU	360	6				
1923-09-10	13	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	8	30.01		80	75		BC	ACN	360	8				
1923-09-10	14	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	5	30.01		82	76		BC	ACN	360	7				
1923-09-10	15	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	5	29.99		82	76		BC	ACN	360	7				
1923-09-10	16	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	5	30.00		82	76		BC	ACN	360	7				
1923-09-10	17	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	8	30.02		78	74		BC	ACN	360	9				
1923-09-10	18	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	8	30.03		78	74		BC	ACN	360	9				
1923-09-10	19	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	8	30.03		76	74		BC	ACN	360	9				
1923-09-10	20	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	8	30.03		75	74		BC	ACN	360	9				
1923-09-10	21	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	13	30.06		75	74		BC	ACN	360	8				
1923-09-10	22	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	13	30.07		76	74		BC	ACN	360	8				
1923-09-10	23	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	 						360	357	13	30.06		74	72		BC	ACN	360	6				
1923-09-10	24	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_034.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_037.jpg	"00: Anchored at Woosung, China"						360	357	13	30.06		74	72		BC	ACN	360	6				
1923-09-11	1	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.05		74	72		BC	ACU	360	7				
1923-09-11	2	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.04		75	73		O	ACU	360	10				
1923-09-11	3	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.03		75	73		O	ACU	360	10				
1923-09-11	4	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.03		75	73		O	ACU N	360	10				
1923-09-11	5	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.02		75	72		O	ACU N	360	10				
1923-09-11	6	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.03		75	72		O	ACU N	360	10				
1923-09-11	7	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.04		75	72		OM	ACU N	360	10				
1923-09-11	8	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						23	20	8	30.07		76	73		OE	N	360	10				
1923-09-11	9	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						23	20	8	30.09		72	73		OR	N	360	10				
1923-09-11	10	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						23	20	8	30.11		71	72		OR	N	360	10				
1923-09-11	11	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						23	20	19	30.09		71	68		OR	N	360	10				
1923-09-11	12	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						23	20	19	30.07		71	68		OR	N	360	10				
1923-09-11	13	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						23	20	8	30.05		75	72		OD	N	360	10				
1923-09-11	14	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	5	30.06		74	72		OD	SN	360	10				
1923-09-11	15	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.06		73	72		ORZ	SN	360	10				
1923-09-11	16	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.05		74	73		ORZ	SN	360	10				
1923-09-11	17	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.06		73	72		OR	N	360	10				
1923-09-11	18	31.40	121.52			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/98/29009854/content/hub/2016-05/USS_Sacramento_09011923_to_10311923/USS_Sacramento_09011923_to_10311923_038.jpg	 						360	357	8	30.07		73	71		OR	N	360	10				
