YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Water	Weather	Clouds	From	Amount	VisM	Ships
1949-01-03	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383														
1949-01-03	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383														
1949-01-03	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383		11	34	5	30.54	33	31		cz	ci	270	8	7	
1949-01-03	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383														
1949-01-03	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383														
1949-01-03	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383														
1949-01-03	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383		0	0	0	30.50	30	29		c	cu		5	7	
1949-01-03	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383														
1949-01-03	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383														
1949-01-03	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383														
1949-01-03	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0007.JPG	 			47.629	-122.383		0	0	0	30.51	29	28		b				7	
1949-01-04	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383		45	68	6	30.48	26	25		b				7	
1949-01-04	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383		45	68	3	30.45	27	26		b				2	
1949-01-04	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	"1200: Pier 91, US Naval Station. Seattle, Wash."			47.629	-122.383		0	0	0	30.44	33	31		B-f~				1	
1949-01-04	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383		0	0	0	30.41	37	35		B-f				0.5	
1949-01-04	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383		0	0	0	30.45	32	30		B-f~				0.5	
1949-01-04	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383														
1949-01-04	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0008.JPG	 			47.629	-122.383		0	0	0	30.48	31	29		B-f~				1	
1949-01-05	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383		0	0	0	30.46	35	34		b				7	
1949-01-05	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383		0	0	0	30.46	34	32		O-f	ns	270	10	1	
1949-01-05	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	"1200: Pier 91, US Naval Station. Seattle, Wash."			47.629	-122.383		135	158	8	30.50	42	39		O-f	ns	225	10	2	
1949-01-05	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383														
1949-01-05	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/10/6526/23652610/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b640/Northwind-WAG-282-b640_0009.JPG	 			47.629	-122.383		135	158	11	30.43	44	40		c	cu	135	7	1	
