YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Wet	Weather	Clouds	From	Amount	VisM	Ships
1950-10-14	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	"Noon: Seattle, Wn"						45	68	5	29.94	58	57	O	NS		10	7	
1950-10-14	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 						22	46	5	29.97	54	52	O-F	NS		10	7	
1950-10-14	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 						270	293	2	30.00	52	51	O	NS ST		10	7	
1950-10-14	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 																	
1950-10-14	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0163.JPG	 						0	0	0	30.05	50	50	o-P	NS ST		10	7	
1950-10-15	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 						45	68	2	30.12	46	46		b			7	
1950-10-15	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 						270	293	2	30.15	49	48	bc	ST AS	315	4	50	
1950-10-15	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	"Noon: Seattle, Wn."						0	0	0	30.02	58	57	bc	As	360	3	50	
1950-10-15	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	15	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	16	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 						225	248	5	30.01	51	49	C	NS AS	360	9	7	
1950-10-15	17	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	18	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	19	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	20	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 						11	34	2	29.99	48	48	bc	AS Sc	11.25	4	20	
1950-10-15	21	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	22	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	23	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 																	
1950-10-15	24	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0164.JPG	 						22	46	2	29.95	46	45	bc	As SC	22.5	3	20	
1950-10-16	1	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
1950-10-16	2	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
1950-10-16	3	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
1950-10-16	4	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 						225	248	5	29.93	43	41	C	AS	180	9	7	
1950-10-16	5	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
1950-10-16	6	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
1950-10-16	7	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
1950-10-16	8	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 						45	68	5	29.77	52	52	C	AS-SC	22.5	6	20	
1950-10-16	9	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
1950-10-16	10	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
1950-10-16	11	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
1950-10-16	12	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	"Noon: Seattle, Wn"						248	270	5	29.74	60	58	O	AS-SC		10	20	
1950-10-16	13	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
1950-10-16	14	47.63	-122.38			a		https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/49/6533/23653349/content/dc-metro/rg-026/559642/0002/Northwind-WAG-282-b643/Northwind-WAG-282-b643_0165.JPG	 																	
