YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	URL_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirM	DirT	Kts	Baro	Dry	Water	Weather	People	Other
1865-01-04	3	33.84	-77.26	101		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					exs	338	338	19				c		
1865-01-04	4	33.82	-77.34	259		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					wxs	338	338	24	30.12	52		c		
1865-01-04	5	33.80	-77.42	259		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					wxs	338	338	24		53		c		
1865-01-04	6	33.78	-77.50	259		4.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					wxs	326	326	19		55		bc		
1865-01-04	7	33.77	-77.57	270		4.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	0715: Fleet anchored and brg NW3/4W dist 11 mi.					w	315	315	19				bc		
1865-01-04	8	33.84	-77.68	307		7.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	0830: Anchored. Brg: Fort Fisher brg NWxW dist 10 mi.					nw3/4w	338	338	24	30.09	43		bc		
1865-01-04	9	33.88	-77.75	307		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					nw3/4w	338	338	19		44		bc		
1865-01-04	10	33.88	-77.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						338	338	19		44		bc		
1865-01-04	11	33.88	-77.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						338	338	19		44		bc		
1865-01-04	12	33.88	-77.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						338	338	19	30.08	44		bc		
1865-01-04	13	33.88	-77.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						338	338	13		45		bc		
1865-01-04	14	33.88	-77.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						338	338	13		45		bc		
1865-01-04	15	33.88	-77.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						338	338	8		46		bc		
1865-01-04	16	33.88	-77.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						338	338	5	30.10	46		bc		
1865-01-04	17	33.88	-77.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						349	349	5		50		bc		
1865-01-04	18	33.88	-77.75			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	1820: Got Underway. cc NE.						349	349	5	30.10	49		bc		
1865-01-04	19	33.92	-77.71	45		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					ne	56	56	13		48		bc		
1865-01-04	20	33.99	-77.63	45		6.1		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					ne	56	56	13	30.10	47		bc		
1865-01-04	21	34.07	-77.54	45		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					ne	56	56	13		46		b		
1865-01-04	22	34.15	-77.45	45		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					ne	56	56	13		46		b		
1865-01-04	23	34.22	-77.36	45		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					ne	56	56	8		45		b		
1865-01-04	24	34.30	-77.27	45		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					ne	56	56	5	30.09	45		b		
1865-01-05	1	34.38	-77.17	51		7.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					ne1/2e	360	360	5				bc		
1865-01-05	2	34.45	-77.07	51		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	"The pressure jump here of 0.49 inches is unreasonable. Left is as is, but the baro values look wrong from here to 1200 on Jan 6."					ne1/2e	360	360	2	30.58	48		bc		
1865-01-05	3	34.52	-76.97	51		6.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	0320: Cape Lookout LH brg NExE1/4E dist 15 mi.					ne1/2e	349	349	2		46		bc		
1865-01-05	4	34.52	-76.92	87		2.6		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					s	349	349	2	30.58	45		bc		
1865-01-05	5	34.57	-76.90	23		3.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					nne	360	360	8		44		b		
1865-01-05	6	34.60	-76.81	68		5.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					ene	11	11	5		44		b		
1865-01-05	7	34.62	-76.70	79		6.0		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	"0700: At daylight made the Fleet at anchor brg ENE dist 10 mi. 0740: Anchored. Brgs: Cape Lookout Lt brg ExN dist 10 mi; Fort Macon brg N1/2W dist 4 mi. 34.6297, -76.6711 "					exn	11	11	5		44		b		
1865-01-05	8	34.63	-76.67	79		1.5		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 					exn	11	11	5	30.57	44		b		
1865-01-05	9	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						45	45	2		46		b		
1865-01-05	10	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						45	45	2		46		b		
1865-01-05	11	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						45	45	2		46		b		
1865-01-05	12	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						113	113	2	30.58	46		b		
1865-01-05	13	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						158	158	2		50		bc		
1865-01-05	14	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						158	158	2		50		bc		
1865-01-05	15	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						158	158	2		50		bc		
1865-01-05	16	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						158	158	2	30.60	50		bc		
1865-01-05	17	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						158	158	2		49		bc		
1865-01-05	18	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						158	158	2	30.60	49		bc		
1865-01-05	19	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						158	158	24		51		bc		
1865-01-05	20	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						158	158	24	30.60	59		bc		
1865-01-05	21	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						124	124	5		59		bc		
1865-01-05	22	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						124	124	5		59		bc		
1865-01-05	23	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						124	124	5		58		bc		
1865-01-05	24	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-050.JPG	 						124	124	5	30.60	58		bc		
1865-01-06	1	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	13		56		o		
1865-01-06	2	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	13		56		o		
1865-01-06	3	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	19		56		o		
1865-01-06	4	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	19	30.42	56		o		
1865-01-06	5	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	19		56		o		
1865-01-06	6	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	19		56		o		
1865-01-06	7	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	19		56		o		
1865-01-06	8	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	19	30.35	57		o		
1865-01-06	9	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	19		57		o		
1865-01-06	10	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	19		58		o		
1865-01-06	11	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	24		58		o		
1865-01-06	12	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	"Noon: Off Beaufort, North Carolina."						135	135	24	30.29	60		o		
1865-01-06	13	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	19		60		oqr		
1865-01-06	14	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	24		60		oqr		
1865-01-06	15	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	30		60		oqr		
1865-01-06	16	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						135	135	37	29.92	60		oqr		
1865-01-06	17	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						158	158	30		60		oqr		
1865-01-06	18	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						180	180	24	29.89	60		oqr		
1865-01-06	19	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						186	186	24		60		oqr		
1865-01-06	20	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						203	203	24	29.86	60		oqr		
1865-01-06	21	34.63	-76.67			a		https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	https://s3.amazonaws.com/NARAprodstorage/lz/dc-metro/rg-024/581208/2020-03/581208-tuscarora-006/581208-tuscarora-006-051.JPG	 						191	191	24		60		oqrl		
